# T Ptot H He C N O Na K Si Ar Ti V S Cl Mg Al Ca Fe Cr Li Cs Rb F P
1.500000000000000000e+03 5.887008944031882152e+01 1.260557172342393218e-03 0.000000000000000000e+00 2.572797196507413675e-01 0.000000000000000000e+00 7.414597231599601157e-01 1.592009417575047118e-11 6.409642648942067960e-13 4.799925534315304129e-15 0.000000000000000000e+00 6.867778387805515563e-17 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.762908308578451718e-17 2.025742822652681720e-20 8.137996772733298782e-22 3.902086125413035626e-13 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.525000000000000000e+03 5.887011764708505268e+01 1.260557155395431589e-03 0.000000000000000000e+00 2.572797191567048336e-01 0.000000000000000000e+00 7.414597236587553430e-01 2.727882291736108393e-11 1.121601800724545205e-12 1.026287852592693553e-14 0.000000000000000000e+00 1.430569752919700465e-16 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.325952159428138622e-16 5.180277836486494478e-20 2.212612970678294327e-21 7.331225760167421790e-13 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.550000000000000000e+03 5.887015292463283345e+01 1.260557173922513801e-03 0.000000000000000000e+00 2.572797193937145788e-01 0.000000000000000000e+00 7.414597233831476952e-01 4.591857718811148318e-11 1.926524313909618575e-12 2.139844317961649852e-14 0.000000000000000000e+00 2.905376888524091395e-16 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.381380895560146391e-16 1.283986638295771575e-19 5.798732165534654633e-21 1.347857884221186780e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.575000000000000000e+03 5.887019891571894448e+01 1.260557175431060344e-03 0.000000000000000000e+00 2.572797188209549613e-01 0.000000000000000000e+00 7.414597239218922997e-01 7.599788721608931340e-11 3.251079826485420305e-12 4.356140067043499810e-14 0.000000000000000000e+00 5.760129301470158959e-16 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.210793491042945569e-15 3.089343725357640390e-19 1.467848807365298210e-20 2.427491448866359692e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000000e+03 5.887025781577813177e+01 1.260557161489812882e-03 0.000000000000000000e+00 2.572797153570049455e-01 0.000000000000000000e+00 7.414597273479649475e-01 1.237683294786661441e-10 5.394614093187989654e-12 8.668096939026609875e-14 0.000000000000000000e+00 1.116092193219030699e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.652794610644765816e-15 7.225850477057843237e-19 3.595569084855756708e-20 4.286935128525196909e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.625000000000000000e+03 5.887033205039982420e+01 1.260557157501067567e-03 0.000000000000000000e+00 2.572797188870099006e-01 0.000000000000000000e+00 7.414597237405845531e-01 1.984887590683441101e-10 8.808718387234168395e-12 1.687770827909803249e-13 0.000000000000000000e+00 2.115809259326852067e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.666736244058778640e-15 1.645166210639924983e-18 8.537903872451350627e-20 7.430440477067234477e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.650000000000000000e+03 5.887042648490451313e+01 1.260557158369038843e-03 0.000000000000000000e+00 2.572797187379843309e-01 0.000000000000000000e+00 7.414597237628146598e-01 3.136784283139807969e-10 1.416459034758728998e-11 3.218909300190676403e-13 0.000000000000000000e+00 3.928286798078398302e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.181582830953576843e-14 3.650690363989604142e-18 1.968513499353242698e-19 1.265140954051084155e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.675000000000000000e+03 5.887054551726136253e+01 1.260557169781557560e-03 0.000000000000000000e+00 2.572797170655902743e-01 0.000000000000000000e+00 7.414597252315598963e-01 4.888117473975139447e-10 2.244577236130086210e-11 6.018962657307596206e-13 0.000000000000000000e+00 7.149819460574111655e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.407537128924757376e-14 7.904943540815829408e-18 4.413536523219733005e-19 2.117753913080624421e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.700000000000000000e+03 5.887069562039840775e+01 1.260557161987083076e-03 0.000000000000000000e+00 2.572797159590802796e-01 0.000000000000000000e+00 7.414597260562334480e-01 7.515813206173516617e-10 3.507413470404040288e-11 1.104436271895366754e-12 0.000000000000000000e+00 1.276857391612178783e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.798519881696367027e-14 1.672112415959848050e-17 9.636281803100888931e-19 3.487857652489000903e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.725000000000000000e+03 5.887088263414236167e+01 1.260557167270716849e-03 0.000000000000000000e+00 2.572797182680051642e-01 0.000000000000000000e+00 7.414597233110961083e-01 1.140883459387495918e-09 5.407885429347175166e-11 1.990363302222034822e-12 0.000000000000000000e+00 2.239300922980460145e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.364594177732615814e-14 3.458851570284333427e-17 2.051536186175073229e-18 5.655925241477960872e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.750000000000000000e+03 5.887111544901448923e+01 1.260557160441169071e-03 0.000000000000000000e+00 2.572797202464967570e-01 0.000000000000000000e+00 7.414597207059206996e-01 1.710711265277244192e-09 8.232032973154525594e-11 3.525681338062343818e-12 0.000000000000000000e+00 3.859680745710596416e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.791083064969926148e-13 7.003728596198035880e-17 4.264133696909084447e-18 9.036641660078379223e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.775000000000000000e+03 5.887140528307806164e+01 1.260557156958464495e-03 0.000000000000000000e+00 2.572797138049052745e-01 0.000000000000000000e+00 7.414597262302852210e-01 2.535175268832875607e-09 1.237834736420487182e-10 6.143280805839998229e-12 0.000000000000000000e+00 6.543128805638738647e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.360182805267362071e-13 1.389520815104287606e-16 8.662933287141538843e-18 1.423472185540573243e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.800000000000000000e+03 5.887176148654135943e+01 1.260557165619610514e-03 0.000000000000000000e+00 2.572797160539490591e-01 0.000000000000000000e+00 7.414597226490933224e-01 3.714910599787691824e-09 1.839576491272776189e-10 1.053694002317030410e-11 0.000000000000000000e+00 1.091748678722122936e-13 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.188493280894884349e-13 2.703487748391999920e-16 1.722068885957049488e-17 2.212044452524479714e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.825000000000000000e+03 5.887220006974652620e+01 1.260557156518742452e-03 0.000000000000000000e+00 2.572797151834224638e-01 0.000000000000000000e+00 7.414597216472231800e-01 5.385170008347795409e-09 2.692573837563135720e-10 1.780244276194368247e-11 0.000000000000000000e+00 1.794129812843669404e-13 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.119738712474930224e-12 5.162642086910447395e-16 3.352949708258921944e-17 3.393059637899190906e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.850000000000000000e+03 5.887273693516728201e+01 1.260557147596906959e-03 0.000000000000000000e+00 2.572797132279175947e-01 0.000000000000000000e+00 7.414597209612140416e-01 7.725950020976553992e-09 3.913736641090217942e-10 2.964659013367599782e-11 0.000000000000000000e+00 2.905721286157276847e-13 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.991934268763388992e-12 9.683967064674916332e-16 6.400400059374329636e-17 5.140178856097309980e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.875000000000000000e+03 5.887339048432662025e+01 1.260557117560855839e-03 0.000000000000000000e+00 2.572797117756008833e-01 0.000000000000000000e+00 7.414597187471960726e-01 1.097454113463686463e-08 5.630106546953875596e-10 4.869285508351733313e-11 0.000000000000000000e+00 4.640695158672697951e-13 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.486259375041052244e-12 1.785647362909478188e-15 1.198887411672176924e-16 7.694452408307903850e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.900000000000000000e+03 5.887418265959634311e+01 1.260557139783612026e-03 0.000000000000000000e+00 2.572797112827256427e-01 0.000000000000000000e+00 7.414597141102940991e-01 1.544094825449502185e-08 8.019034448644552214e-10 7.892295605412645766e-11 0.000000000000000000e+00 7.312860679627912947e-13 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.006959589133826555e-12 3.238991825814748034e-15 2.205491316889252034e-16 1.138680356483881855e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.925000000000000000e+03 5.887513923801849103e+01 1.260557132466861739e-03 0.000000000000000000e+00 2.572797087743797784e-01 0.000000000000000000e+00 7.414597096308555013e-01 2.152667312173001962e-08 1.131300626161888912e-09 1.263075527589796325e-10 0.000000000000000000e+00 1.137627195456990456e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.019598568128770799e-11 5.783499010733351510e-15 3.987778867786427400e-16 1.666676866176980685e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.950000000000000000e+03 5.887628992428641084e+01 1.260557091494353583e-03 0.000000000000000000e+00 2.572797030972092114e-01 0.000000000000000000e+00 7.414597058500680404e-01 2.974741161161781503e-08 1.581414813645864460e-09 1.996972944449667349e-10 0.000000000000000000e+00 1.748002861152815466e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.705840733769836733e-11 1.017227991872677901e-14 7.092163479408613086e-16 2.413887302282441318e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.975000000000000000e+03 5.887766685151072465e+01 1.260557079522310435e-03 0.000000000000000000e+00 2.572796993903057050e-01 0.000000000000000000e+00 7.414596967750214374e-01 4.076025605640791882e-08 2.191182132282353905e-09 3.120688569787264081e-10 0.000000000000000000e+00 2.654138531741497147e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.814652410352983923e-11 1.763433312435794745e-14 1.241518288152345389e-15 3.460823866980677565e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+03 5.887930950095656613e+01 1.260557043457111864e-03 0.000000000000000000e+00 2.572796918946038680e-01 0.000000000000000000e+00 7.414596872096714808e-01 5.539606899847581122e-08 3.010380981337428134e-09 4.822505766486053319e-10 0.000000000000000000e+00 3.984220925850935287e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.582665345127392639e-11 3.014853230766392767e-14 2.140630978443721853e-15 4.913723850142389064e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.025000000000000000e+03 5.888125943341476187e+01 1.260556976604449786e-03 0.000000000000000000e+00 2.572796800865386202e-01 0.000000000000000000e+00 7.414596764085585878e-01 7.469768581716227124e-08 4.102161496252355964e-09 7.372904366009385084e-10 0.000000000000000000e+00 5.915490636412820360e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.366091977853693968e-11 5.088685660502983012e-14 3.637612088105047219e-15 6.911529662115613421e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.050000000000000000e+03 5.888356528707014093e+01 1.260556929613357129e-03 0.000000000000000000e+00 2.572796721893277350e-01 0.000000000000000000e+00 7.414596544942968492e-01 9.996488786526393765e-08 5.546055182441038328e-09 1.115678016540929912e-09 0.000000000000000000e+00 8.690513439627399341e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.169472036636515954e-10 8.475811064656918802e-14 6.095841053343891325e-15 9.634412493899529331e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.075000000000000000e+03 5.888628276655247618e+01 1.260556851396562542e-03 0.000000000000000000e+00 2.572796569738524664e-01 0.000000000000000000e+00 7.414596307447105517e-01 1.328064824895528625e-07 7.441501745103513191e-09 1.671691810448057725e-09 0.000000000000000000e+00 1.263800167236967412e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.834737450515278698e-10 1.394485557907930620e-13 1.007943945906263095e-14 1.331410304740171145e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.100000000000000000e+03 5.888947138666789982e+01 1.260556755237587229e-03 0.000000000000000000e+00 2.572796340698799145e-01 0.000000000000000000e+00 7.414596030314445363e-01 1.752009019996053589e-07 9.911993626660361315e-09 2.481221954626150306e-09 0.000000000000000000e+00 1.819920566440181978e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.845624989178471865e-10 2.267316461422578525e-13 1.645335800407336844e-14 1.824631556376940786e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
