t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_solid(bar),fO2_melt(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s)
0.0000000000E+00,0.3385000000E+04,0.3385000000E+04,0.3537299641E+05,0.3577123570E+05,0.3982392972E+03,0.1000000000E+01,NaN,NaN,NaN,NaN,NaN,NaN,0.0000000000E+00,0.4530961897E+21,0.1357047692E+20,0.1085638154E+21,0.2341047262E+02,0.2341047262E+02,NaN,NaN,NaN,NaN,NaN,0.1800000000E-01,NaN,0.3332557250E+07,NaN
0.8235621135E+02,0.3375000000E+04,0.3375000000E+04,0.3500393076E+05,0.3540217005E+05,0.3982392972E+03,0.9996490751E+00,NaN,NaN,NaN,NaN,NaN,NaN,0.1877218525E+16,0.4530880404E+21,0.1357588782E+20,0.1086071025E+21,0.2341980696E+02,0.2341980696E+02,NaN,NaN,NaN,NaN,NaN,0.1800000000E-01,NaN,0.3332557250E+07,NaN
0.1235343170E+03,0.3370051481E+04,0.3370051481E+04,0.3481521290E+05,0.3521345223E+05,0.3982393235E+03,0.9993203658E+00,NaN,NaN,NaN,NaN,NaN,NaN,0.3626797000E+16,0.4530808051E+21,0.1358094375E+20,0.1086475500E+21,0.2342852897E+02,0.2342852897E+02,NaN,NaN,NaN,NaN,NaN,0.1800000000E-01,NaN,0.3332557250E+07,NaN
0.2071863690E+03,0.3360051481E+04,0.3360051481E+04,0.3442989937E+05,0.3482813871E+05,0.3982393366E+03,0.9985589968E+00,NaN,NaN,NaN,NaN,NaN,NaN,0.7671693407E+16,0.4530641818E+21,0.1359264644E+20,0.1087411716E+21,0.2344871732E+02,0.2344871732E+02,NaN,NaN,NaN,NaN,NaN,0.1800000000E-01,NaN,0.3332557250E+07,NaN
0.2917514553E+03,0.3350051481E+04,0.3350051481E+04,0.3403768404E+05,0.3443592340E+05,0.3982393633E+03,0.9976192848E+00,NaN,NaN,NaN,NaN,NaN,NaN,0.1265085175E+17,0.4530438940E+21,0.1360707362E+20,0.1088565890E+21,0.2347360569E+02,0.2347360569E+02,NaN,NaN,NaN,NaN,NaN,0.1800000000E-01,NaN,0.3332557250E+07,NaN
0.3772679789E+03,0.3340051481E+04,0.3340051481E+04,0.3363981090E+05,0.3403805029E+05,0.3982393903E+03,0.9965295484E+00,NaN,NaN,NaN,NaN,NaN,NaN,0.1841382985E+17,0.4530205121E+21,0.1362379664E+20,0.1089903731E+21,0.2350245463E+02,0.2350245463E+02,NaN,NaN,NaN,NaN,NaN,0.1800000000E-01,NaN,0.3332557250E+07,NaN
0.4637721943E+03,0.3330051481E+04,0.3330051481E+04,0.3323706504E+05,0.3363530446E+05,0.3982394176E+03,0.9953067916E+00,NaN,NaN,NaN,NaN,NaN,NaN,0.2487115876E+17,0.4529943834E+21,0.1364256395E+20,0.1091405116E+21,0.2353483017E+02,0.2353483017E+02,NaN,NaN,NaN,NaN,NaN,0.1800000000E-01,NaN,0.3332557250E+07,NaN
0.5513009763E+03,0.3320051481E+04,0.3320051481E+04,0.3283001612E+05,0.3322825556E+05,0.3982394452E+03,0.9939627720E+00,NaN,NaN,NaN,NaN,NaN,NaN,0.3196166509E+17,0.4529657364E+21,0.1366320578E+20,0.1093056462E+21,0.2357043946E+02,0.2357043946E+02,NaN,NaN,NaN,NaN,NaN,0.1800000000E-01,NaN,0.3332557250E+07,NaN
0.6398911585E+03,0.3310051481E+04,0.3310051481E+04,0.3241910195E+05,0.3281734142E+05,0.3982394731E+03,0.9925060639E+00,NaN,NaN,NaN,NaN,NaN,NaN,0.3964133992E+17,0.4529347359E+21,0.1368560235E+20,0.1094848188E+21,0.2360907585E+02,0.2360907585E+02,NaN,NaN,NaN,NaN,NaN,0.1800000000E-01,NaN,0.3332557250E+07,NaN
0.7295823099E+03,0.3300051481E+04,0.3300051481E+04,0.3200469797E+05,0.3240293747E+05,0.3982395013E+03,0.9909438409E+00,NaN,NaN,NaN,NaN,NaN,NaN,0.4787382146E+17,0.4529015105E+21,0.1370965589E+20,0.1096772471E+21,0.2365057068E+02,0.2365057068E+02,NaN,NaN,NaN,NaN,NaN,0.1800000000E-01,NaN,0.3332557250E+07,NaN
