t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_solid(bar),fO2_melt(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s)
0.0000000000E+00,0.3385000000E+04,0.3385000000E+04,0.1540390687E+05,0.1561207810E+05,0.2081712296E+03,0.1000000000E+01,NaN,NaN,NaN,NaN,NaN,NaN,0.0000000000E+00,0.1516304681E+22,0.3925087484E+20,0.3140069987E+21,0.6767078647E+02,0.6767078647E+02,NaN,NaN,NaN,NaN,NaN,0.1800000000E-01,NaN,0.3507955000E+07,NaN
0.2097764575E+03,0.3375000000E+04,0.3375000000E+04,0.1524870291E+05,0.1545687414E+05,0.2081712296E+03,0.9993725547E+00,NaN,NaN,NaN,NaN,NaN,NaN,0.1105742834E+17,0.1516263882E+22,0.3927948150E+20,0.3142358520E+21,0.6772010601E+02,0.6772010601E+02,NaN,NaN,NaN,NaN,NaN,0.1800000000E-01,NaN,0.3507955000E+07,NaN
0.3146646863E+03,0.3370044984E+04,0.3370044984E+04,0.1516681048E+05,0.1537498175E+05,0.2081712646E+03,0.9987526982E+00,NaN,NaN,NaN,NaN,NaN,NaN,0.2198874256E+17,0.1516224131E+22,0.3930779980E+20,0.3144623984E+21,0.6776892840E+02,0.6776892840E+02,NaN,NaN,NaN,NaN,NaN,0.1800000000E-01,NaN,0.3507955000E+07,NaN
0.5273709641E+03,0.3360044984E+04,0.3360044984E+04,0.1499851818E+05,0.1520668946E+05,0.2081712821E+03,0.9973123778E+00,NaN,NaN,NaN,NaN,NaN,NaN,0.4740655161E+17,0.1516131649E+22,0.3937376172E+20,0.3149900937E+21,0.6788265058E+02,0.6788265058E+02,NaN,NaN,NaN,NaN,NaN,0.1800000000E-01,NaN,0.3507955000E+07,NaN
0.7422698777E+03,0.3350044984E+04,0.3350044984E+04,0.1482498669E+05,0.1503315801E+05,0.2081713175E+03,0.9955361341E+00,NaN,NaN,NaN,NaN,NaN,NaN,0.7879596259E+17,0.1516017499E+22,0.3945540379E+20,0.3156432303E+21,0.6802340626E+02,0.6802340626E+02,NaN,NaN,NaN,NaN,NaN,0.1800000000E-01,NaN,0.3507955000E+07,NaN
0.9595555458E+03,0.3340044984E+04,0.3340044984E+04,0.1464815989E+05,0.1485633125E+05,0.2081713534E+03,0.9935385274E+00,NaN,NaN,NaN,NaN,NaN,NaN,0.1141163674E+18,0.1515888955E+22,0.3954749873E+20,0.3163799899E+21,0.6818218328E+02,0.6818218328E+02,NaN,NaN,NaN,NaN,NaN,0.1800000000E-01,NaN,0.3507955000E+07,NaN
0.1179350743E+04,0.3330044984E+04,0.3330044984E+04,0.1446944766E+05,0.1467761905E+05,0.2081713896E+03,0.9914033269E+00,NaN,NaN,NaN,NaN,NaN,NaN,0.1518610705E+18,0.1515751395E+22,0.3964617500E+20,0.3171694000E+21,0.6835230689E+02,0.6835230689E+02,NaN,NaN,NaN,NaN,NaN,0.1800000000E-01,NaN,0.3507955000E+07,NaN
0.1401753458E+04,0.3320044984E+04,0.3320044984E+04,0.1428921856E+05,0.1449738999E+05,0.2081714262E+03,0.9891509403E+00,NaN,NaN,NaN,NaN,NaN,NaN,0.1916774130E+18,0.1515606041E+22,0.3975055689E+20,0.3180044551E+21,0.6853226732E+02,0.6853226732E+02,NaN,NaN,NaN,NaN,NaN,0.1800000000E-01,NaN,0.3507955000E+07,NaN
0.1626866923E+04,0.3310044984E+04,0.3310044984E+04,0.1410765551E+05,0.1431582697E+05,0.2081714633E+03,0.9867905180E+00,NaN,NaN,NaN,NaN,NaN,NaN,0.2334171960E+18,0.1515453389E+22,0.3986030056E+20,0.3188824045E+21,0.6872147179E+02,0.6872147179E+02,NaN,NaN,NaN,NaN,NaN,0.1800000000E-01,NaN,0.3507955000E+07,NaN
0.1854783221E+04,0.3300044984E+04,0.3300044984E+04,0.1392490751E+05,0.1413307901E+05,0.2081715008E+03,0.9843292296E+00,NaN,NaN,NaN,NaN,NaN,NaN,0.2769667524E+18,0.1515293805E+22,0.3997515109E+20,0.3198012087E+21,0.6891948077E+02,0.6891948077E+02,NaN,NaN,NaN,NaN,NaN,0.1800000000E-01,NaN,0.3507955000E+07,NaN
0.2085594804E+04,0.3290044984E+04,0.3290044984E+04,0.1374110397E+05,0.1394927550E+05,0.2081715388E+03,0.9817731491E+00,NaN,NaN,NaN,NaN,NaN,NaN,0.3222314655E+18,0.1515127589E+22,0.4009490253E+20,0.3207592203E+21,0.6912593920E+02,0.6912593920E+02,NaN,NaN,NaN,NaN,NaN,0.1800000000E-01,NaN,0.3507955000E+07,NaN
0.2319387198E+04,0.3280044984E+04,0.3280044984E+04,0.1355635061E+05,0.1376452218E+05,0.2081715773E+03,0.9791269227E+00,NaN,NaN,NaN,NaN,NaN,NaN,0.3691417049E+18,0.1514954953E+22,0.4021941435E+20,0.3217553148E+21,0.6934060480E+02,0.6934060480E+02,NaN,NaN,NaN,NaN,NaN,0.1800000000E-01,NaN,0.3507955000E+07,NaN
0.2556261757E+04,0.3270044984E+04,0.3270044984E+04,0.1337073432E+05,0.1357890594E+05,0.2081716163E+03,0.9763940311E+00,NaN,NaN,NaN,NaN,NaN,NaN,0.4176483523E+18,0.1514776033E+22,0.4034860015E+20,0.3227888012E+21,0.6956332862E+02,0.6956332862E+02,NaN,NaN,NaN,NaN,NaN,0.1800000000E-01,NaN,0.3507955000E+07,NaN
0.2796336338E+04,0.3260044984E+04,0.3260044984E+04,0.1318433820E+05,0.1339250985E+05,0.2081716558E+03,0.9735777860E+00,NaN,NaN,NaN,NaN,NaN,NaN,0.4677052044E+18,0.1514590945E+22,0.4048238114E+20,0.3238590491E+21,0.6979397481E+02,0.6979397481E+02,NaN,NaN,NaN,NaN,NaN,0.1800000000E-01,NaN,0.3507955000E+07,NaN
0.3039719318E+04,0.3250044984E+04,0.3250044984E+04,0.1299724372E+05,0.1320541541E+05,0.2081716958E+03,0.9706814902E+00,NaN,NaN,NaN,NaN,NaN,NaN,0.5192661526E+18,0.1514399824E+22,0.4062067911E+20,0.3249654329E+21,0.7003240854E+02,0.7003240854E+02,NaN,NaN,NaN,NaN,NaN,0.1800000000E-01,NaN,0.3507955000E+07,NaN
0.3286508084E+04,0.3240044984E+04,0.3240044984E+04,0.1280952435E+05,0.1301769608E+05,0.2081717364E+03,0.9677079589E+00,NaN,NaN,NaN,NaN,NaN,NaN,0.5722936783E+18,0.1514202754E+22,0.4076343848E+20,0.3261075078E+21,0.7027853397E+02,0.7027853397E+02,NaN,NaN,NaN,NaN,NaN,0.1800000000E-01,NaN,0.3507955000E+07,NaN
0.3536807307E+04,0.3230044984E+04,0.3230044984E+04,0.1262123855E+05,0.1282941032E+05,0.2081717775E+03,0.9646590047E+00,NaN,NaN,NaN,NaN,NaN,NaN,0.6267681247E+18,0.1513999765E+22,0.4091065252E+20,0.3272852201E+21,0.7053233952E+02,0.7053233952E+02,NaN,NaN,NaN,NaN,NaN,0.1800000000E-01,NaN,0.3507955000E+07,NaN
0.3790748941E+04,0.3220044984E+04,0.3220044984E+04,0.1243244583E+05,0.1264061765E+05,0.2081718193E+03,0.9615365515E+00,NaN,NaN,NaN,NaN,NaN,NaN,0.6826679285E+18,0.1513790889E+22,0.4106230989E+20,0.3284984791E+21,0.7079380564E+02,0.7079380564E+02,NaN,NaN,NaN,NaN,NaN,0.1800000000E-01,NaN,0.3507955000E+07,NaN
0.4048457664E+04,0.3210044984E+04,0.3210044984E+04,0.1224320463E+05,0.1245137649E+05,0.2081718616E+03,0.9583424857E+00,NaN,NaN,NaN,NaN,NaN,NaN,0.7399722432E+18,0.1513576156E+22,0.4121840195E+20,0.3297472156E+21,0.7106291741E+02,0.7106291741E+02,NaN,NaN,NaN,NaN,NaN,0.1800000000E-01,NaN,0.3507955000E+07,NaN
0.4310056944E+04,0.3200044984E+04,0.3200044984E+04,0.1205358565E+05,0.1226175755E+05,0.2081719046E+03,0.9550796497E+00,NaN,NaN,NaN,NaN,NaN,NaN,0.7986431227E+18,0.1513355656E+22,0.4137887358E+20,0.3310309886E+21,0.7133957981E+02,0.7133957981E+02,NaN,NaN,NaN,NaN,NaN,0.1800000000E-01,NaN,0.3507955000E+07,NaN
0.4575635921E+04,0.3190044984E+04,0.3190044984E+04,0.1186362636E+05,0.1207179830E+05,0.2081719482E+03,0.9517484543E+00,NaN,NaN,NaN,NaN,NaN,NaN,0.8586862280E+18,0.1513129318E+22,0.4154378981E+20,0.3323503185E+21,0.7162390497E+02,0.7162390497E+02,NaN,NaN,NaN,NaN,NaN,0.1800000000E-01,NaN,0.3507955000E+07,NaN
0.4845366814E+04,0.3180044984E+04,0.3180044984E+04,0.1167337194E+05,0.1188154393E+05,0.2081719925E+03,0.9483498776E+00,NaN,NaN,NaN,NaN,NaN,NaN,0.9200973629E+18,0.1512897100E+22,0.4171318998E+20,0.3337055198E+21,0.7191596069E+02,0.7191596069E+02,NaN,NaN,NaN,NaN,NaN,0.1800000000E-01,NaN,0.3507955000E+07,NaN
0.5119404700E+04,0.3170044984E+04,0.3170044984E+04,0.1148287023E+05,0.1169104226E+05,0.2081720374E+03,0.9448851094E+00,NaN,NaN,NaN,NaN,NaN,NaN,0.9828685819E+18,0.1512658995E+22,0.4188710498E+20,0.3350968399E+21,0.7221580026E+02,0.7221580026E+02,NaN,NaN,NaN,NaN,NaN,0.1800000000E-01,NaN,0.3507955000E+07,NaN
0.5397898791E+04,0.3160044984E+04,0.3160044984E+04,0.1129217954E+05,0.1150035162E+05,0.2081720831E+03,0.9413561543E+00,NaN,NaN,NaN,NaN,NaN,NaN,0.1046977409E+19,0.1512415020E+22,0.4206552544E+20,0.3365242035E+21,0.7252340747E+02,0.7252340747E+02,NaN,NaN,NaN,NaN,NaN,0.1800000000E-01,NaN,0.3507955000E+07,NaN
0.5680972052E+04,0.3150044984E+04,0.3150044984E+04,0.1110134397E+05,0.1130951610E+05,0.2081721295E+03,0.9377639428E+00,NaN,NaN,NaN,NaN,NaN,NaN,0.1112420772E+19,0.1512165135E+22,0.4224849739E+20,0.3379879791E+21,0.7283886174E+02,0.7283886174E+02,NaN,NaN,NaN,NaN,NaN,0.1800000000E-01,NaN,0.3507955000E+07,NaN
0.5968788321E+04,0.3140044984E+04,0.3140044984E+04,0.1091039696E+05,0.1111856913E+05,0.2081721767E+03,0.9341085550E+00,NaN,NaN,NaN,NaN,NaN,NaN,0.1179211448E+19,0.1511909233E+22,0.4243611288E+20,0.3394889030E+21,0.7316232173E+02,0.7316232173E+02,NaN,NaN,NaN,NaN,NaN,0.1800000000E-01,NaN,0.3507955000E+07,NaN
