z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar)
0.0,28.230085840772045,1625.8549738675663,24.310134053537293,3.427512295537938,0.1498876613658426,0.34238066139352563,2.6024410129843656e-10,3.9975222897061844e-07
