z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar)
0.0,158.60419122929545,3242.3316655,0.015747294446617315,29.157179482244523,1.9572882333161772,0.00013703363557845716,8.607123799027816e-20,124.40878448593475
