z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar)
0.0,207.882183453529,3318.153,0.07728620767753705,39.18085719705577,2.907082983290681,0.0007323997319926456,3.32258854559547e-18,161.13596573725613
