z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
2.6780541215e+05,1.0353029166e-04,2.1557290677e+02,5.0290644482e-06,9.2202069051e-05,3.7256184164e-31,2.1463057190e-06,3.0551147054e-14,4.1530500756e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.6505432081e+05,1.6827188607e-04,2.4223127715e+02,8.1731058129e-06,1.4986086870e-04,3.6966701507e-31,3.4893130457e-06,1.3167809842e-13,6.7487937901e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.6301830021e+05,2.3805973048e-04,2.4086574980e+02,1.1562807525e-05,2.1201283407e-04,3.6983886214e-31,4.9363908233e-06,3.7277215577e-13,9.5479020462e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.6103851488e+05,3.3679087219e-04,2.3986967717e+02,1.6358409722e-05,2.9994162524e-04,3.6997325859e-31,6.9835538734e-06,1.0553099115e-12,1.3507723302e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.5911158236e+05,4.7646904145e-04,2.4157877401e+02,2.3142346907e-05,4.2433600256e-04,3.6973166284e-31,9.8802244246e-06,2.9892964661e-12,1.9110023491e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.5716876413e+05,6.7407630732e-04,2.4420613986e+02,3.2739575628e-05,6.0032343684e-04,3.6936280356e-31,1.3978584417e-05,8.4690851883e-12,2.7035776718e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.5520389524e+05,9.5363775724e-04,2.4745367357e+02,4.6316878645e-05,8.4929810513e-04,3.6891201306e-31,1.9776808780e-05,2.3995379062e-11,3.8247577071e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.5321069078e+05,1.3491424668e-03,2.5171674736e+02,6.5525275079e-05,1.2015330518e-03,3.6832084345e-31,2.7979594528e-05,6.7990930811e-11,5.4105834676e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.5117821256e+05,1.9086758906e-03,2.5775239662e+02,9.2696925563e-05,1.6998512679e-03,3.6736229146e-31,3.9587258039e-05,1.9277296371e-10,7.6541836719e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.4904090576e+05,2.7002660913e-03,2.6611736229e+02,1.3113377712e-04,2.4048457465e-03,3.6590786635e-31,5.6012548891e-05,5.4691763143e-10,1.0827697290e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.4676627764e+05,3.8201545898e-03,2.7755930599e+02,1.8549966752e-04,3.4022238771e-03,3.6359947252e-31,7.9260459623e-05,1.5535953812e-09,1.5316712714e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
