z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
7.4791458165e+05,1.0345549394e-04,4.1195841420e+02,2.8758153414e-05,2.5632549959e-05,4.9064520167e-05,9.5164584617e-19,1.0945234029e-65,8.7932506209e-20,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.4003177793e+05,1.6645750416e-04,4.1281466703e+02,4.6271205712e-05,4.1242181822e-05,7.8943681568e-05,1.2053640493e-18,1.7527290346e-65,1.1135131168e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.3475037537e+05,2.3379701624e-04,4.2076700903e+02,6.4989979808e-05,5.7926490620e-05,1.1087993476e-04,1.4083248620e-18,2.3501572443e-65,1.2981684932e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.2936681049e+05,3.2837837548e-04,4.3036084746e+02,9.1281335991e-05,8.1360349215e-05,1.5573583204e-04,1.6374003923e-18,3.1011878187e-65,1.5048972867e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.2388583807e+05,4.6122212858e-04,4.3778644420e+02,1.2820872272e-04,1.1427425266e-04,2.1873794778e-04,1.9089191114e-18,4.1286383289e-65,1.7500253237e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.1831777873e+05,6.4780712669e-04,4.4576314696e+02,1.8007489048e-04,1.6050330348e-04,3.0722723971e-04,2.2189988490e-18,5.4446314348e-65,2.0282652449e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.1263720514e+05,9.0987410923e-04,4.5717124660e+02,2.5292324494e-04,2.2543407483e-04,4.3151441155e-04,2.5496457801e-18,6.9132080543e-65,2.3194416525e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.0680389685e+05,1.2779589179e-03,4.7168318514e+02,3.5524201991e-04,3.1663224991e-04,6.0608130824e-04,2.8871670014e-18,8.3705556252e-65,2.6081886331e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.0078185962e+05,1.7949505094e-03,4.8944909260e+02,4.9895331978e-04,4.4472416937e-04,8.5126832932e-04,3.2028746003e-18,9.4784523970e-65,2.8641719159e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.9453169803e+05,2.5210883434e-03,5.1041404209e+02,7.0080227388e-04,6.2463500446e-04,1.1956444765e-03,3.4561427830e-18,9.8071962557e-65,3.0464559729e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.8798998678e+05,3.5409814375e-03,5.3845086159e+02,9.8430816590e-04,8.7732782623e-04,1.6793361917e-03,3.5200378035e-18,8.4048315297e-65,3.0313272201e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.8102005366e+05,4.9734669448e-03,5.8211435307e+02,1.3825048827e-03,1.2322462065e-03,2.3587028585e-03,3.1980932439e-18,4.9628728042e-65,2.6437126644e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.7350107017e+05,6.9854569666e-03,6.2953915068e+02,1.9417899972e-03,1.7307449598e-03,3.3129037547e-03,3.2557440532e-18,4.2464701327e-65,2.6290904223e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.6539426273e+05,9.8113870212e-03,6.8069454566e+02,2.7273309772e-03,2.4309087747e-03,4.6531216290e-03,6.4133155665e-18,3.1263406257e-64,5.6001590594e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.5665409771e+05,1.3780532289e-02,7.3554004925e+02,3.8306700303e-03,3.4143250176e-03,6.5355339697e-03,4.7682827840e-17,1.7424676833e-61,5.5147985276e-18,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.4723494537e+05,1.9355374500e-02,7.9416628996e+02,5.3803475173e-03,4.7955723306e-03,9.1794500145e-03,1.0456900883e-15,3.2530014153e-57,1.8797600884e-16,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.3710022987e+05,2.7185489949e-02,8.5656467443e+02,7.5569387098e-03,6.7355959924e-03,1.2892948319e-02,2.6417524587e-14,9.4477471422e-53,7.4789813676e-15,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
