z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
2.3962094031e+05,1.0321820565e-04,2.2414148183e+02,2.3684778552e-05,7.4826764301e-05,3.0489893430e-30,3.5299033047e-06,8.1843559929e-15,1.1768098222e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3752816422e+05,1.6082167278e-04,2.3326510616e+02,3.6902311465e-05,1.1658592059e-04,3.0412158444e-30,5.5001872051e-06,3.0992178580e-14,1.8333505009e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3609774204e+05,2.2075351384e-04,2.3142589371e+02,5.0654329123e-05,1.6003277966e-04,3.0427570375e-30,7.5498881434e-06,8.0141862960e-14,2.5166641628e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3467747689e+05,3.0301956837e-04,2.3022539126e+02,6.9532002743e-05,2.1967123527e-04,3.0441935494e-30,1.0362794385e-05,2.0719560688e-13,3.4543675718e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3325110169e+05,4.1594290945e-04,2.3401331360e+02,9.5443976859e-05,3.0153612318e-04,3.0409047862e-30,1.4224844644e-05,5.3613040501e-13,4.7414002104e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3179927387e+05,5.7094828843e-04,2.3879072186e+02,1.3101163974e-04,4.1390875675e-04,3.0363314612e-30,1.9526716697e-05,1.3876081739e-12,6.5079651091e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3031829885e+05,7.8371800709e-04,2.4372889253e+02,1.7983174535e-04,5.6814945439e-04,3.0312363701e-30,2.6804632558e-05,3.5915892318e-12,8.9325431385e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2880510219e+05,1.0757785374e-03,2.4957709025e+02,2.4684602998e-04,7.7987747531e-04,3.0247916549e-30,3.6795460223e-05,9.2980712551e-12,1.2260167445e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2724762461e+05,1.4766784111e-03,2.5640033278e+02,3.3883278276e-04,1.0705091403e-03,3.0165977784e-30,5.0510546303e-05,2.4077109112e-11,1.6826855651e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2541922513e+05,2.0269777227e-03,2.6522273140e+02,4.6509697112e-04,1.4694500291e-03,3.0048498749e-30,6.9339037112e-05,6.2378607502e-11,2.3093028726e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
