z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
4.7025743538e+05,1.0345992671e-04,3.9250061626e+02,1.6951173222e-06,5.5364292166e-05,4.6400543431e-05,5.9380983283e-20,1.0095620461e-67,2.0195552513e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.6489444797e+05,1.6656451947e-04,4.3875693393e+02,2.7290411987e-06,8.9133319667e-05,7.4702200798e-05,6.9373885714e-20,1.2418601827e-67,2.3297089502e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.6098960369e+05,2.3404758291e-04,4.5475697627e+02,3.8347032037e-06,1.2524538894e-04,1.0496755006e-04,7.8919634833e-20,1.5259532937e-67,2.6335842477e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.5699705483e+05,3.2887118602e-04,4.5876514657e+02,5.3883205086e-06,1.7598814349e-04,1.4749480534e-04,9.2476645453e-20,2.0649998008e-67,3.0805229061e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.5298759467e+05,4.6211225790e-04,4.6009231111e+02,7.5713807195e-06,2.4728915700e-04,2.0725183726e-04,1.0919005116e-19,2.8646291071e-67,3.6350712371e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.4895986936e+05,6.4933550878e-04,4.6440776224e+02,1.0638900546e-05,3.4747754000e-04,2.9121923275e-04,1.2773386727e-19,3.8555559163e-67,4.2438000691e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.4488639551e+05,9.1241163973e-04,4.7149755803e+02,1.4949215872e-05,4.8825691458e-04,4.0920574047e-04,1.4795638325e-19,5.0246323427e-67,4.8982608788e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.4074885636e+05,1.2820721939e-03,4.8018380825e+02,2.1005841180e-05,6.8607258655e-04,5.7499409104e-04,1.7007168993e-19,6.3865828074e-67,5.6038703671e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.3654099987e+05,1.8014994973e-03,4.8935584638e+02,2.9516288173e-05,9.6403262293e-04,8.0795104280e-04,1.9455728532e-19,7.9917609629e-67,6.3757480749e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.3225451357e+05,2.5313710526e-03,4.9991181049e+02,4.1474714582e-05,1.3546072474e-03,1.1352897320e-03,2.2048091415e-19,9.6978754175e-67,7.1755163845e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.2786207554e+05,3.5569476513e-03,5.1514955809e+02,5.8278057852e-05,1.9034218875e-03,1.5952486072e-03,2.4302213146e-19,1.0750559529e-66,7.8212128061e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
