z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
3.2226931256e+05,1.0357129937e-04,1.7222220814e+02,8.0699850374e-05,2.1212285090e-05,1.7070908237e-28,1.6145782683e-06,8.7187412481e-18,4.4815443878e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2139635038e+05,1.6927443453e-04,1.6138790245e+02,1.3189389598e-04,3.4668841066e-05,1.7090562604e-28,2.6388215470e-06,3.8047043602e-17,7.3251525836e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2084303884e+05,2.4042831872e-04,1.6194500834e+02,1.8733500821e-04,4.9241761000e-05,1.7089525649e-28,3.7480409179e-06,1.0902188619e-16,1.0404206768e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2028852550e+05,3.4149147567e-04,1.6211054478e+02,2.6608058778e-04,6.9940353741e-05,1.7089316151e-28,5.3235162250e-06,3.1239102542e-16,1.4777563443e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1973187575e+05,4.8503615788e-04,1.6335424456e+02,3.7792657955e-04,9.9339525342e-05,1.7087246498e-28,7.5612385166e-06,8.9516099506e-16,2.0989069363e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1916865385e+05,6.8891931780e-04,1.6613877996e+02,5.3678661686e-04,1.4109653483e-04,1.7082282889e-28,1.0739583655e-05,2.5652602033e-15,2.9811105149e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1859346688e+05,9.7850401196e-04,1.7055519210e+02,7.6242287651e-04,2.0040595763e-04,1.7074216677e-28,1.5253942838e-05,7.3517642888e-15,4.2340611245e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1800085666e+05,1.3898145642e-03,1.7651741380e+02,1.0829044892e-03,2.8464589403e-04,1.7062222458e-28,2.1665912712e-05,2.1071220996e-14,6.0135200628e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1738592791e+05,1.9740179899e-03,1.8378769260e+02,1.5380993373e-03,4.0429580543e-04,1.7046118054e-28,3.0773158883e-05,6.0398613499e-14,8.5406831099e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1674411537e+05,2.8037891708e-03,1.9244680633e+02,2.1846336075e-03,5.7424016921e-04,1.7024662834e-28,4.3708655602e-05,1.7314742763e-13,1.2129595418e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1606994891e+05,3.9823516070e-03,2.0295583820e+02,3.1029360630e-03,8.1562013033e-04,1.6994789237e-28,6.2081650978e-05,4.9646276197e-13,1.7225983827e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1535811263e+05,5.6563184162e-03,2.1469856493e+02,4.4072433707e-03,1.1584634671e-03,1.6955112805e-28,8.8177864914e-05,1.4238107846e-12,2.4462623591e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1460437173e+05,8.0339309992e-03,2.2768514185e+02,6.2598110777e-03,1.6454201069e-03,1.6902825045e-28,1.2524389207e-04,4.0845208348e-12,3.4737442338e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1380514611e+05,1.1410964262e-02,2.4151412550e+02,8.8910981299e-03,2.3370678428e-03,1.6835197980e-28,1.7789114188e-04,1.1721423105e-11,4.9324531924e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1295981359e+05,1.6207521000e-02,2.5475884569e+02,1.2628436068e-02,3.3194481101e-03,1.6756659122e-28,2.5266938500e-04,3.3645668682e-11,7.0033620998e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1207079617e+05,2.3020292671e-02,2.6715344208e+02,1.7936748873e-02,4.7147697506e-03,1.6668392525e-28,3.5888172154e-04,9.6599864425e-11,9.9433000106e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1113969731e+05,3.2696787785e-02,2.7957533322e+02,2.5476388980e-02,6.6966123921e-03,1.6563123723e-28,5.0974238249e-04,2.7745714993e-10,1.4116280711e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1016522338e+05,4.6440761928e-02,2.9279085548e+02,3.6185284559e-02,9.5115205520e-03,1.6429647821e-28,7.2402107322e-04,7.9744573161e-10,2.0037931993e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.0914619199e+05,6.5961964908e-02,3.0628242678e+02,5.1395618590e-02,1.3509673686e-02,1.6266309563e-28,1.0283769495e-03,2.2935824909e-09,2.8439576436e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.0631283638e+05,9.3688833557e-02,3.2186339156e+02,7.2999547026e-02,1.9188456096e-02,1.6037475540e-28,1.4606800143e-03,6.6070113739e-09,4.0351196770e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.0118915640e+05,1.3307058917e-01,3.4505814039e+02,1.0368455500e-01,2.7254366138e-02,1.5599057279e-28,2.0747490145e-03,1.9129410773e-08,5.7193719470e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.9567106105e+05,1.8900632050e-01,3.7496181361e+02,1.4726775045e-01,3.8710933521e-02,1.4815761023e-28,2.9470811455e-03,5.5883075112e-08,8.0922197665e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.8968808384e+05,2.6845443018e-01,4.0705093008e+02,2.0917080759e-01,5.4983601781e-02,1.3630550060e-28,4.1862323638e-03,1.6519620115e-07,1.1421755417e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.8320947257e+05,3.8129825971e-01,4.4141517084e+02,2.9709426661e-01,7.8097261822e-02,1.1898245957e-28,5.9465074909e-03,4.9796132657e-07,1.6056765265e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.7620402439e+05,5.4157557676e-01,4.7812988740e+02,4.2197594499e-01,1.1092846145e-01,9.5497727628e-29,8.4466185071e-03,1.5482118764e-06,2.2426740938e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.6865430938e+05,7.6922487286e-01,5.1483770350e+02,5.9935413024e-01,1.5756296141e-01,6.9491384631e-29,1.1993821049e-02,4.9857851776e-06,3.1076471744e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
