z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
5.4462679805e+05,1.0358225435e-04,4.0136376197e+02,4.3068633314e-06,7.5891152720e-05,2.3384090549e-05,2.0991875301e-19,3.3787550385e-66,3.8444785502e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.3862974913e+05,1.6954320195e-04,4.4767134414e+02,7.0494642580e-06,1.2421846881e-04,3.8275027041e-05,2.4490912100e-19,4.0947885912e-66,4.4222707951e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.3426948046e+05,2.4106489342e-04,4.6716429979e+02,1.0023276255e-05,1.7661995055e-04,5.4421322756e-05,2.7595120415e-19,4.8406269393e-66,4.9396463358e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.2980330230e+05,3.4275796476e-04,4.7010117774e+02,1.4251588944e-05,2.5112696390e-04,7.7378923007e-05,3.2589237541e-19,6.6698198386e-66,5.8249895012e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.2530277404e+05,4.8735019329e-04,4.7554023464e+02,2.0263612641e-05,3.5706471324e-04,1.1002117226e-04,3.8141368152e-19,8.9237846096e-66,6.7978658806e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.2074406994e+05,6.9293856110e-04,4.8379255164e+02,2.8811804696e-05,5.0769223448e-04,1.5643353352e-04,4.4118344803e-19,1.1491116417e-65,7.8265005606e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.1611024671e+05,9.8525425056e-04,4.9337092463e+02,4.0966046112e-05,7.2186187935e-04,2.2242491973e-04,5.0617726419e-19,1.4409090451e-65,8.9264563721e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.1138798247e+05,1.4008831269e-03,5.0340648930e+02,5.8247546510e-05,1.0263788522e-03,3.1625473008e-04,5.7744129989e-19,1.7734993385e-65,1.0114189106e-18,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.0656642305e+05,1.9918447794e-03,5.1597958995e+02,8.2819236816e-05,1.4593561155e-03,4.4966658600e-04,6.4774806513e-19,2.0663502922e-65,1.1239641847e-18,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.0161163627e+05,2.8321032275e-03,5.3424724062e+02,1.1775647899e-04,2.0749845608e-03,6.3935814814e-04,6.9936158113e-19,2.1254318946e-65,1.1951357025e-18,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
