z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
5.2811720282e+05,1.0338399023e-04,8.3804097237e+02,2.6478694831e-07,3.5968880207e-05,6.7150395954e-05,5.4093488693e-18,1.3857078140e-60,2.0551012966e-16,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.1620315172e+05,1.6474011097e-04,9.1397638533e+02,4.2192991199e-07,5.7315617830e-05,1.0700267477e-04,1.7804015747e-16,8.6418383685e-56,1.0892761245e-14,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.0774950776e+05,2.2979059886e-04,9.2964785120e+02,5.8853497267e-07,7.9947682613e-05,1.4925453424e-04,3.7825851616e-16,8.0719776994e-55,2.5183924515e-14,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.9922910678e+05,3.2052739929e-04,9.3092831351e+02,8.2092855542e-07,1.1151641072e-04,2.0819027411e-04,4.6816158875e-16,1.3103016762e-54,3.1379865868e-14,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.9068935121e+05,4.4709319791e-04,9.3889204778e+02,1.1450854165e-06,1.5555059798e-04,2.9039781109e-04,7.3715747598e-16,4.6371317586e-54,5.1490318896e-14,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.8213590268e+05,6.2363569560e-04,9.3900175612e+02,1.5972433230e-06,2.1697244763e-04,4.0506642058e-04,8.7403611346e-16,6.5507881109e-54,6.1085508764e-14,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.7353206167e+05,8.6988905813e-04,9.5687749222e+02,2.2279355888e-06,3.0264777755e-04,5.6501391091e-04,1.9250562680e-15,6.8663812263e-53,1.4706526556e-13,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.6494208138e+05,1.2133798286e-03,9.3776290989e+02,3.1076887120e-06,4.2215350037e-04,7.8811945798e-04,1.1663202153e-15,1.1042370960e-53,8.0997071320e-14,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.5638234779e+05,1.6925038829e-03,9.5774994620e+02,4.3348003533e-06,5.8884812379e-04,1.0993220735e-03,2.7660599136e-15,1.4705627606e-52,2.1220843385e-13,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.4775225425e+05,2.3608183735e-03,9.5529465501e+02,6.0464789327e-06,8.2136501214e-04,1.5334084529e-03,3.0046479956e-15,1.5647755373e-52,2.2778126928e-13,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.3914919389e+05,3.2930284232e-03,9.5666740113e+02,8.4340395436e-06,1.1456952228e-03,2.1389013589e-03,3.7188077125e-15,2.5398587396e-52,2.8380918862e-13,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.3055754938e+05,4.5933377671e-03,9.5865511071e+02,1.1764369783e-05,1.5980928382e-03,2.9834836326e-03,4.6989180036e-15,4.4079057910e-52,3.6207362781e-13,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.2194329178e+05,6.4070967908e-03,9.6792646790e+02,1.6409718837e-05,2.2291274886e-03,4.1615638373e-03,7.5699848703e-15,1.6786100915e-51,6.0962505323e-13,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.1331078151e+05,8.9370499989e-03,9.6694605525e+02,2.2889400342e-05,3.1093371139e-03,5.8048294587e-03,8.6547641419e-15,2.1079126739e-51,6.9377668064e-13,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0469402195e+05,1.2465999078e-02,9.6915933787e+02,3.1927685228e-05,4.3371127624e-03,8.0969669802e-03,1.0998145658e-14,3.7259811155e-51,8.9083619169e-13,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.9611331124e+05,1.7388414859e-02,9.6199622802e+02,4.4534956633e-05,6.0496969157e-03,1.1294194780e-02,1.0233492441e-14,2.4030516711e-51,8.0128804279e-13,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.8763329022e+05,2.4254531822e-02,9.5067700908e+02,6.2120461594e-05,8.4385246084e-03,1.5753903416e-02,8.2165021714e-15,9.6160184551e-52,6.0893848258e-13,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.7924926546e+05,3.3831854064e-02,9.4660492378e+02,8.6649861726e-05,1.1770622308e-02,2.1974605258e-02,8.4222152496e-15,8.4802967852e-52,6.1168336010e-13,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.7089034437e+05,4.7190947975e-02,9.5118373136e+02,1.2086505129e-04,1.6418456519e-02,3.0651658974e-02,1.1663531966e-14,1.9801035666e-51,8.6656707239e-13,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.6247252069e+05,6.5825111642e-02,9.6574708954e+02,1.6859054193e-04,2.2901568592e-02,4.2754997596e-02,2.2571225121e-14,1.3648661442e-50,1.7991236166e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.5390364297e+05,9.1817297777e-02,9.9097070787e+02,2.3516081273e-04,3.1944649743e-02,5.9637548846e-02,6.0135570315e-14,2.6435115049e-49,5.3782682932e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.4509061176e+05,1.2807294908e-01,1.0264987968e+03,3.2801608709e-04,4.4558547951e-02,8.3186466835e-02,2.0638172656e-13,1.1582816520e-47,2.1437038710e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3593284227e+05,1.7864477263e-01,1.0762018629e+03,4.5753121340e-04,6.2153261385e-02,1.1603407832e-01,9.5092052457e-13,1.3094455339e-45,1.1927252342e-10,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2632615417e+05,2.4918575716e-01,1.1375222062e+03,6.3816698217e-04,8.6695547964e-02,1.6185212021e-01,5.0646753118e-12,2.3506178361e-43,7.8006225522e-10,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1615960129e+05,3.4758107198e-01,1.2140562519e+03,8.9004361264e-04,1.2092876012e-01,2.2576213064e-01,3.1529129739e-11,6.9324478856e-41,6.0646370967e-09,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.0534621756e+05,4.8482948212e-01,1.2951955711e+03,1.2411077980e-03,1.6867946107e-01,3.1490785146e-01,1.7499966556e-10,1.4041767456e-38,4.1214408435e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.9384873747e+05,6.7627280563e-01,1.3811255433e+03,1.7299772930e-03,2.3528498306e-01,4.3925343436e-01,8.7386157906e-10,2.0142677409e-36,2.4752079749e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.8162927777e+05,9.4331084330e-01,1.4718866768e+03,2.4095791213e-03,3.2818933111e-01,6.1269630259e-01,3.9457842187e-09,2.0837359519e-34,1.3224536671e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.6865710695e+05,1.3157934781e+00,1.5675921373e+03,3.3514512068e-03,4.5777262464e-01,8.5461796299e-01,1.6204970154e-08,1.5871998843e-32,6.3348849971e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.5490643182e+05,1.8353573368e+00,1.6684251293e+03,4.6501540859e-03,6.3850220397e-01,1.1920433811e+00,6.0892146028e-08,9.0944211324e-31,2.7433322217e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.4038015028e+05,2.5600799895e+00,1.7650786758e+03,6.4338528030e-03,8.9053605473e-01,1.6626571367e+00,1.9218719036e-07,2.9850916846e-29,9.7740910654e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2515338109e+05,3.5709719417e+00,1.8487326919e+03,8.8860631594e-03,1.2419808329e+00,2.3190268745e+00,4.8781979278e-07,4.8824488871e-28,2.7306208772e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0931110706e+05,4.9810321008e+00,1.9268173483e+03,1.2247266527e-02,1.7319846749e+00,3.2344445258e+00,1.1049920198e-06,5.5586956054e-27,6.7256358027e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.9289219130e+05,6.9478789512e+00,2.0021109146e+03,1.6840545035e-02,2.4150686466e+00,4.5111060671e+00,2.3231250805e-06,4.9979356472e-26,1.5267032139e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.7592567953e+05,9.6913693676e+00,2.0758874533e+03,2.3098782039e-02,3.3671421366e+00,6.2915058938e+00,4.6198418103e-06,3.7720682594e-25,3.2632707936e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.5844120403e+05,1.3518174522e+01,2.1481142507e+03,3.1609249613e-02,4.6939107484e+00,8.7743456538e+00,8.7469569044e-06,2.4398316076e-24,6.6158746147e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.4044800641e+05,1.8856060013e+01,2.2214949750e+03,4.3114435444e-02,6.5422497395e+00,1.2236554579e+01,1.6106082056e-05,1.4494029828e-23,1.3038495244e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.2193593824e+05,2.6301702101e+01,2.2959066908e+03,5.8610461699e-02,9.1164539951e+00,1.7064240549e+01,2.8866248510e-05,7.9304594509e-23,2.5006425292e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.0288861928e+05,3.6687385005e+01,2.3726962543e+03,7.9341209571e-02,1.2699975318e+01,2.3795443241e+01,5.0763493952e-05,4.1051765826e-22,4.7130933390e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
8.3280003961e+04,5.1174034798e+01,2.4522188632e+03,1.0689691198e-01,1.7686079099e+01,3.3180014208e+01,8.7718007749e-05,2.0208855998e-21,8.7479712499e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.3087820752e+04,7.1380989326e+01,2.5346925360e+03,1.4327475571e-01,2.4619777572e+01,4.6262849115e+01,1.4899899683e-04,9.4788846319e-21,1.6005336523e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.2286714419e+04,9.9567010054e+01,2.6218216662e+03,1.9071173999e-01,3.4252829045e+01,6.4498827368e+01,2.5019338933e-04,4.3218781964e-20,2.9092439000e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0808505184e+04,1.3888276955e+02,2.7187219971e+03,2.5077209176e-01,4.7608094792e+01,8.9909317494e+01,4.2124380870e-04,2.0173796373e-19,5.3634732010e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.6917521615e+03,1.7515542919e+02,2.8052434612e+03,2.9704340652e-01,5.9788365842e+01,1.1330824342e+02,6.2757982650e-04,6.7886638420e-19,8.7175105500e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.8188623268e+01,1.8719576530e+02,2.8860057083e+03,2.9302585734e-01,6.3493356487e+01,1.2096788080e+02,8.1157366132e-04,1.6346303779e-18,1.2436512860e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
