z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
1.6285659269e+05,4.8529483915e-02,4.8870630178e+02,3.8549455214e-03,4.2794079548e-02,6.6362620456e-31,8.8894657105e-04,9.0466893306e-07,9.9053545931e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.5935515257e+05,6.6642234970e-02,5.1981127018e+02,5.2813248198e-03,5.8783321704e-02,4.8698626143e-31,1.2305255742e-03,2.7051162002e-06,1.3446031050e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.5563729743e+05,9.1515242355e-02,5.5222225178e+02,7.2305686774e-03,8.0758259029e-02,3.2777792354e-31,1.7033088556e-03,8.3587444657e-06,1.8147364496e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.5169498466e+05,1.2567164932e-01,5.8596537439e+02,9.8974813355e-03,1.1097241892e-01,2.1521859887e-31,2.3452469893e-03,2.5628087277e-05,2.4306079159e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.4752035806e+05,1.7257631666e-01,6.2107704647e+02,1.3567969761e-02,1.5251714526e-01,1.6940331135e-31,3.1815938640e-03,6.9893682951e-05,3.2402529027e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.4310553450e+05,2.3698730168e-01,6.5758860427e+02,1.8683320908e-02,2.0952441787e-01,2.4499913660e-31,4.2343564800e-03,1.4215360189e-04,4.4031239518e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.3844070372e+05,3.2543852045e-01,6.9554917407e+02,2.5946773166e-02,2.8737949763e-01,1.1578618395e-30,5.5587879181e-03,1.7620600740e-04,6.3772236492e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.3351408912e+05,4.4690255487e-01,7.3502423826e+02,3.6445640869e-02,3.9343436395e-01,2.5778639595e-29,7.0598185354e-03,1.0842073680e-04,9.8546675079e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.2831546094e+05,6.1370084056e-01,7.7607638275e+02,5.1579571100e-02,5.3839978800e-01,2.0249920151e-27,8.3724991213e-03,3.2887442768e-05,1.5313276838e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.2283614115e+05,8.4275356585e-01,8.1877250729e+02,7.2948650559e-02,7.3713000299e-01,2.5366824946e-25,9.4487102668e-03,7.0787203985e-06,2.3220354395e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.1706661050e+05,1.1572960730e+00,8.6318393622e+02,1.0263766777e-01,1.0097623421e+00,2.7163837360e-23,1.0527657557e-02,1.5463057448e-06,3.4367209956e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.1099682989e+05,1.5892358748e+00,9.0936950926e+02,1.4361693667e-01,1.3839643480e+00,1.9819619657e-21,1.1788585606e-02,3.9627556476e-07,4.9868138666e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.0461642654e+05,2.1823893858e+00,9.5738783583e+02,2.0006847694e-01,1.8976480608e+00,9.8237579557e-20,1.3339821777e-02,1.2148325673e-07,7.1333369354e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
9.7913873724e+04,2.9969267033e+00,1.0073078423e+03,2.7779694825e-01,2.6028423216e+00,3.5210004634e-18,1.5261908369e-02,4.3580077667e-08,1.0102419809e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
9.0877498295e+04,4.1154753243e+00,1.0592040299e+03,3.8479766339e-01,3.5709745607e+00,9.6976372031e-17,1.7639497764e-02,1.7829778739e-08,1.4205454053e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
8.3495801186e+04,5.6515019623e+00,1.1131557716e+03,5.3206253212e-01,4.9001765627e+00,2.1450028275e-15,2.0579058598e-02,8.1598786073e-09,1.9868596919e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.5756435197e+04,7.7608227272e+00,1.1692479538e+03,7.3467241580e-01,6.7250376649e+00,3.9211590829e-14,2.4232315300e-02,4.1316497478e-09,2.7688713731e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.7646237179e+04,1.0657409270e+01,1.2275724601e+03,1.0133696860e+00,9.2305486719e+00,6.0499137124e-13,2.8782434053e-02,2.2920043551e-09,3.8470998215e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.9152565830e+04,1.4635094286e+01,1.2882240811e+03,1.3966365442e+00,1.2670637299e+01,7.9941378067e-12,3.4479869333e-02,1.3850672510e-09,5.3334301477e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.0261620907e+04,2.0097378203e+01,1.3513075962e+03,1.9236075449e+00,1.7394012106e+01,9.1555773362e-11,4.1647056436e-02,9.0703967179e-10,7.3812905487e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0956982152e+04,2.7598360676e+01,1.4169342763e+03,2.6480428467e+00,2.3879463316e+01,9.1834820961e-10,5.0703339838e-02,6.4063491668e-10,1.0201415628e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1221499046e+04,3.7898949022e+01,1.4852196753e+03,3.6438061324e+00,3.2784628637e+01,8.1406290595e-09,6.2196021356e-02,4.8589439951e-10,1.4083031380e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.1036315916e+04,5.2044045436e+01,1.5562908083e+03,5.0123335434e+00,4.5012211726e+01,6.4285277948e-08,7.6852504385e-02,3.9435144931e-10,1.9425903030e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.0378575288e+04,7.1468542934e+01,1.6303180999e+03,6.8930032387e+00,6.1802351506e+01,4.5625174804e-07,9.5604711969e-02,3.4079994798e-10,2.6774703942e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3437469016e+03,8.9157222983e+01,1.6842586740e+03,8.6065710588e+00,7.7091025141e+01,1.7053563402e-06,1.1169164466e-01,3.1689590329e-10,3.3477125665e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.9512988357e+01,9.4989389969e+01,1.7467308790e+03,9.1774783245e+00,8.2125550124e+01,7.0849095755e-06,1.1095049760e-01,1.7344041008e-10,3.5747332965e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
