z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
3.3236564466e+05,1.0376960504e-04,1.6532177812e+02,1.0039454687e-04,2.1548647626e-06,4.6456480688e-28,1.2180469441e-06,1.8531515265e-19,2.7609128360e-09,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3222082235e+05,1.7420172716e-04,1.2786475792e+02,1.6853589800e-04,3.6174470853e-06,4.6593426812e-28,2.0447776896e-06,8.7575647894e-19,4.6358847284e-09,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3214224220e+05,2.5220523348e-04,1.2542272929e+02,2.4400237708e-04,5.2372561899e-06,4.6600170705e-28,2.9603817947e-06,2.6574491554e-18,6.7118009488e-09,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3206437085e+05,3.6513690670e-04,1.2580336752e+02,3.5326100081e-04,7.5823784577e-06,4.6599041146e-28,4.2859723438e-06,8.0644334918e-18,9.7171723478e-09,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3198549399e+05,5.2863677248e-04,1.2891636878e+02,5.1144311029e-04,1.0977592441e-05,4.6590607002e-28,6.2051318730e-06,2.4474171517e-17,1.4068103057e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3190414415e+05,7.6534809847e-04,1.3403941359e+02,7.4045551133e-04,1.5893105049e-05,4.6575999368e-28,8.9836469668e-06,7.4278549426e-17,2.0366986472e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3181915077e+05,1.1080532841e-03,1.4081067260e+02,1.0720143709e-03,2.3009671115e-05,4.6554666418e-28,1.3006317432e-05,2.2544571052e-16,2.9485819778e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3172959308e+05,1.6042139293e-03,1.4890688099e+02,1.5520376218e-03,3.3312871920e-05,4.6526020243e-28,1.8830247709e-05,6.8429961915e-16,4.2686882260e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3163442704e+05,2.3225438416e-03,1.5902532670e+02,2.2470041856e-03,4.8229610014e-05,4.6485065724e-28,2.7262001474e-05,2.0772709696e-15,6.1796924470e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3153246111e+05,3.3625252825e-03,1.7096882397e+02,3.2531607067e-03,6.9825722756e-05,4.6428469314e-28,3.9469303809e-05,6.3065855440e-15,8.9459832528e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3142295681e+05,4.8681863711e-03,1.8344489075e+02,4.7098508511e-03,1.0109208248e-04,4.6356830593e-28,5.7142760824e-05,1.9149086793e-14,1.2950260159e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3130585816e+05,7.0480476880e-03,1.9537549431e+02,6.8188131573e-03,1.4635880522e-04,4.6275244428e-28,8.2729993114e-05,5.8148289702e-14,1.8746564855e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3118135536e+05,1.0204000510e-02,2.0735938383e+02,9.8721200117e-03,2.1189493868e-04,4.6177091684e-28,1.1977461481e-04,1.7659726538e-13,2.7136441271e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3104947580e+05,1.4773116048e-02,2.1908081084e+02,1.4292627062e-02,3.0677666733e-04,4.6063559016e-28,1.7340699005e-04,5.3639634604e-13,3.9280126014e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3091022458e+05,2.1388175897e-02,2.3111408370e+02,2.0692534920e-02,4.4414429776e-04,4.5924265781e-28,2.5105475616e-04,1.6295913084e-12,5.6855701986e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3076309460e+05,3.0965306624e-02,2.4463706448e+02,2.9958173446e-02,6.4302210139e-04,4.5736790464e-28,3.6347150854e-04,4.9527077756e-12,8.2288648223e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3060739887e+05,4.4830855092e-02,2.5860843747e+02,4.3372750501e-02,9.3095299766e-04,4.5500064480e-28,5.2622605650e-04,1.5058569788e-11,1.1908836996e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3044367798e+05,6.4905075628e-02,2.7012143439e+02,6.2794068949e-02,1.3478129733e-03,4.5266405379e-28,7.6186582211e-04,4.5785898071e-11,1.7234747375e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
