z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
5.1632148076e+05,1.0345926155e-04,6.5232861386e+02,1.6989819564e-06,5.5235559316e-05,4.6524745318e-05,2.6598756894e-20,7.3179628527e-69,7.9577162781e-20,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.0725566915e+05,1.6654845712e-04,7.3772829309e+02,2.7350168287e-06,8.8918063440e-05,7.4895417126e-05,3.5079922674e-19,2.4243684608e-65,1.5021515658e-18,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.0070547771e+05,2.3400996753e-04,7.4088141929e+02,3.8428527666e-06,1.2493488981e-04,1.0523228154e-04,4.8011831300e-19,5.4403839033e-65,2.1013927571e-18,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.9410539248e+05,3.2879719122e-04,7.5243896055e+02,5.3994246710e-06,1.7554056046e-04,1.4785728557e-04,9.8493570209e-19,4.5590949988e-64,4.6855118484e-18,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.8744146205e+05,4.6197858191e-04,7.5881638471e+02,7.5864959163e-06,2.4664437944e-04,2.0774781820e-04,1.5988356404e-18,1.7824888168e-63,7.9771955478e-18,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.8075089911e+05,6.4910594082e-04,7.6130910597e+02,1.0659454274e-05,3.4654925193e-04,2.9189739150e-04,2.1468151073e-18,3.7577785017e-63,1.0915360283e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.7405834092e+05,9.1203042502e-04,7.6135222147e+02,1.4977133950e-05,4.8692122756e-04,4.1013228396e-04,2.5502350837e-18,5.3171611350e-63,1.2970768629e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.6736928093e+05,1.2814541415e-03,7.6329473627e+02,2.1043717190e-05,6.8415176351e-04,5.7625897057e-04,3.3333598631e-18,1.0269132999e-62,1.7206443469e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.6069812892e+05,1.8005152809e-03,7.6057109876e+02,2.9567608562e-05,9.6127178080e-04,8.0967632681e-04,3.4455968076e-18,9.2408412485e-63,1.7421095418e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.5408177364e+05,2.5298254316e-03,7.5383877789e+02,4.1544156334e-05,1.3506410213e-03,1.1376408659e-03,2.9254471689e-18,4.3825705033e-63,1.4061984688e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.4753018718e+05,3.5545472911e-03,7.4828514392e+02,5.8371880839e-05,1.8977267457e-03,1.5984495245e-03,2.6496753284e-18,2.5647713389e-63,1.2226858124e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.4102572669e+05,4.9943392485e-03,7.4553774537e+02,8.2015782011e-05,2.6664130178e-03,2.2459116572e-03,2.7561400988e-18,2.3551527957e-63,1.2468205789e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.3455890638e+05,7.0173280833e-03,7.4287648403e+02,1.1523679554e-04,3.7464605467e-03,3.1556324392e-03,2.8836215491e-18,2.2039818901e-63,1.2799704333e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.2811534068e+05,9.8597413947e-03,7.4400016704e+02,1.6191419155e-04,5.2639881873e-03,4.4338414021e-03,3.6023164456e-18,3.6739086187e-63,1.6117948255e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.2162773757e+05,1.3853492272e-02,7.5665450196e+02,2.2749856288e-04,7.3962000372e-03,6.2297970238e-03,7.8640636000e-18,3.7688742025e-62,3.8603810811e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
