z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
2.9523517244e+05,1.0351550396e-04,2.3275830645e+02,1.2202598474e-05,8.3734118231e-05,5.2062639302e-31,4.3960802563e-06,8.3069574710e-14,3.1826996447e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.9223060535e+05,1.6791172067e-04,2.5190693035e+02,1.9792542546e-05,1.3582570840e-04,5.1717111310e-31,7.1320503860e-06,3.5564405857e-13,5.1614081001e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.9013580062e+05,2.3721110693e-04,2.4970106457e+02,2.7961290070e-05,1.9188244979e-04,5.1760513184e-31,1.0075424768e-05,1.0023594672e-12,7.2919173786e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.8805638814e+05,3.3511126575e-04,2.4862881984e+02,3.9501306444e-05,2.7107424479e-04,5.1781163556e-31,1.4233601575e-05,2.8256070258e-12,1.0301602409e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.8596563574e+05,4.7341611398e-04,2.5323396671e+02,5.5803579555e-05,3.8295204883e-04,5.1690157935e-31,2.0108544781e-05,7.9726307063e-12,1.4551907082e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.8383884677e+05,6.6880120093e-04,2.5756571670e+02,7.8833037328e-05,5.4100267370e-04,5.1596028342e-31,2.8408993970e-05,2.2497633993e-11,2.0556429516e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.8167571595e+05,9.4482429547e-04,2.6232260246e+02,1.1136622999e-04,7.6428383559e-04,5.1485737391e-31,4.0135944543e-05,6.3493955342e-11,2.9038155006e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.7946841142e+05,1.3347657691e-03,2.6868191609e+02,1.5732418507e-04,1.0797186363e-03,5.1326987913e-31,5.6704797020e-05,1.7927249266e-10,4.1017882604e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.7720097458e+05,1.8856412423e-03,2.7732793678e+02,2.2224402200e-04,1.5253425333e-03,5.1087269436e-31,8.0117072485e-05,5.0655059740e-10,5.7936947617e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.7484799891e+05,2.6638703038e-03,2.8998381592e+02,3.1394294200e-04,2.1548923559e-03,5.0680387658e-31,1.1320487384e-04,1.4335004900e-09,8.1824850704e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
