z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
5.7711695619e+05,1.0336744729e-04,4.0202379632e+02,1.0173454313e-05,4.1447522544e-05,5.1746506679e-05,3.3300813282e-19,2.0959303839e-66,1.4098604064e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.7067028139e+05,1.6434514129e-04,4.4823344641e+02,1.6174896748e-05,6.5897912039e-05,8.2272390149e-05,3.8272266940e-19,2.4633974908e-66,1.5974484906e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.6603741066e+05,2.2887311571e-04,4.5230105775e+02,2.2525758817e-05,9.1771866988e-05,1.1457557019e-04,4.4676212110e-19,3.3110475517e-66,1.8616300671e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.6137475057e+05,3.1873715695e-04,4.5483143068e+02,3.1370203978e-05,1.2780489261e-04,1.5956217219e-04,5.2353204071e-19,4.5066646698e-66,2.1791732308e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.5667959042e+05,4.4388514094e-04,4.5990897948e+02,4.3687305077e-05,1.7798581536e-04,2.2221217623e-04,6.0878897251e-19,5.9820034327e-66,2.5283276757e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.5193248601e+05,6.1817084721e-04,4.6667549492e+02,6.0840555143e-05,2.4786962240e-04,3.0946088655e-04,7.0353175401e-19,7.7806464345e-66,2.9124113934e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.4711962458e+05,8.6088756097e-04,4.7461902896e+02,8.4728804936e-05,3.4519239404e-04,4.3096666406e-04,8.0840727633e-19,9.9341733639e-66,3.3328989694e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.4222515928e+05,1.1989038240e-03,4.8439295824e+02,1.1799646418e-04,4.8072768152e-04,6.0018009900e-04,9.2031703412e-19,1.2304964998e-65,3.7733898510e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.3722935268e+05,1.6696377605e-03,4.9607656890e+02,1.6432623557e-04,6.6947913042e-04,8.3583298036e-04,1.0353964761e-18,1.4664897843e-65,4.2141832503e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.3210794823e+05,2.3251992322e-03,5.1056436113e+02,2.2884678693e-04,9.3234137185e-04,1.1640118895e-03,1.1429908150e-18,1.6429956099e-65,4.6046436485e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.2682039446e+05,3.2381583584e-03,5.3031518492e+02,3.1870049056e-04,1.2984130410e-03,1.6210459632e-03,1.2155711618e-18,1.6299805750e-65,4.8193493311e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.2129785100e+05,4.5095789680e-03,5.5922250040e+02,4.4383407802e-04,1.8082179726e-03,2.2575285001e-03,1.2063579524e-18,1.2905449779e-65,4.6570761289e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.1543314918e+05,6.2802062832e-03,6.0132931376e+02,6.1809973514e-04,2.5181911556e-03,3.1439175967e-03,1.1231311644e-18,8.2962514249e-66,4.1803656962e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.0914058594e+05,8.7460473006e-03,6.4667642710e+02,8.6078852771e-04,3.5069260413e-03,4.3783358014e-03,1.3331178680e-18,1.1774276335e-65,4.9663854310e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.0238926137e+05,1.2180068605e-02,6.9522990961e+02,1.1987659065e-03,4.8838747730e-03,6.0974322003e-03,3.5076237627e-18,2.2388628185e-64,1.4781819664e-18,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.9514838477e+05,1.6962413549e-02,7.4699186371e+02,1.6694456892e-03,6.8014644500e-03,8.4915093586e-03,3.0911201308e-17,2.1793323442e-61,1.7707906588e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.8738729544e+05,2.3622483807e-02,8.0191209818e+02,2.3249317265e-03,9.4719706782e-03,1.1825589648e-02,5.9330134825e-16,2.6443972380e-57,5.1750598011e-16,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
