t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_melt(bar),fO2_solid(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s),phi(mass_frac),p_SO2(bar),p_NH3(bar),p_N2(bar),p_H2S(bar),p_S2(bar)
1.8913600000e+05,1.9317219701e+03,1.9598041890e+03,1.3052290000e+03,1.4878605956e+03,3.1057231708e+02,7.3205481742e-01,1.6328317159e-04,1.6328317159e-04,1.0000000000e-02,0.0000000000e+00,9.3752304753e+19,4.4930324356e+20,0.0000000000e+00,1.5763832235e+21,2.3584295370e+19,1.3477613422e+21,3.6363362602e+02,8.5432751585e+01,2.6136516121e+02,1.5639992083e+01,1.1955578243e+00,3.0751152182e-08,1.6328317159e-04,3.7076513903e-02,6.5399298781e+06,3.4717298617e+06,2.0049338630e+02,7.1152266781e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.9409000000e+05,1.9258379175e+03,1.9538157144e+03,1.2817100000e+03,1.4726924480e+03,3.1057452352e+02,7.2329366457e-01,1.4965194451e-04,1.4965194451e-04,1.0000000000e-02,0.0000000000e+00,9.2521912672e+19,4.5051018750e+20,0.0000000000e+00,1.5757067936e+21,2.4259494445e+19,1.3564825371e+21,3.6575139428e+02,8.7619144767e+01,2.6141537335e+02,1.5496210332e+01,1.2205161446e+00,3.2949414792e-08,1.4965194451e-04,3.6964693160e-02,6.5396950080e+06,3.4717298617e+06,2.1542663562e+02,7.0228765743e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0201600000e+05,1.9166059868e+03,1.9443357818e+03,1.2665300000e+03,1.4321829514e+03,3.1057805364e+02,7.0940031469e-01,1.3021237879e-04,1.3021237879e-04,1.0000000000e-02,0.0000000000e+00,9.0557515264e+19,4.5243712460e+20,0.0000000000e+00,1.5745746432e+21,2.5389627616e+19,1.3708129852e+21,3.6922414440e+02,9.1252820148e+01,2.6144262874e+02,1.5266722197e+01,1.2618430625e+00,3.6805612926e-08,1.3021237879e-04,3.6780379027e-02,6.5394540504e+06,3.4717298617e+06,2.4506068674e+02,6.8766867096e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.1469800000e+05,1.9025205941e+03,1.9296275232e+03,1.2260010000e+03,1.3217237121e+03,3.1058370201e+02,6.8778364843e-01,1.0463245503e-04,1.0463245503e-04,1.0000000000e-02,0.0000000000e+00,8.7468957273e+19,4.5546589954e+20,0.0000000000e+00,1.5726539786e+21,2.7306937423e+19,1.3944379289e+21,3.7493054068e+02,9.7345845175e+01,2.6134795122e+02,1.4905900347e+01,1.3307392603e+00,4.3850953837e-08,1.0463245503e-04,3.6475652782e-02,6.5394546328e+06,3.5841509900e+06,3.1246709093e+02,6.6498768283e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2484300000e+05,1.8920578257e+03,1.9189052477e+03,1.1155120000e+03,1.2800557224e+03,3.1058822044e+02,6.7197698081e-01,8.9015085987e-05,8.9015085987e-05,1.0000000000e-02,0.0000000000e+00,8.5185418736e+19,4.5770179691e+20,0.0000000000e+00,1.5711124082e+21,2.8845651519e+19,1.4128421441e+21,3.7936024470e+02,1.0217307399e+02,2.6116313891e+02,1.4638951569e+01,1.3849911556e+00,4.9958549027e-08,8.9015085987e-05,3.6238109635e-02,6.5393331680e+06,3.8337565615e+06,3.8799494940e+02,6.4845248953e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3295900000e+05,1.8840441562e+03,1.9106519654e+03,1.0738220000e+03,1.2399801685e+03,3.1059183518e+02,6.5977810826e-01,7.8499317378e-05,7.8499317378e-05,1.0000000000e-02,0.0000000000e+00,8.3408938400e+19,4.5944028285e+20,0.0000000000e+00,1.5698345567e+21,3.0121108483e+19,1.4277699226e+21,3.8294368601e+02,1.0613386744e+02,2.6094928122e+02,1.4431154266e+01,1.4293045361e+00,5.5323698999e-08,7.8499317378e-05,3.6045795140e-02,6.5393058115e+06,4.0062291796e+06,4.7074160561e+02,6.3572021749e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3945200000e+05,1.8779706846e+03,1.9043223577e+03,1.0337290000e+03,1.1947516701e+03,3.1059472706e+02,6.5039695212e-01,7.1229357735e-05,7.1229357735e-05,1.0000000000e-02,0.0000000000e+00,8.2034308655e+19,4.6078459263e+20,0.0000000000e+00,1.5687949926e+21,3.1158684818e+19,1.4397140857e+21,3.8580498111e+02,1.0932969418e+02,2.6073992500e+02,1.4270350383e+01,1.4649402608e+00,5.9887438718e-08,7.1229357735e-05,3.5892323242e-02,6.5393894783e+06,4.1474438749e+06,5.5575826208e+02,6.2594512453e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.4464600000e+05,1.8731227164e+03,1.8995396022e+03,9.8848760000e+02,1.2123257326e+03,3.1059704039e+02,6.4328303084e-01,6.6156433471e-05,6.6156433471e-05,1.0000000000e-02,0.0000000000e+00,8.0986673923e+19,4.6180802110e+20,0.0000000000e+00,1.5679712517e+21,3.1980788883e+19,1.4490586259e+21,3.8803993791e+02,1.1184551447e+02,2.6055348094e+02,1.4147944911e+01,1.4929313682e+00,6.3627295443e-08,6.6156433471e-05,3.5772561598e-02,6.5392146199e+06,4.2370963136e+06,6.3714509040e+02,6.1854021827e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.5295700000e+05,1.8731308404e+03,1.9101345767e+03,1.0060510000e+03,1.2124041669e+03,3.1060074198e+02,6.5662655506e-01,6.6156433471e-05,6.6156433471e-05,1.0000000000e-02,0.0000000000e+00,8.0980351803e+19,4.6177568747e+20,0.0000000000e+00,1.5679683294e+21,3.1981034182e+19,1.4489766265e+21,3.8801715143e+02,1.1184509757e+02,2.6053226874e+02,1.4146793098e+01,1.4929258034e+00,6.3621641119e-08,6.6156433471e-05,3.5772153878e-02,6.5392139567e+06,4.0237273768e+06,4.7688581665e+02,6.1854021827e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.6625400000e+05,1.8733314474e+03,1.9098025205e+03,1.0061270000e+03,1.1705782088e+03,3.1060666427e+02,6.5589806208e-01,6.6156433471e-05,6.6156433471e-05,1.0000000000e-02,0.0000000000e+00,8.0970236080e+19,4.6172395212e+20,0.0000000000e+00,1.5679636533e+21,3.1981426751e+19,1.4488454242e+21,3.8798069213e+02,1.1184443046e+02,2.6049832840e+02,1.4144950151e+01,1.4929168987e+00,6.3612594077e-08,6.6156433471e-05,3.5771501414e-02,6.5394737586e+06,4.0237273768e+06,4.8089781112e+02,6.1854021827e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.8753000000e+05,1.8709705492e+03,1.8970614085e+03,9.6429710000e+02,1.1494737235e+03,3.1061614027e+02,6.3298958104e-01,6.3661923154e-05,6.3661923154e-05,1.0000000000e-02,0.0000000000e+00,7.9266123042e+19,4.6332907257e+20,0.0000000000e+00,1.5665753797e+21,3.3362843541e+19,1.4639603697e+21,3.9159604217e+02,1.1601639136e+02,2.5997534971e+02,1.4058705284e+01,1.5455320874e+00,6.8873434430e-08,6.3661923154e-05,3.5568502733e-02,6.5402335446e+06,4.2913869608e+06,6.8667104397e+02,6.0677929604e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2157100000e+05,1.8609737412e+03,1.8864760078e+03,9.4317230000e+02,1.0417551055e+03,3.1063130162e+02,5.9998345159e-01,5.3959072778e-05,5.3959072778e-05,1.0000000000e-02,0.0000000000e+00,7.3907679681e+19,4.6852946676e+20,0.0000000000e+00,1.5616386128e+21,3.8288229882e+19,1.5165982964e+21,4.0413163115e+02,1.3060705065e+02,2.5808687074e+02,1.3712518195e+01,1.7251375217e+00,8.9779322223e-08,5.3959072778e-05,3.4886882676e-02,6.5429467875e+06,4.4749784700e+06,9.7786410641e+02,5.7008072959e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.4880400000e+05,1.8555517357e+03,1.8808037005e+03,8.3539710000e+02,9.9704500174e+02,3.1064170031e+02,5.7702703360e-01,4.9343990221e-05,4.9343990221e-05,1.0000000000e-02,0.0000000000e+00,7.0111768035e+19,4.7219996405e+20,0.0000000000e+00,1.5575430162e+21,4.2373577601e+19,1.5584342924e+21,4.1403644460e+02,1.4236989593e+02,2.5630578654e+02,1.3488822929e+01,1.8718897485e+00,1.0799842644e-07,4.9343990221e-05,3.4360376739e-02,6.5452602831e+06,4.5870144244e+06,1.2111344981e+03,5.4459054791e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.7059000000e+05,1.8498562187e+03,1.8748558541e+03,7.9064600000e+02,9.5216621254e+02,3.1064982890e+02,5.5799814837e-01,4.4900841713e-05,4.4900841713e-05,1.0000000000e-02,0.0000000000e+00,6.6998864869e+19,4.7521320088e+20,0.0000000000e+00,1.5537302421e+21,4.6177407980e+19,1.5963796145e+21,4.2297668657e+02,1.5308623442e+02,2.5462100611e+02,1.3266324010e+01,2.0030770130e+00,1.2659378871e-07,4.4900841713e-05,3.3901137931e-02,6.5472544889e+06,4.6814245327e+06,1.5467096051e+03,5.2389792945e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.8801900000e+05,1.8469885137e+03,1.8717840923e+03,7.4573290000e+02,9.1424102329e+02,3.1065633185e+02,5.4422144324e-01,4.2754721660e-05,4.2754721660e-05,1.0000000000e-02,0.0000000000e+00,6.4712502385e+19,4.7742035176e+20,0.0000000000e+00,1.5506333502e+21,4.9266602743e+19,1.6264811574e+21,4.3004658721e+02,1.6162290086e+02,2.5319083676e+02,1.3123323586e+01,2.1094831053e+00,1.4180307040e-07,4.2754721660e-05,3.3546246144e-02,6.5490677561e+06,4.7194507853e+06,1.7701689142e+03,5.0885823227e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0196200000e+05,1.8454916553e+03,1.8701682203e+03,7.0778160000e+02,8.9196221994e+02,3.1066153414e+02,5.3392576476e-01,4.1664456872e-05,4.1664456872e-05,1.0000000000e-02,0.0000000000e+00,6.2991328121e+19,4.7907846358e+20,0.0000000000e+00,1.5481154292e+21,5.1778016076e+19,1.6505522775e+21,4.3568699522e+02,1.6846075320e+02,2.5200433724e+02,1.3026034485e+01,2.1958284729e+00,1.5419056325e-07,4.1664456872e-05,3.3268988442e-02,6.5528609756e+06,4.7576253356e+06,1.9050902684e+03,4.9761458761e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.1311700000e+05,1.8412015573e+03,1.8657315520e+03,6.8548250000e+02,8.6679018365e+02,3.1066569620e+02,5.2398221739e-01,3.8802476095e-05,3.8802476095e-05,1.0000000000e-02,0.0000000000e+00,6.1395298085e+19,4.8062423646e+20,0.0000000000e+00,1.5456120017e+21,5.4276011848e+19,1.6743832467e+21,4.4125432190e+02,1.7519826461e+02,2.5090884991e+02,1.2871801402e+01,2.2753670017e+00,1.6861737206e-07,3.8802476095e-05,3.3005617900e-02,6.5538494970e+06,4.8151631397e+06,2.3520650032e+03,4.8716346935e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.2204100000e+05,1.8392954011e+03,1.8636468822e+03,6.6029210000e+02,8.3303607633e+02,3.1066902584e+02,5.1702093159e-01,3.7521863724e-05,3.7521863724e-05,1.0000000000e-02,0.0000000000e+00,6.0255564645e+19,4.8172392772e+20,0.0000000000e+00,1.5437257718e+21,5.6157719948e+19,1.6920987158e+21,4.4538803669e+02,1.8021501874e+02,2.5005409683e+02,1.2782363815e+01,2.3365195983e+00,1.7909909273e-07,3.7521863724e-05,3.2812399476e-02,6.5549899215e+06,4.8537043522e+06,2.6092870573e+03,4.7974868960e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.2918000000e+05,1.8392385237e+03,1.8636131493e+03,6.2652390000e+02,8.3770974377e+02,3.1067168948e+02,5.1257739926e-01,3.7501468739e-05,3.7501468739e-05,1.0000000000e-02,0.0000000000e+00,5.9502289713e+19,4.8244526040e+20,0.0000000000e+00,1.5424340431e+21,5.7445724912e+19,1.7040663283e+21,4.4817960480e+02,1.8361550163e+02,2.4943361351e+02,1.2749910477e+01,2.3805414890e+00,1.8548217251e-07,3.7501468739e-05,3.2681949222e-02,6.5556572775e+06,4.8537043522e+06,2.6137396663e+03,4.7488785571e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.4060200000e+05,1.8354275369e+03,1.8596251798e+03,6.3118820000e+02,8.0602403938e+02,3.1067595115e+02,5.0308677450e-01,3.5161728130e-05,3.5161728130e-05,1.0000000000e-02,0.0000000000e+00,5.7974551340e+19,4.8392199579e+20,0.0000000000e+00,1.5396723288e+21,6.0201366107e+19,1.7297165003e+21,4.5414794379e+02,1.9085293767e+02,2.4822683676e+02,1.2601865507e+01,2.4662684878e+00,2.0222212327e-07,3.5161728130e-05,3.2413849893e-02,6.5568869705e+06,4.9117880830e+06,3.2163282360e+03,4.6496259168e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.5887800000e+05,1.8327515306e+03,1.8567120120e+03,5.9948380000e+02,7.6131488250e+02,3.1068277013e+02,4.9022959773e-01,3.3539246101e-05,3.3539246101e-05,1.0000000000e-02,0.0000000000e+00,5.5861976047e+19,4.8595331599e+20,0.0000000000e+00,1.5355531224e+21,6.4310464211e+19,1.7673551989e+21,4.6289179555e+02,2.0147206115e+02,2.4637694622e+02,1.2445509781e+01,2.5972446399e+00,2.2597268608e-07,3.3539246101e-05,3.2030078473e-02,6.5579984640e+06,4.9506906975e+06,3.7711157979e+03,4.5133245449e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.7349800000e+05,1.8308943077e+03,1.8547442001e+03,5.5474710000e+02,7.4103684170e+02,3.1068822501e+02,4.8061513419e-01,3.2483013078e-05,3.2483013078e-05,1.0000000000e-02,0.0000000000e+00,5.4285348795e+19,4.8746537684e+20,0.0000000000e+00,1.5322215755e+21,6.7633466399e+19,1.7974338162e+21,4.6986498374e+02,2.0993130350e+02,2.4490255940e+02,1.2329188991e+01,2.7018991211e+00,2.4557620539e-07,3.2483013078e-05,3.1734480542e-02,6.5596118696e+06,4.9897365512e+06,4.2148268958e+03,4.4118638892e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.8519400000e+05,1.8283140965e+03,1.8520952557e+03,5.3444820000e+02,7.2975491984e+02,3.1069258892e+02,4.7250755998e-01,3.1110028742e-05,3.1110028742e-05,1.0000000000e-02,0.0000000000e+00,5.2976445612e+19,4.8872288727e+20,0.0000000000e+00,1.5292668652e+21,7.0581046246e+19,1.8239492814e+21,4.7600069352e+02,2.1735376743e+02,2.4364561457e+02,1.2209977040e+01,2.7913031073e+00,2.6436253494e-07,3.1110028742e-05,3.1483487460e-02,6.5608022134e+06,5.0289249507e+06,4.9197350437e+03,4.3275174308e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.9455100000e+05,1.8279820442e+03,1.8516396549e+03,5.2314850000e+02,7.0547747876e+02,3.1069608012e+02,4.6689878372e-01,3.0879402032e-05,3.0879402032e-05,1.0000000000e-02,0.0000000000e+00,5.2053197013e+19,4.8960520852e+20,0.0000000000e+00,1.5270791901e+21,7.2762810642e+19,1.8433647713e+21,4.8049046050e+02,2.2278590070e+02,2.4269193073e+02,1.2152614012e+01,2.8599839092e+00,2.7710157778e-07,3.0879402032e-05,3.1302563910e-02,6.5621498246e+06,5.0289249507e+06,5.0552668057e+03,4.2683187179e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.0203700000e+05,1.8257010772e+03,1.8492930750e+03,4.9885810000e+02,6.9453050680e+02,3.1069887322e+02,4.6159537043e-01,2.9716559067e-05,2.9716559067e-05,1.0000000000e-02,0.0000000000e+00,5.1210207262e+19,4.9041555578e+20,0.0000000000e+00,1.5249902276e+21,7.4846922069e+19,1.8619366743e+21,4.8477786214e+02,2.2795132796e+02,2.4184477096e+02,1.2061128493e+01,2.9206047068e+00,2.9150665812e-07,2.9716559067e-05,3.1135737215e-02,6.5629316928e+06,5.0682552416e+06,5.8307174801e+03,4.2139087857e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.1401400000e+05,1.8237249585e+03,1.8472574586e+03,4.8789940000e+02,6.8452345144e+02,3.1070334198e+02,4.5402541005e-01,2.8740974920e-05,2.8740974920e-05,1.0000000000e-02,0.0000000000e+00,4.9992077561e+19,4.9158162862e+20,0.0000000000e+00,1.5218264910e+21,7.8002713655e+19,1.8898144010e+21,4.9120897370e+02,2.3569295246e+02,2.4054714546e+02,1.1954155362e+01,3.0146913671e+00,3.1222698269e-07,2.8740974920e-05,3.0890047391e-02,6.5642059097e+06,5.0879734023e+06,6.6241215217e+03,4.1355280864e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.3317800000e+05,1.8201359455e+03,1.8434639150e+03,4.7787520000e+02,6.4713539053e+02,3.1071049228e+02,4.4169217313e-01,2.7002001491e-05,2.7002001491e-05,1.0000000000e-02,0.0000000000e+00,4.8025068412e+19,4.9346574223e+20,0.0000000000e+00,1.5163057401e+21,8.3510310893e+19,1.9380922806e+21,5.0232766553e+02,2.4902149530e+02,2.3836323971e+02,1.1767772645e+01,3.1751305295e+00,3.5009339159e-07,2.7002001491e-05,3.0483240438e-02,6.5666580221e+06,5.1473390705e+06,8.4833647670e+03,4.0087363489e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.4850900000e+05,1.8165494462e+03,1.8396884436e+03,4.4045880000e+02,6.1283077677e+02,3.1071621244e+02,4.3200971113e-01,2.5369025536e-05,2.5369025536e-05,1.0000000000e-02,0.0000000000e+00,4.6500236178e+19,4.9492479609e+20,0.0000000000e+00,1.5116361306e+21,8.8168788657e+19,1.9786135684e+21,5.1164267279e+02,2.6013042328e+02,2.3660174708e+02,1.1604139496e+01,3.3063371746e+00,3.8438724348e-07,2.5369025536e-05,3.0159453200e-02,6.5670241072e+06,5.1870914866e+06,1.0992118925e+04,3.9101266378e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.6077400000e+05,1.8160191715e+03,1.8391265026e+03,4.0613180000e+02,6.0702909428e+02,3.1072078865e+02,4.2579779638e-01,2.5133991838e-05,2.5133991838e-05,1.0000000000e-02,0.0000000000e+00,4.5507109459e+19,4.9586569555e+20,0.0000000000e+00,1.5084035151e+21,9.1392100104e+19,2.0063538899e+21,5.1801485194e+02,2.6771401112e+02,2.3536741675e+02,1.1532269993e+01,3.4011285344e+00,4.0582409140e-07,2.5133991838e-05,2.9943811039e-02,6.5683327777e+06,5.1870914866e+06,1.1437127618e+04,3.8461048411e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.7058600000e+05,1.8131197642e+03,1.8361211389e+03,4.0031470000e+02,5.8860693095e+02,3.1072444961e+02,4.1970050998e-01,2.3911048301e-05,2.3911048301e-05,1.0000000000e-02,0.0000000000e+00,4.4562917802e+19,4.9676830304e+20,0.0000000000e+00,1.5051595184e+21,9.4628432430e+19,2.0342417253e+21,5.2441144670e+02,2.7528507524e+02,2.3422189890e+02,1.1415922779e+01,3.4885254410e+00,4.3168164323e-07,2.3911048301e-05,2.9736644379e-02,6.5693821589e+06,5.2269835479e+06,1.4213375042e+04,3.7846901457e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.7843500000e+05,1.8119507249e+03,1.8348529118e+03,3.8187860000e+02,5.6993959289e+02,3.1072737816e+02,4.1547548935e-01,2.3411807850e-05,2.3411807850e-05,1.0000000000e-02,0.0000000000e+00,4.3903001124e+19,4.9739511467e+20,0.0000000000e+00,1.5027987149e+21,9.6982929924e+19,2.0543996361e+21,5.2903296106e+02,2.8074544998e+02,2.3338375188e+02,1.1349795118e+01,3.5539402248e+00,4.4943340506e-07,2.3411807850e-05,2.9589838058e-02,6.5704894973e+06,5.2469817961e+06,1.5619026635e+04,3.7418259719e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.8471400000e+05,1.8119586520e+03,1.8349764695e+03,3.6320090000e+02,5.6836145163e+02,3.1072972092e+02,4.1271205764e-01,2.3411807850e-05,2.3411807850e-05,1.0000000000e-02,0.0000000000e+00,4.3464075140e+19,4.9780764515e+20,0.0000000000e+00,1.5011863238e+21,9.8590174325e+19,2.0680688204e+21,5.3216646095e+02,2.8444612627e+02,2.3279820484e+02,1.1321319104e+01,3.6007868693e+00,4.6020247863e-07,2.3411807850e-05,2.9491139361e-02,6.5711403281e+06,5.2469817961e+06,1.5475115130e+04,3.7134169946e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.9476100000e+05,1.8096178551e+03,1.8324314091e+03,3.6161550000e+02,5.5444901505e+02,3.1073346957e+02,4.0709389763e-01,2.2485444068e-05,2.2485444068e-05,1.0000000000e-02,0.0000000000e+00,4.2600504873e+19,4.9862907794e+20,0.0000000000e+00,1.4978873018e+21,1.0188085102e+20,2.0961398262e+21,5.3859428041e+02,2.9200171738e+02,2.3168430415e+02,1.1219311191e+01,3.6889247202e+00,4.8692576253e-07,2.2485444068e-05,2.9295908928e-02,6.5721592451e+06,5.2670147805e+06,1.8782548240e+04,3.6570051296e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.1083600000e+05,1.8078847757e+03,1.8306103265e+03,3.4769000000e+02,5.3853434198e+02,3.1073946733e+02,3.9925874764e-01,2.1811403246e-05,2.1811403246e-05,1.0000000000e-02,0.0000000000e+00,4.1389289324e+19,4.9977320056e+20,0.0000000000e+00,1.4929976908e+21,1.0675675347e+20,2.1374397790e+21,5.4804533095e+02,3.0307485637e+02,2.3004330914e+02,1.1104188002e+01,3.8229551037e+00,5.2431334836e-07,2.1811403246e-05,2.9017526775e-02,6.5740227081e+06,5.3071847434e+06,2.1660208541e+04,3.5778597730e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.3655600000e+05,1.8049461945e+03,1.8274967319e+03,3.3175540000e+02,5.0640384159e+02,3.1074906375e+02,3.8693094306e-01,2.0702402250e-05,2.0702402250e-05,1.0000000000e-02,0.0000000000e+00,3.9507905382e+19,5.0154797989e+20,0.0000000000e+00,1.4847087806e+21,1.1502289166e+20,2.2070322884e+21,5.6395023083e+02,3.2158322581e+02,2.2740452169e+02,1.0916670880e+01,4.0457911525e+00,5.9022764486e-07,2.0702402250e-05,2.8575956579e-02,6.5752462551e+06,5.3273216196e+06,2.7854642300e+04,3.4540905344e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.5713200000e+05,1.8018732789e+03,1.8243049353e+03,2.9959380000e+02,4.8555714545e+02,3.1075674088e+02,3.7749180783e-01,1.9620261831e-05,1.9620261831e-05,1.0000000000e-02,0.0000000000e+00,3.8091864548e+19,5.0287979391e+20,0.0000000000e+00,1.4778415258e+21,1.2187083038e+20,2.2643660641e+21,5.7703501342e+02,3.3669399728e+02,2.2535896511e+02,1.0757534873e+01,4.2244958919e+00,6.4875240846e-07,1.9620261831e-05,2.8236622696e-02,6.5774289513e+06,5.3676989206e+06,3.6425897964e+04,3.3600776359e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.7359300000e+05,1.8019234724e+03,1.8245789926e+03,2.7872350000e+02,4.7553477095e+02,3.1076288266e+02,3.7134902426e-01,1.9620261831e-05,1.9620261831e-05,1.0000000000e-02,0.0000000000e+00,3.7166658591e+19,5.0373826551e+20,0.0000000000e+00,1.4730449000e+21,1.2665128336e+20,2.3040686094e+21,5.8609090197e+02,3.4710569769e+02,2.2394024069e+02,1.0689811907e+01,4.3551313827e+00,6.8515530079e-07,1.9620261831e-05,2.8011043958e-02,6.5792288183e+06,5.3676989206e+06,3.5581410941e+04,3.2985589260e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.8676200000e+05,1.7995487683e+03,1.8218687317e+03,2.6868470000e+02,4.6546299683e+02,3.1076779616e+02,3.6548430044e-01,1.8830032086e-05,1.8830032086e-05,1.0000000000e-02,0.0000000000e+00,3.6306915277e+19,5.0454496890e+20,0.0000000000e+00,1.4683226409e+21,1.3136020709e+20,2.3432281161e+21,5.9501370619e+02,3.5730589280e+02,2.2265146600e+02,1.0582447262e+01,4.4738805675e+00,7.2836257732e-07,1.8830032086e-05,2.7799847834e-02,6.5803926911e+06,5.3879392549e+06,4.5029766880e+04,3.2407127617e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.9729700000e+05,1.7987434823e+03,1.8210019865e+03,2.5859860000e+02,4.5396845872e+02,3.1077172688e+02,3.6136971680e-01,1.8556116770e-05,1.8556116770e-05,1.0000000000e-02,0.0000000000e+00,3.5703025406e+19,5.0510670936e+20,0.0000000000e+00,1.4648579147e+21,1.3481395983e+20,2.3718151979e+21,6.0152530112e+02,3.6472688687e+02,2.2171330914e+02,1.0521638205e+01,4.5634475854e+00,7.5816343940e-07,1.8556116770e-05,2.7649993691e-02,6.5815774651e+06,5.4082139876e+06,4.8633225489e+04,3.2000056516e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.0572500000e+05,1.7987575879e+03,1.8216387245e+03,2.4709360000e+02,4.5115506668e+02,3.1077487146e+02,3.5862850537e-01,1.8556116770e-05,1.8556116770e-05,1.0000000000e-02,0.0000000000e+00,3.5298494540e+19,5.0547767913e+20,0.0000000000e+00,1.4624669274e+21,1.3719598941e+20,2.3914513093e+21,6.0599699735e+02,3.6981412291e+02,2.2106488947e+02,1.0490866768e+01,4.6270988703e+00,7.7718117188e-07,1.8556116770e-05,2.7548895937e-02,6.5823694159e+06,5.4082139876e+06,4.5955488120e+04,3.1727323780e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
