t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_melt(bar),fO2_solid(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s),phi(mass_frac),p_S2(bar),p_N2(bar),p_SO2(bar),p_H2S(bar),p_NH3(bar)
8.5760000000e+03,2.7208149121e+03,3.1398942668e+03,9.6808030000e+04,9.2075984717e+04,5.9400805370e+02,1.0000000000e+00,5.6891011826e+00,5.6891011826e+00,1.0000000000e-02,0.0000000000e+00,5.7237901877e+19,2.1566878520e+20,0.0000000000e+00,1.5983901335e+20,1.6091218929e+17,5.3663095222e+20,1.6184046618e+02,6.7279653020e-01,1.2857623980e+02,2.6884074630e+01,1.8254044590e-02,1.4840725360e-13,5.6891011826e+00,4.0817147677e-02,6.2201611533e+06,3.2495917681e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
8.9810000000e+03,2.6950165743e+03,3.0903959980e+03,9.1693250000e+04,8.4954756614e+04,5.9400839879e+02,1.0000000000e+00,4.3362037018e+00,4.3362037018e+00,1.0000000000e-02,0.0000000000e+00,5.7563704619e+19,2.1533883370e+20,0.0000000000e+00,1.5983970871e+20,1.6021372623e+17,5.3478273154e+20,1.6084152768e+02,6.7280238411e-01,1.2967868276e+02,2.6135965349e+01,1.7873491874e-02,1.5505989646e-13,4.3362037018e+00,4.0972864713e-02,6.2171162298e+06,3.2495917681e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
9.3050000000e+03,2.6715659858e+03,3.0540081548e+03,8.4572070000e+04,7.8933798705e+04,5.9400867486e+02,1.0000000000e+00,3.5301397443e+00,3.5301397443e+00,1.0000000000e-02,0.0000000000e+00,5.7792635086e+19,2.1510659069e+20,0.0000000000e+00,1.5984018044e+20,1.5973953538e+17,5.3380702503e+20,1.6026691403e+02,6.7280635533e-01,1.3046777999e+02,2.5578593916e+01,1.7594022495e-02,1.6033408060e-13,3.5301397443e+00,4.1078101846e-02,6.2136938422e+06,3.2495917681e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
9.5640000000e+03,2.6707986581e+03,3.0270377954e+03,7.8551170000e+04,7.9041619190e+04,5.9400889552e+02,1.0000000000e+00,3.0207312683e+00,3.0207312683e+00,1.0000000000e-02,0.0000000000e+00,5.7957118183e+19,2.1493946514e+20,0.0000000000e+00,1.5984051109e+20,1.5940692397e+17,5.3326165157e+20,1.5991520278e+02,6.7280913889e-01,1.3104218426e+02,2.5162091036e+01,1.7387075741e-02,1.6447456963e-13,3.0207312683e+00,4.1151640744e-02,6.2146593220e+06,3.2495917681e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
9.7710000000e+03,2.6547740025e+03,3.0054634906e+03,7.8659000000e+04,7.4998507615e+04,5.9400907190e+02,1.0000000000e+00,2.6609945961e+00,2.6609945961e+00,1.0000000000e-02,0.0000000000e+00,5.8085792127e+19,2.1480867807e+20,0.0000000000e+00,1.5984076516e+20,1.5915128737e+17,5.3292167364e+20,1.5967401699e+02,6.7281127778e-01,1.3149585040e+02,2.4827139050e+01,1.7221664291e-02,1.6793951841e-13,2.6609945961e+00,4.1207990075e-02,6.2119162432e+06,3.2495917681e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
9.9370000000e+03,2.6404582823e+03,2.9891909591e+03,7.4615920000e+04,7.1615746862e+04,5.9400921335e+02,1.0000000000e+00,2.4152036665e+00,2.4152036665e+00,1.0000000000e-02,0.0000000000e+00,5.8181224320e+19,2.1471155407e+20,0.0000000000e+00,1.5984095105e+20,1.5896414028e+17,5.3271638951e+20,1.5951346754e+02,6.7281284273e-01,1.3183477561e+02,2.4573578431e+01,1.7096990963e-02,1.7064796592e-13,2.4152036665e+00,4.1249143331e-02,6.2095958320e+06,3.2495917681e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.0202000000e+04,2.6398042381e+03,2.9642778898e+03,7.1233180000e+04,7.1665995078e+04,5.9400943917e+02,1.0000000000e+00,2.0776374130e+00,2.0776374130e+00,1.0000000000e-02,0.0000000000e+00,5.8324815251e+19,2.1456526624e+20,0.0000000000e+00,1.5984122686e+20,1.5868633342e+17,5.3247954671e+20,1.5930002294e+02,6.7281516465e-01,1.3234864143e+02,2.4184022660e+01,1.6906267918e-02,1.7496213586e-13,2.0776374130e+00,4.1310072760e-02,6.2100468863e+06,3.2495917681e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.0626000000e+04,2.6115087889e+03,2.9245694771e+03,7.1283440000e+04,6.5384808640e+04,5.9400980043e+02,1.0000000000e+00,1.6253139310e+00,1.6253139310e+00,1.0000000000e-02,0.0000000000e+00,5.8547945295e+19,2.1433782002e+20,0.0000000000e+00,1.5984164681e+20,1.5826319349e+17,5.3227319588e+20,1.5903133432e+02,6.7281870000e-01,1.3315627313e+02,2.3560325867e+01,1.6602688748e-02,1.8228922363e-13,1.6253139310e+00,4.1402502488e-02,6.2054040867e+06,3.2495917681e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.0965000000e+04,2.5916838039e+03,2.8957102329e+03,6.5002310000e+04,6.1351314817e+04,5.9401008929e+02,1.0000000000e+00,1.3537051373e+00,1.3537051373e+00,1.0000000000e-02,0.0000000000e+00,5.8706029730e+19,2.1417629447e+20,0.0000000000e+00,1.5984193838e+20,1.5796907997e+17,5.3223617810e+20,1.5888339676e+02,6.7282115463e-01,1.3373513034e+02,2.3105357722e+01,1.6382406217e-02,1.8799225766e-13,1.3537051373e+00,4.1466481631e-02,6.2023649260e+06,3.2495917681e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.1237000000e+04,2.5775885647e+03,2.8741255529e+03,6.0968850000e+04,5.8614202866e+04,5.9401032105e+02,1.0000000000e+00,1.1777313705e+00,1.1777313705e+00,1.0000000000e-02,0.0000000000e+00,5.8822212239e+19,2.1405735602e+20,0.0000000000e+00,1.5984214979e+20,1.5775564504e+17,5.3226186344e+20,1.5879517101e+02,6.7282293434e-01,1.3416400681e+02,2.2764392045e+01,1.6217859804e-02,1.9248329876e-13,1.1777313705e+00,4.1512777319e-02,6.2002043010e+06,3.2495917681e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.1454000000e+04,2.5638644473e+03,2.8575465762e+03,5.8231760000e+04,5.6076268264e+04,5.9401050597e+02,1.0000000000e+00,1.0566821816e+00,1.0566821816e+00,1.0000000000e-02,0.0000000000e+00,5.8910353700e+19,2.1396701873e+20,0.0000000000e+00,1.5984230866e+20,1.5759515388e+17,5.3230927810e+20,1.5873904192e+02,6.7282427182e-01,1.3449128111e+02,2.2502162770e+01,1.6091581254e-02,1.9607279665e-13,1.0566821816e+00,4.1547517931e-02,6.1980596707e+06,3.2495917681e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.1628000000e+04,2.5510164304e+03,2.8450077284e+03,5.5693860000e+04,5.3744183967e+04,5.9401065420e+02,1.0000000000e+00,9.7264436662e-01,9.7264436662e-01,1.0000000000e-02,0.0000000000e+00,5.8976376584e+19,2.1389923737e+20,0.0000000000e+00,1.5984242684e+20,1.5747567477e+17,5.3235963284e+20,1.5870272832e+02,6.7282526677e-01,1.3473750714e+02,2.2303755369e+01,1.5996177477e-02,1.9887109215e-13,9.7264436662e-01,4.1573342664e-02,6.1960624637e+06,3.2495917681e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.1786000000e+04,2.5449787369e+03,2.8340099361e+03,5.3361800000e+04,5.2684115935e+04,5.9401078883e+02,1.0000000000e+00,9.0387705449e-01,9.0387705449e-01,1.0000000000e-02,0.0000000000e+00,5.9033878080e+19,2.1384014103e+20,0.0000000000e+00,1.5984252923e+20,1.5737211003e+17,5.3241341241e+20,1.5867492910e+02,6.7282612875e-01,1.3495269355e+02,2.2129619832e+01,1.5912534620e-02,2.0138808473e-13,9.0387705449e-01,4.1595702124e-02,6.1951254911e+06,3.2495917681e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.1945000000e+04,2.5391745783e+03,2.8231946300e+03,5.2301740000e+04,5.1692114116e+04,5.9401092434e+02,1.0000000000e+00,8.4051383999e-01,8.4051383999e-01,1.0000000000e-02,0.0000000000e+00,5.9090054962e+19,2.1378236011e+20,0.0000000000e+00,1.5984262880e+20,1.5727135788e+17,5.3247454493e+20,1.5865108022e+02,6.7282696701e-01,1.3516357854e+02,2.1958330540e+01,1.5830333299e-02,2.0392164872e-13,8.4051383999e-01,4.1617432427e-02,6.1942346614e+06,3.2495917681e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.2199000000e+04,2.5299942158e+03,2.8062634816e+03,5.1309750000e+04,5.0198451665e+04,5.9401114074e+02,1.0000000000e+00,7.4925978582e-01,7.4925978582e-01,1.0000000000e-02,0.0000000000e+00,5.9177288307e+19,2.1369256570e+20,0.0000000000e+00,1.5984278257e+20,1.5711570400e+17,5.3258557677e+20,1.5862024232e+02,6.7282826154e-01,1.3549231207e+02,2.1690140447e+01,1.5701761553e-02,2.0800827581e-13,7.4925978582e-01,4.1650963317e-02,6.1924349561e+06,3.2495917681e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.2606000000e+04,2.5291825808e+03,2.7800287903e+03,4.9816100000e+04,5.0204883888e+04,5.9401148756e+02,1.0000000000e+00,6.2525702781e-01,6.2525702781e-01,1.0000000000e-02,0.0000000000e+00,5.9310839014e+19,2.1355491553e+20,0.0000000000e+00,1.5984301614e+20,1.5687912909e+17,5.3279106069e+20,1.5858666074e+02,6.7283022780e-01,1.3599852822e+02,2.1274542470e+01,1.5502791086e-02,2.1464693310e-13,6.2525702781e-01,4.1701838018e-02,6.1929082478e+06,3.2495917681e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.3257000000e+04,2.5053625078e+03,2.7380071749e+03,4.9822540000e+04,4.6402153765e+04,5.9401204224e+02,1.0000000000e+00,4.6449482474e-01,4.6449482474e-01,1.0000000000e-02,0.0000000000e+00,5.9521018309e+19,2.1333817727e+20,0.0000000000e+00,1.5984337985e+20,1.5651059844e+17,5.3319294476e+20,1.5856384972e+02,6.7283328977e-01,1.3680213385e+02,2.0609203011e+01,1.5184738562e-02,2.2612418261e-13,4.6449482474e-01,4.1780903779e-02,6.1888386387e+06,3.2495917681e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.3778000000e+04,2.4771200284e+03,2.7052771546e+03,4.6019850000e+04,4.2325746892e+04,5.9401248618e+02,1.0000000000e+00,3.6611306929e-01,3.6611306929e-01,1.0000000000e-02,0.0000000000e+00,5.9681725512e+19,2.1317223360e+20,0.0000000000e+00,1.5984365525e+20,1.5623135661e+17,5.3355654494e+20,1.5856785065e+02,6.7283560827e-01,1.3742220779e+02,2.0091756551e+01,1.4937624189e-02,2.3585683747e-13,3.6611306929e-01,4.1840689177e-02,6.1846996547e+06,3.2495917681e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.4195000000e+04,2.4635511711e+03,2.6758297270e+03,4.1943500000e+04,4.0493635704e+04,5.9401284150e+02,9.9990848196e-01,2.9404589871e-01,2.9404589871e-01,1.0000000000e-02,0.0000000000e+00,5.9819139548e+19,2.1303063867e+20,0.0000000000e+00,1.5984386371e+20,1.5601983504e+17,5.3392871772e+20,1.5858902378e+02,6.7298670867e-01,1.3797969906e+02,1.9627573104e+01,1.4719011295e-02,2.4538755397e-13,2.9404589871e-01,4.1893301379e-02,6.1822905364e+06,3.2495917681e+06,1.0000000000e+02,9.9988903663e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.4528000000e+04,2.4464616576e+03,2.6520243307e+03,4.0111410000e+04,3.8328866861e+04,5.9401312524e+02,9.9955716627e-01,2.4540917527e-01,2.4540917527e-01,1.0000000000e-02,0.0000000000e+00,5.9913653875e+19,2.1293279035e+20,0.0000000000e+00,1.5984392867e+20,1.5595242740e+17,5.3428614081e+20,1.5862540769e+02,6.7354187148e-01,1.3843745782e+02,1.9254446913e+01,1.4551908130e-02,2.5394055608e-13,2.4540917527e-01,4.1935058842e-02,6.1794476161e+06,3.2495917681e+06,1.0000000000e+02,9.9947728162e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.4795000000e+04,2.4324629473e+03,2.6337480323e+03,3.7946670000e+04,3.6647375719e+04,5.9401335275e+02,9.9910857899e-01,2.1312112594e-01,2.1312112594e-01,1.0000000000e-02,0.0000000000e+00,5.9975580224e+19,2.1286819525e+20,0.0000000000e+00,1.5984391219e+20,1.5596694004e+17,5.3459460041e+20,1.5866476324e+02,6.7424724146e-01,1.3879364316e+02,1.8969322119e+01,1.4429591129e-02,2.6108059244e-13,2.1312112594e-01,4.1966686971e-02,6.1775373235e+06,3.2495917681e+06,1.0000000000e+02,9.9895423568e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.5008000000e+04,2.4198379558e+03,2.6195475929e+03,3.6265200000e+04,3.5192850332e+04,5.9401353422e+02,9.9864904893e-01,1.9072944515e-01,1.9072944515e-01,1.0000000000e-02,0.0000000000e+00,6.0017164846e+19,2.1282448403e+20,0.0000000000e+00,1.5984385860e+20,1.5601896959e+17,5.3485457523e+20,1.5870207242e+02,6.7496794043e-01,1.3907346078e+02,1.8748576134e+01,1.4338124361e-02,2.6700177958e-13,1.9072944515e-01,4.1991023284e-02,6.1758092285e+06,3.2495917681e+06,1.0000000000e+02,9.9842044037e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.5183000000e+04,2.4124996287e+03,2.6083329518e+03,3.4810700000e+04,3.4407770761e+04,5.9401368333e+02,9.9821246869e-01,1.7457300412e-01,1.7457300412e-01,1.0000000000e-02,0.0000000000e+00,6.0045683659e+19,2.1279421982e+20,0.0000000000e+00,1.5984378931e+20,1.5608698685e+17,5.3507272124e+20,1.5873575661e+02,6.7565153961e-01,1.3929644444e+02,1.8574819394e+01,1.4268238120e-02,2.7192663617e-13,1.7457300412e-01,4.2010094823e-02,6.1744824563e+06,3.2495917681e+06,1.0000000000e+02,9.9791479755e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.5359000000e+04,2.4057042454e+03,2.5972302227e+03,3.4025620000e+04,3.3655413573e+04,5.9401383332e+02,9.9771409770e-01,1.5980380039e-01,1.5980380039e-01,1.0000000000e-02,0.0000000000e+00,6.0070072947e+19,2.1276807648e+20,0.0000000000e+00,1.5984369658e+20,1.5617842244e+17,5.3530003731e+20,1.5877279914e+02,6.7643112055e-01,1.3951909049e+02,1.8403272634e+01,1.4201102657e-02,2.7703254329e-13,1.5980380039e-01,4.2028856078e-02,6.1735476048e+06,3.2495917681e+06,1.0000000000e+02,9.9733900917e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.5641000000e+04,2.4051507193e+03,2.5796559841e+03,3.3273270000e+04,3.3618585831e+04,5.9401407358e+02,9.9678929309e-01,1.3871681441e-01,1.3871681441e-01,1.0000000000e-02,0.0000000000e+00,6.0100821070e+19,2.1273451944e+20,0.0000000000e+00,1.5984350034e+20,1.5637252289e+17,5.3568274472e+20,1.5883884144e+02,6.7787635799e-01,1.3987545215e+02,1.8132697161e+01,1.4098957059e-02,2.8560983384e-13,1.3871681441e-01,4.2058320179e-02,6.1740056841e+06,3.2495917681e+06,1.0000000000e+02,9.9627405167e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.6092000000e+04,2.3759511229e+03,2.5511366872e+03,3.3236440000e+04,3.0723972167e+04,5.9401445786e+02,9.9490675525e-01,1.0979259955e-01,1.0979259955e-01,1.0000000000e-02,0.0000000000e+00,6.0128820770e+19,2.1270202626e+20,0.0000000000e+00,1.5984304357e+20,1.5682608741e+17,5.3636611633e+20,1.5896595787e+02,6.8081708300e-01,1.4046505000e+02,1.7696353625e+01,1.3944554578e-02,3.0096065916e-13,1.0979259955e-01,4.2105544356e-02,6.1695826357e+06,3.2495917681e+06,1.0000000000e+02,9.9411722655e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.6453000000e+04,2.3611210925e+03,2.5299982334e+03,3.0341850000e+04,2.9319724572e+04,5.9401476549e+02,9.9318938185e-01,9.2003586179e-02,9.2003586179e-02,1.0000000000e-02,0.0000000000e+00,6.0131149432e+19,2.1269611017e+20,0.0000000000e+00,1.5984258761e+20,1.5727939908e+17,5.3692302176e+20,1.5907614585e+02,6.8350225829e-01,1.4091161992e+02,1.7375180641e+01,1.3839437755e-02,3.1361889419e-13,9.2003586179e-02,4.2140099465e-02,6.1677465140e+06,3.2495917681e+06,1.0000000000e+02,9.9215975334e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.6741000000e+04,2.3497196822e+03,2.5136822626e+03,2.8937610000e+04,2.8273165541e+04,5.9401501089e+02,9.9166362262e-01,8.0104642742e-02,8.0104642742e-02,1.0000000000e-02,0.0000000000e+00,6.0121577209e+19,2.1270282352e+20,0.0000000000e+00,1.5984216247e+20,1.5770242192e+17,5.3738350750e+20,1.5917080423e+02,6.8589171305e-01,1.4126239705e+02,1.7128646856e+01,1.3763973690e-02,3.2422774806e-13,8.0104642742e-02,4.2166520871e-02,6.1663228990e+06,3.2495917681e+06,1.0000000000e+02,9.9042740785e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.6972000000e+04,2.3412220684e+03,2.5009887401e+03,2.7891050000e+04,2.7499436030e+04,5.9401520772e+02,9.9035639322e-01,7.1830458973e-02,7.1830458973e-02,1.0000000000e-02,0.0000000000e+00,6.0107310780e+19,2.1271479884e+20,0.0000000000e+00,1.5984178744e+20,1.5807576169e+17,5.3775995153e+20,1.5925012463e+02,6.8794294449e-01,1.4153900345e+02,1.6937639187e+01,1.3708589401e-02,3.3302589987e-13,7.1830458973e-02,4.2186933628e-02,6.1652374385e+06,3.2495917681e+06,1.0000000000e+02,9.8894741224e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.7157000000e+04,2.3338502449e+03,2.4910124435e+03,2.7117320000e+04,2.6957772877e+04,5.9401536533e+02,9.8925155454e-01,6.5879578899e-02,6.5879578899e-02,1.0000000000e-02,0.0000000000e+00,6.0091718101e+19,2.1272855783e+20,0.0000000000e+00,1.5984146386e+20,1.5839783531e+17,5.3806739854e+20,1.5931606270e+02,6.8967985203e-01,1.4175880665e+02,1.6788029428e+01,1.3667189890e-02,3.4030110580e-13,6.5879578899e-02,4.2202889519e-02,6.1640935083e+06,3.2495917681e+06,1.0000000000e+02,9.8769933239e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.7453000000e+04,2.3230266980e+03,2.4752870199e+03,2.6575660000e+04,2.6028686882e+04,5.9401561754e+02,9.8735887454e-01,5.7403071481e-02,5.7403071481e-02,1.0000000000e-02,0.0000000000e+00,6.0058612972e+19,2.1275873098e+20,0.0000000000e+00,1.5984089785e+20,1.5896180474e+17,5.3857435373e+20,1.5942689446e+02,6.9266314904e-01,1.4211001053e+02,1.6553211593e+01,1.3606108032e-02,3.5247271377e-13,5.7403071481e-02,4.2227880265e-02,6.1627679807e+06,3.2495917681e+06,1.0000000000e+02,9.8556653897e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.7926000000e+04,2.3081174595e+03,2.4506509977e+03,2.5646570000e+04,2.4810966211e+04,5.9401602059e+02,9.8403289628e-01,4.6094632748e-02,4.6094632748e-02,1.0000000000e-02,0.0000000000e+00,5.9986413097e+19,2.1282624933e+20,0.0000000000e+00,1.5983987472e+20,1.5998143479e+17,5.3942174193e+20,1.5961688445e+02,6.9793216642e-01,1.4267170634e+02,1.6187631182e+01,1.3520124681e-02,3.7340528999e-13,4.6094632748e-02,4.2266662762e-02,6.1609320143e+06,3.2495917681e+06,1.0000000000e+02,9.8183295409e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.8305000000e+04,2.2938220149e+03,2.4316080152e+03,2.4428840000e+04,2.3666568237e+04,5.9401634351e+02,9.8115229248e-01,3.8783457069e-02,3.8783457069e-02,1.0000000000e-02,0.0000000000e+00,5.9913126619e+19,2.1289578880e+20,0.0000000000e+00,1.5983896489e+20,1.6088845046e+17,5.4012196251e+20,1.5977758373e+02,7.0252629275e-01,1.4311582727e+02,1.5906984795e+01,1.3461909432e-02,3.9132070936e-13,3.8783457069e-02,4.2296337334e-02,6.1590865770e+06,3.2495917681e+06,1.0000000000e+02,9.7861180070e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.8608000000e+04,2.2815865393e+03,2.4170004899e+03,2.3284440000e+04,2.2838633776e+04,5.9401660169e+02,9.7873130215e-01,3.3908583689e-02,3.3908583689e-02,1.0000000000e-02,0.0000000000e+00,5.9845019453e+19,2.1296090366e+20,0.0000000000e+00,1.5983818474e+20,1.6166633311e+17,5.4068946520e+20,1.5991009109e+02,7.0641096787e-01,1.4346333651e+02,1.5693012069e+01,1.3422960879e-02,4.0624684249e-13,3.3908583689e-02,4.2318911539e-02,6.1573328711e+06,3.2495917681e+06,1.0000000000e+02,9.7591255086e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.8850000000e+04,2.2732619053e+03,2.4055762660e+03,2.2456490000e+04,2.2233954023e+04,5.9401680791e+02,9.7673077500e-01,3.0491051493e-02,3.0491051493e-02,1.0000000000e-02,0.0000000000e+00,5.9785682927e+19,2.1301785273e+20,0.0000000000e+00,1.5983753166e+20,1.6231760106e+17,5.4114889331e+20,1.6001846815e+02,7.0963827629e-01,1.4373863671e+02,1.5526306856e+01,1.3395264347e-02,4.1865751304e-13,3.0491051493e-02,4.2336464992e-02,6.1563624626e+06,3.2495917681e+06,1.0000000000e+02,9.7368690547e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.9045000000e+04,2.2667874944e+03,2.3966708241e+03,2.1851800000e+04,2.1771127534e+04,5.9401697406e+02,9.7508591689e-01,2.8048144352e-02,2.8048144352e-02,1.0000000000e-02,0.0000000000e+00,5.9734620961e+19,2.1306699205e+20,0.0000000000e+00,1.5983698848e+20,1.6285931583e+17,5.4151919490e+20,1.6010662965e+02,7.1230382996e-01,1.4395603045e+02,1.5396871235e+01,1.3375990371e-02,4.2884791813e-13,2.8048144352e-02,4.2350076996e-02,6.1555643381e+06,3.2495917681e+06,1.0000000000e+02,9.7186004990e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.9357000000e+04,2.2562959304e+03,2.3825569688e+03,2.1388970000e+04,2.1108703753e+04,5.9401723990e+02,9.7234685487e-01,2.4538940227e-02,2.4538940227e-02,1.0000000000e-02,0.0000000000e+00,5.9646207298e+19,2.1315233094e+20,0.0000000000e+00,1.5983607335e+20,1.6377209662e+17,5.4212523208e+20,1.6025214967e+02,7.1676784939e-01,1.4430497451e+02,1.5192519442e+01,1.3348923591e-02,4.4594416493e-13,2.4538940227e-02,4.2371533342e-02,6.1540258826e+06,3.2495917681e+06,1.0000000000e+02,9.6882341129e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.9856000000e+04,2.2415472406e+03,2.3604409406e+03,2.0726530000e+04,2.0189821651e+04,5.9401766509e+02,9.6771446469e-01,1.9836719320e-02,1.9836719320e-02,1.0000000000e-02,0.0000000000e+00,5.9488367400e+19,2.1330525758e+20,0.0000000000e+00,1.5983449699e+20,1.6534468518e+17,5.4312408312e+20,1.6049502012e+02,7.2439187737e-01,1.4486317877e+02,1.4874297233e+01,1.3315516871e-02,4.7530305652e-13,1.9836719320e-02,4.2404862646e-02,6.1519840270e+06,3.2495917681e+06,1.0000000000e+02,9.6370211940e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0654000000e+04,2.2138668263e+03,2.3261381675e+03,1.9807610000e+04,1.8451513152e+04,5.9401834505e+02,9.5965697879e-01,1.4145830143e-02,1.4145830143e-02,1.0000000000e-02,0.0000000000e+00,5.9193951150e+19,2.1359182597e+20,0.0000000000e+00,1.5983167450e+20,1.6816108316e+17,5.4479961029e+20,1.6090966831e+02,7.3788795261e-01,1.4575865569e+02,1.4385691795e+01,1.3287039437e-02,5.2808075679e-13,1.4145830143e-02,4.2455835200e-02,6.1485936563e+06,3.2495917681e+06,1.0000000000e+02,9.5483146264e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.1293000000e+04,2.1991043807e+03,2.3007575987e+03,1.8069270000e+04,1.7619238738e+04,5.9401888950e+02,9.5299201998e-01,1.0942078999e-02,1.0942078999e-02,1.0000000000e-02,0.0000000000e+00,5.8935782097e+19,2.1384372376e+20,0.0000000000e+00,1.5982926631e+20,1.7056434225e+17,5.4614118636e+20,1.6124697800e+02,7.4929176337e-01,1.4644538386e+02,1.4028075260e+01,1.3285037260e-02,5.7386343971e-13,1.0942078999e-02,4.2492972174e-02,6.1465304822e+06,3.2495917681e+06,1.0000000000e+02,9.4752332118e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
