z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
5.3886186511e+05,1.0356066383e-04,9.9258057593e+02,1.3240269178e-07,7.7080877211e-05,2.6347164887e-05,1.6938652458e-15,1.2187480372e-51,6.5385677156e-13,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.2578230137e+05,1.6901388498e-04,1.0526484984e+03,2.1606728742e-07,1.2579812156e-04,4.2999294821e-05,1.2452764932e-14,5.6755386697e-49,6.1388972135e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.1674496886e+05,2.3981185090e-04,1.0621669325e+03,3.0657210136e-07,1.7849349999e-04,6.1011201170e-05,1.9185228672e-14,1.8476726767e-48,9.8004005050e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.0760705070e+05,3.4026626771e-04,1.0838443558e+03,4.3497194013e-07,2.5326234658e-04,8.6568076895e-05,4.0321211442e-14,1.6381748833e-47,2.2272615781e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.9839999480e+05,4.8279988042e-04,1.0818469207e+03,6.1718954314e-07,3.5935103624e-04,1.2283045361e-04,4.5627978317e-14,1.9698128629e-47,2.5026582931e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.8923519789e+05,6.8503917861e-04,1.0790623102e+03,8.7574098599e-07,5.0987905791e-04,1.7428272462e-04,5.0582624031e-14,2.2165700520e-47,2.7471125896e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.8006206618e+05,9.7199418487e-04,1.0918480829e+03,1.2425550727e-06,7.2346148890e-04,2.4728773209e-04,8.3544123971e-14,9.0275533394e-47,4.7453087924e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.7087073784e+05,1.3791513317e-03,1.0876034104e+03,1.7630884416e-06,1.0265112008e-03,3.5087373561e-04,8.9364546076e-14,9.0526247741e-47,5.0015311118e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.6168010721e+05,1.9568619085e-03,1.0982392973e+03,2.5015943131e-06,1.4565048694e-03,4.9785067500e-04,1.3916124710e-13,3.0488552468e-46,8.0795348880e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.5245778055e+05,2.7765687789e-03,1.1011952959e+03,3.5495038258e-06,2.0666179745e-03,7.0639459086e-04,1.7841135552e-13,5.4836013063e-46,1.0462802109e-10,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.4317034284e+05,3.9396413976e-03,1.1212923502e+03,5.0361600901e-06,2.9323002160e-03,1.0022950165e-03,3.4661179760e-13,3.7677738186e-45,2.1727122081e-10,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.3381828641e+05,5.5899117138e-03,1.1202586705e+03,7.1458771901e-06,4.1606070745e-03,1.4221449121e-03,4.0280380829e-13,4.9368509631e-45,2.5164490498e-10,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.2447834323e+05,7.9314612206e-03,1.1258690170e+03,1.0139202668e-05,5.9034373773e-03,2.0178650053e-03,5.4839270360e-13,1.0776020514e-44,3.4886409027e-10,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.1517367806e+05,1.1253858793e-02,1.1168048444e+03,1.4386880033e-05,8.3763196152e-03,2.8631256686e-03,5.2605056792e-13,7.6070138567e-45,3.2494836129e-10,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0596634872e+05,1.5967970367e-02,1.1077334576e+03,2.0413927704e-05,1.1885063693e-02,4.0624563126e-03,5.0269753059e-13,5.3037021397e-45,3.0134223909e-10,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
