t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_solid(bar),fO2_melt(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
2.6920000000e+03,3.2410366913e+03,3.8799809908e+03,2.4487680000e+05,2.3965371199e+05,3.1048927776e+02,1.0000000000e+00,1.2431473840e+02,1.2431473840e+02,1.0000000000e-02,0.0,5.5199855241e+19,2.1779490029e+20,0.0,7.7689395555e+20,3.1059696621e+18,8.1459629885e+20,2.6310097065e+02,1.0497500519e+01,9.6449777547e+01,3.1467971211e+01,3.7098296457e-01,1.9676758727e-11,1.2431473840e+02,3.5324777188e-02,6.7989297848e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
5.2520000000e+03,3.2398991259e+03,3.8128198417e+03,2.3944890000e+05,2.3305874143e+05,3.1049041794e+02,1.0000000000e+00,1.0103874319e+02,1.0103874319e+02,1.0000000000e-02,0.0,5.5884669245e+19,2.1710510570e+20,0.0,7.7692974226e+20,3.0701119230e+18,7.5911009884e+20,2.4082999487e+02,1.0498467652e+01,9.7965853878e+01,3.0963063921e+01,3.6386622957e-01,2.0312786115e-11,1.0103874319e+02,3.5717136242e-02,6.7863502664e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
5.5600000000e+03,3.2374957909e+03,3.7256967729e+03,2.3285390000e+05,2.2632565791e+05,3.1049055512e+02,1.0000000000e+00,7.5051641331e+01,7.5051641331e+01,1.0000000000e-02,0.0,5.6844875065e+19,2.1614430526e+20,0.0,7.7697913922e+20,3.0207065575e+18,6.9796833696e+20,2.1626159247e+02,1.0499802673e+01,1.0010881970e+02,3.0247260056e+01,3.5406871535e-01,2.1279032407e-11,7.5051641331e+01,3.6273029045e-02,6.7705103523e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
5.8420000000e+03,3.1882970764e+03,3.6477502211e+03,2.2612080000e+05,1.4617023069e+05,3.1049068072e+02,1.0000000000e+00,5.6345485089e+01,5.6345485089e+01,1.0000000000e-02,0.0,5.7723631888e+19,2.1526500918e+20,0.0,7.7702313514e+20,2.9767030958e+18,6.5470309613e+20,1.9884141899e+02,1.0500991795e+01,1.0209588911e+02,2.9554004149e+01,3.4504884996e-01,2.2264423897e-11,5.6345485089e+01,3.6782682576e-02,6.7275460550e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
6.2490000000e+03,3.1423994248e+03,3.5751357977e+03,1.4596540000e+05,1.0291692033e+05,3.1049086199e+02,1.0000000000e+00,4.2446286709e+01,4.2446286709e+01,1.0000000000e-02,0.0,5.8530291011e+19,2.1445759570e+20,0.0,7.7706219850e+20,2.9376293011e+18,6.2314253594e+20,1.8609390145e+02,1.0502047657e+01,1.0395026314e+02,2.8858784748e+01,3.3651920377e-01,2.3285361062e-11,4.2446286709e+01,3.7246250560e-02,6.6936189333e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
6.8910000000e+03,3.0852619282e+03,3.4947584782e+03,1.0271210000e+05,7.6103953974e+04,3.1049114793e+02,1.0000000000e+00,3.0477809562e+01,3.0477809562e+01,1.0000000000e-02,0.0,5.9384958606e+19,2.1360176878e+20,0.0,7.7710190949e+20,2.8979024326e+18,5.9654819964e+20,1.7529581037e+02,1.0503121078e+01,1.0595758554e+02,2.8030299798e+01,3.2699438862e-01,2.4536388567e-11,3.0477809562e+01,3.7727412309e-02,6.6663021190e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
7.7540000000e+03,3.0444288550e+03,3.4150950046e+03,7.5899120000e+04,6.7254292098e+04,3.1049153230e+02,1.0000000000e+00,2.1538235049e+01,2.1538235049e+01,1.0000000000e-02,0.0,6.0176452994e+19,2.1280875290e+20,0.0,7.7713687248e+20,2.8629188050e+18,5.7721240546e+20,1.6737471077e+02,1.0504066201e+01,1.0786779055e+02,2.7147123754e+01,3.1749522088e-01,2.5915266724e-11,2.1538235049e+01,3.8158262250e-02,6.6479300207e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
8.7140000000e+03,3.0040516876e+03,3.3371205831e+03,6.7049470000e+04,5.9909594644e+04,3.1049195987e+02,1.0000000000e+00,1.5047225629e+01,1.5047225629e+01,1.0000000000e-02,0.0,6.0889882760e+19,2.1209364315e+20,0.0,7.7716666534e+20,2.8331033385e+18,5.6362723538e+20,1.6173047074e+02,1.0504871599e+01,1.0964359628e+02,2.6226612877e+01,3.0816435194e-01,2.7418723482e-11,1.5047225629e+01,3.8529459966e-02,6.6380076638e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
9.7140000000e+03,2.9655653096e+03,3.2651796663e+03,5.9704780000e+04,5.3612196225e+04,3.1049240525e+02,1.0000000000e+00,1.0622038102e+01,1.0622038102e+01,1.0000000000e-02,0.0,6.1494223522e+19,2.1148756112e+20,0.0,7.7719047715e+20,2.8092682746e+18,5.5473642716e+20,1.5795766702e+02,1.0505515332e+01,1.1119686297e+02,2.5333711890e+01,2.9953871997e-01,2.8964886788e-11,1.0622038102e+01,3.8827678054e-02,6.6331001505e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
1.0714000000e+04,2.9302105211e+03,3.2011233830e+03,5.3407390000e+04,4.7590006906e+04,3.1049285064e+02,1.0000000000e+00,7.6759083067e+00,7.6759083067e+00,1.0000000000e-02,0.0,6.1991754700e+19,2.1098828988e+20,0.0,7.7720902787e+20,2.7906944411e+18,5.4910812269e+20,1.5549742834e+02,1.0506016849e+01,1.1251476995e+02,2.4508879811e+01,2.9185342678e-01,3.0493335257e-11,7.6759083067e+00,3.9060114243e-02,6.6305005927e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
1.1714000000e+04,2.8976544059e+03,3.1445723669e+03,4.7385210000e+04,4.3170564717e+04,3.1049329602e+02,1.0000000000e+00,5.6926332372e+00,5.6926332372e+00,1.0000000000e-02,0.0,6.2402526689e+19,2.1057577891e+20,0.0,7.7722360631e+20,2.7760929981e+18,5.4554724678e+20,1.5387780685e+02,1.0506410985e+01,1.1363225821e+02,2.3761434867e+01,2.8506954390e-01,3.1981791070e-11,5.6926332372e+00,3.9242323315e-02,6.6283276540e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
1.2714000000e+04,2.8809667379e+03,3.0935067055e+03,4.2965780000e+04,4.1258694267e+04,3.1049374140e+02,1.0000000000e+00,4.3018219073e+00,4.3018219073e+00,1.0000000000e-02,0.0,6.2753224516e+19,2.1022334278e+20,0.0,7.7723552882e+20,2.7641475720e+18,5.4323679167e+20,1.5276997568e+02,1.0506733321e+01,1.1460856330e+02,2.3073909176e+01,2.7894797792e-01,3.3455232454e-11,4.3018219073e+00,3.9390731768e-02,6.6270205631e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
1.3714000000e+04,2.8500530117e+03,3.0448832705e+03,4.1053920000e+04,3.6700219711e+04,3.1049418679e+02,1.0000000000e+00,3.2638374632e+00,3.2638374632e+00,1.0000000000e-02,0.0,6.3071536701e+19,2.0990329245e+20,0.0,7.7724594812e+20,2.7537054193e+18,5.4168050655e+20,1.5196725012e+02,1.0507015021e+01,1.1551287882e+02,2.2410393369e+01,2.7312544546e-01,3.4988559273e-11,3.2638374632e+00,3.9519790291e-02,6.6236834632e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
1.4714000000e+04,2.8208237906e+03,3.0018935292e+03,3.6495450000e+04,3.3154741470e+04,3.1049463217e+02,1.0000000000e+00,2.5366065357e+00,2.5366065357e+00,1.0000000000e-02,0.0,6.3341811120e+19,2.0963128323e+20,0.0,7.7725451141e+20,2.7451193705e+18,5.4073018277e+20,1.5142428195e+02,1.0507246544e+01,1.1629435353e+02,2.1818090818e+01,2.6798452887e-01,3.6463939031e-11,2.5366065357e+00,3.9625344303e-02,6.6194866362e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
1.5714000000e+04,2.7926047087e+03,2.9631784066e+03,3.2949980000e+04,3.0376374426e+04,3.1049507756e+02,1.0000000000e+00,2.0081281176e+00,2.0081281176e+00,1.0000000000e-02,0.0,6.3577310727e+19,2.0939405246e+20,0.0,7.7726177634e+20,2.7378317708e+18,5.4015542546e+20,1.5104547116e+02,1.0507442965e+01,1.1698536312e+02,2.1281175344e+01,2.6336161617e-01,3.7900328504e-11,2.0081281176e+00,3.9714498093e-02,6.6153372883e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
1.6714000000e+04,2.7595164806e+03,2.9278191697e+03,3.0171620000e+04,2.7203138650e+04,3.1049552294e+02,1.0000000000e+00,1.6131159433e+00,1.6131159433e+00,1.0000000000e-02,0.0,6.3786567675e+19,2.0918306811e+20,0.0,7.7726809109e+20,2.7314944345e+18,5.3982439673e+20,1.5077557270e+02,1.0507613698e+01,1.1760708300e+02,2.0788614108e+01,2.5914595003e-01,3.9311094867e-11,1.6131159433e+00,3.9791690416e-02,6.6112364969e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
1.7714000000e+04,2.7470547478e+03,2.8962734437e+03,2.6998390000e+04,2.6102278661e+04,3.1049596833e+02,1.0000000000e+00,1.3205582488e+00,1.3205582488e+00,1.0000000000e-02,0.0,6.3969005122e+19,2.0899890709e+20,0.0,7.7727349795e+20,2.7260650633e+18,5.3966071371e+20,1.5058651852e+02,1.0507759886e+01,1.1815490654e+02,2.0347902956e+01,2.5539089040e-01,4.0657227799e-11,1.3205582488e+00,3.9857577391e-02,6.6092790572e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
1.8714000000e+04,2.7178923291e+03,2.8660945368e+03,2.5897540000e+04,2.3636416152e+04,3.1049641371e+02,1.0000000000e+00,1.0858278235e+00,1.0858278235e+00,1.0000000000e-02,0.0,6.4140142871e+19,2.0882604746e+20,0.0,7.7727849500e+20,2.7210455556e+18,5.3960309894e+20,1.5044460756e+02,1.0507894994e+01,1.1867354224e+02,1.9925538236e+01,2.5180426074e-01,4.2029369109e-11,1.0858278235e+00,3.9918297504e-02,6.6056570050e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
1.9714000000e+04,2.6967472841e+03,2.8388644937e+03,2.3431680000e+04,2.1795248824e+04,3.1049685910e+02,1.0000000000e+00,9.0671919538e-01,9.0671919538e-01,1.0000000000e-02,0.0,6.4291911732e+19,2.0867256033e+20,0.0,7.7728287118e+20,2.7166469923e+18,5.3962220814e+20,1.5034462858e+02,1.0508013316e+01,1.1913724447e+02,1.9544078293e+01,2.4857330064e-01,4.3344165646e-11,9.0671919538e-01,3.9971363279e-02,6.6020275810e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
2.0714000000e+04,2.6794553745e+03,2.8138241587e+03,2.1590520000e+04,2.0880483904e+04,3.1049730448e+02,1.0000000000e+00,7.6578654549e-01,7.6578654549e-01,1.0000000000e-02,0.0,6.4429421941e+19,2.0853333538e+20,0.0,7.7728679581e+20,2.7127000352e+18,5.3969120716e+20,1.5027304566e+02,1.0508119429e+01,1.1956035907e+02,1.9193173898e+01,2.4560671891e-01,4.4622596459e-11,7.6578654549e-01,4.0018876361e-02,6.6004517267e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
2.1714000000e+04,2.6606440192e+03,2.7898731392e+03,2.0675760000e+04,1.9217572853e+04,3.1049774987e+02,1.0000000000e+00,6.4963800477e-01,6.4963800477e-01,1.0000000000e-02,0.0,6.4559241455e+19,2.0840180286e+20,0.0,7.7729046957e+20,2.7090039893e+18,5.3979741594e+20,1.5022053157e+02,1.0508218761e+01,1.1996233272e+02,1.8857568725e+01,2.4277336644e-01,4.5912264558e-11,6.4963800477e-01,4.0063288098e-02,6.5965361059e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
2.2714000000e+04,2.6457779313e+03,2.7678424279e+03,1.9012850000e+04,1.8341712719e+04,3.1049819525e+02,1.0000000000e+00,5.5698540232e-01,5.5698540232e-01,1.0000000000e-02,0.0,6.4677249746e+19,2.0828208504e+20,0.0,7.7729378492e+20,2.7056664159e+18,5.3992538210e+20,1.5018429376e+02,1.0508308402e+01,1.2032983570e+02,1.8548993463e+01,2.4017079114e-01,4.7160334167e-11,5.5698540232e-01,4.0103332212e-02,6.5950628413e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
2.3714000000e+04,2.6323039391e+03,2.7466290978e+03,1.8136990000e+04,1.8010578223e+04,3.1049864064e+02,1.0000000000e+00,4.7914904342e-01,4.7914904342e-01,1.0000000000e-02,0.0,6.4789668722e+19,2.0816795876e+20,0.0,7.7729692444e+20,2.7025047162e+18,5.4007277369e+20,1.5015907664e+02,1.0508393289e+01,1.2068174258e+02,1.8252123171e+01,2.3766856260e-01,4.8421612350e-11,4.7914904342e-01,4.0141219862e-02,6.5931547965e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
2.4714000000e+04,2.6108926572e+03,2.7228449618e+03,1.7805860000e+04,1.6124143644e+04,3.1049908602e+02,1.0000000000e+00,4.0359666907e-01,4.0359666907e-01,1.0000000000e-02,0.0,6.4914439836e+19,2.0804148180e+20,0.0,7.7730039173e+20,2.6990152803e+18,5.4026327274e+20,1.5014088986e+02,1.0508487038e+01,1.2107426373e+02,1.7919674983e+01,2.3486744755e-01,4.9910008669e-11,4.0359666907e-01,4.0182990384e-02,6.5900869889e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
2.5714000000e+04,2.5907765899e+03,2.6979873712e+03,1.5919430000e+04,1.5617504465e+04,3.1049953141e+02,9.9992839780e-01,3.3622824236e-01,3.3622824236e-01,1.0000000000e-02,0.0,6.5038774635e+19,2.0791544469e+20,0.0,7.7730347330e+20,2.6959116279e+18,5.4050237237e+20,1.5013588914e+02,1.0510412429e+01,1.2148423309e+02,1.7573030321e+01,2.3198505954e-01,5.1574383140e-11,3.3622824236e-01,4.0225667270e-02,6.5873796105e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
2.6714000000e+04,2.5707618205e+03,2.6731768757e+03,1.5412800000e+04,1.4276270179e+04,3.1049997679e+02,9.9965819557e-01,2.7924145769e-01,2.7924145769e-01,1.0000000000e-02,0.0,6.5149105281e+19,2.0780341464e+20,0.0,7.7730521190e+20,2.6941509823e+18,5.4080334713e+20,1.5015049671e+02,1.0517173494e+01,1.2189644575e+02,1.7228418379e+01,2.2921762997e-01,5.3387038556e-11,2.7924145769e-01,4.0266919235e-02,6.5841887125e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
2.7714000000e+04,2.5525913108e+03,2.6502177521e+03,1.4071560000e+04,1.3615593067e+04,3.1050042218e+02,9.9922574447e-01,2.3441143344e-01,2.3441143344e-01,1.0000000000e-02,0.0,6.5238558605e+19,2.0771226501e+20,0.0,7.7730559645e+20,2.6937444060e+18,5.4113579209e+20,1.5018071082e+02,1.0527891069e+01,1.2228084521e+02,1.6910809168e+01,2.2675394711e-01,5.5212543555e-11,2.3441143344e-01,4.0303929012e-02,6.5817387368e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
2.8714000000e+04,2.5381315202e+03,2.6281958930e+03,1.3410890000e+04,1.3104675320e+04,3.1050086756e+02,9.9862792803e-01,1.9762345594e-01,1.9762345594e-01,1.0000000000e-02,0.0,6.5311844502e+19,2.0763728581e+20,0.0,7.7730475100e+20,2.6945678274e+18,5.4150500284e+20,1.5022496947e+02,1.0542633429e+01,1.2265268987e+02,1.6607537093e+01,2.2448561326e-01,5.7112991740e-11,1.9762345594e-01,4.0338345876e-02,6.5799633476e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
2.9714000000e+04,2.5164724743e+03,2.6067638589e+03,1.2899970000e+04,1.2092969721e+04,3.1050131295e+02,9.9786236147e-01,1.6690296247e-01,1.6690296247e-01,1.0000000000e-02,0.0,6.5370777961e+19,2.0757666064e+20,0.0,7.7730272057e+20,2.6965764161e+18,5.4191244501e+20,1.5028239899e+02,1.0561452772e+01,1.2301801679e+02,1.6313657366e+01,2.2236909983e-01,5.9118490331e-11,1.6690296247e-01,4.0370828711e-02,6.5772722319e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
3.0714000000e+04,2.5016639827e+03,2.5867648226e+03,1.1888270000e+04,1.1724056700e+04,3.1050175833e+02,9.9697139487e-01,1.4219352340e-01,1.4219352340e-01,1.0000000000e-02,0.0,6.5413971105e+19,2.0753177917e+20,0.0,7.7729967059e+20,2.6996044703e+18,5.4233675419e+20,1.5034894867e+02,1.0583312178e+01,1.2336235754e+02,1.6040606543e+01,2.2047888407e-01,6.1143853144e-11,1.4219352340e-01,4.0400219889e-02,6.5756357184e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
3.1714000000e+04,2.4873867803e+03,2.5672533981e+03,1.1519360000e+04,1.1256982827e+04,3.1050220372e+02,9.9591990829e-01,1.2132546725e-01,1.2132546725e-01,1.0000000000e-02,0.0,6.5444045035e+19,2.0750001873e+20,0.0,7.7729550679e+20,2.7037463262e+18,5.4279448268e+20,1.5042655146e+02,1.0609082361e+01,1.2370194168e+02,1.5775481077e+01,2.1872087804e-01,6.3279477819e-11,1.2132546725e-01,4.0427985732e-02,6.5738605405e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
3.2714000000e+04,2.4689842176e+03,2.5483266945e+03,1.1052280000e+04,1.0462294544e+04,3.1050264910e+02,9.9471665422e-01,1.0376943441e-01,1.0376943441e-01,1.0000000000e-02,0.0,6.5461193571e+19,2.0748118531e+20,0.0,7.7729027482e+20,2.7089563479e+18,5.4328133316e+20,1.5051408785e+02,1.0638561242e+01,1.2403517427e+02,1.5519483427e+01,2.1709947727e-01,6.5517732316e-11,1.0376943441e-01,4.0454044280e-02,6.5714707874e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
3.3714000000e+04,2.4548089674e+03,2.5305374432e+03,1.0257590000e+04,1.0071249474e+04,3.1050309449e+02,9.9341262939e-01,8.9397080553e-02,8.9397080553e-02,1.0000000000e-02,0.0,6.5466010591e+19,2.0747468658e+20,0.0,7.7728422838e+20,2.7149808269e+18,5.4377847321e+20,1.5060757421e+02,1.0670520857e+01,1.2435206272e+02,1.5279940739e+01,2.1565281051e-01,6.7785885877e-11,8.9397080553e-02,4.0477733081e-02,6.5698353112e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
