z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
4.1859444974e+05,1.0329584649e-04,2.4401140351e+02,5.2529310968e-05,4.5525278493e-05,8.0609047155e-30,4.8011176680e-06,3.4717712110e-15,4.3889342245e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.1426373712e+05,1.6264581180e-04,2.4287105539e+02,8.2710544904e-05,7.1682478387e-05,8.0606680849e-30,7.5611704272e-06,1.3561883814e-14,6.9122498470e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.1138800098e+05,2.2494247752e-04,2.4312316290e+02,1.1439267169e-04,9.9139309381e-05,8.0608199076e-30,1.0456922373e-05,3.5871655135e-14,9.5593206098e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0851259434e+05,3.1110003775e-04,2.4325721211e+02,1.5820541168e-04,1.3711083075e-04,8.0601689150e-30,1.4462192011e-05,9.4898544646e-14,1.3220820260e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0561437317e+05,4.3025770214e-04,2.4778768794e+02,2.1880417868e-04,1.8962862925e-04,8.0477215525e-30,2.0001901508e-05,2.5119925896e-13,1.8282787160e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0265620759e+05,5.9505518414e-04,2.5400259574e+02,3.0260891213e-04,2.6225995471e-04,8.0298493531e-30,2.7662258952e-05,6.6500444367e-13,2.5280473133e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.9962650602e+05,8.2297346547e-04,2.6040411073e+02,4.1850951983e-04,3.6270930405e-04,8.0102811241e-30,3.8254545953e-05,1.7603501461e-12,3.4954098530e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.9651643756e+05,1.1381891006e-03,2.6825221782e+02,5.7881363675e-04,5.0163953608e-04,7.9801629113e-30,5.2914497273e-05,4.6654609771e-12,4.8336237305e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.9330157941e+05,1.5741387580e-03,2.7897660212e+02,8.0050640468e-04,6.9377909268e-04,7.9365360965e-30,7.3182402896e-05,1.2367373814e-11,6.6823091933e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.8994746409e+05,2.1770660324e-03,2.9277759836e+02,1.1071154598e-03,9.5951816484e-04,7.8688422527e-30,1.0122165939e-04,3.2829903547e-11,9.2367220128e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
