z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
2.9605185215e+05,1.0379782594e-04,1.4893489553e+02,8.3477358906e-05,1.8557625504e-05,1.6081549778e-28,1.7226877110e-06,9.2305069350e-18,4.0447234625e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.9539971623e+05,1.7491371283e-04,1.2253166508e+02,1.4067092039e-04,3.1272160323e-05,1.6109790998e-28,2.9029584788e-06,4.4141360704e-17,6.8168098765e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.9502846444e+05,2.5392556698e-04,1.2091234109e+02,2.0421465389e-04,4.5398389886e-05,1.6111152455e-28,4.2142794663e-06,1.3504539058e-16,9.8961550991e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.9465747864e+05,3.6862857988e-04,1.2269917008e+02,2.9646229990e-04,6.5905707940e-05,1.6109593991e-28,6.1179507688e-06,4.1318375598e-16,1.4366333197e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.9427792216e+05,5.3514512747e-04,1.2677615343e+02,4.3037996153e-04,9.5676574331e-05,1.6106086958e-28,8.8815489873e-06,1.2642310864e-15,2.0855541129e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.9388462334e+05,7.7688036980e-04,1.3185534932e+02,6.2479077675e-04,1.3889551156e-04,1.6101018650e-28,1.2893520841e-05,3.8683493100e-15,3.0275676759e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.9347397407e+05,1.1278120233e-03,1.3831761178e+02,9.0702065173e-04,2.0163727233e-04,1.6094201319e-28,1.8717783515e-05,1.1837025206e-14,4.3950390107e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.9304284401e+05,1.6372661858e-03,1.4539131681e+02,1.3167391241e-03,2.9272069120e-04,1.6086024627e-28,2.7172986756e-05,3.6222070825e-14,6.3801203108e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.9258859902e+05,2.3768504927e-03,1.5365064884e+02,1.9115352084e-03,4.2494824702e-04,1.6075128279e-28,3.9447588709e-05,1.1084897046e-13,9.2616746697e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.9210712620e+05,3.4505191114e-03,1.6344160206e+02,2.7750119642e-03,6.1690555126e-04,1.6060541574e-28,5.7266905693e-05,3.3925624960e-13,1.3444440561e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
