z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
7.1695086587e+05,1.0342524867e-04,8.9617656220e+02,1.9388134737e-06,4.6405205249e-05,5.5081215519e-05,5.6621790821e-16,5.7706374179e-55,5.5157286541e-15,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.0345089592e+05,1.6572903683e-04,1.0310728308e+03,3.1066824889e-06,7.4359868492e-05,8.8262299454e-05,6.8429019513e-14,2.3538952938e-48,1.2755304128e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.9342189366e+05,2.3209423010e-04,1.0739348880e+03,4.3506185298e-06,1.0413679675e-04,1.2360631104e-04,2.6113314081e-13,1.4444259780e-46,5.7244713042e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.8308224582e+05,3.2503496475e-04,1.1004193984e+03,6.0926561234e-06,1.4583770659e-04,1.7310359722e-04,6.0684096735e-13,1.7843582591e-45,1.4592514250e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.7254788493e+05,4.5519325605e-04,1.1218055333e+03,8.5322310083e-06,2.0423747629e-04,2.4242173029e-04,1.2087474336e-12,1.3394554282e-44,3.1201815221e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.6185868555e+05,6.3747265011e-04,1.1406434270e+03,1.1948640443e-05,2.8602305394e-04,3.3949782617e-04,2.2255830885e-12,7.7984892040e-44,6.0992476728e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.5102867744e+05,8.9274472816e-04,1.1584959347e+03,1.6732995387e-05,4.0055912490e-04,4.7544734648e-04,3.9502513797e-12,4.0323910930e-43,1.1433107616e-10,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.4005710398e+05,1.2502389703e-03,1.1769143315e+03,2.3432941862e-05,5.6096037478e-04,6.6583680211e-04,7.0100611431e-12,2.0828794071e-42,2.1420777388e-10,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.2893537563e+05,1.7508896256e-03,1.1975211428e+03,3.2815228668e-05,7.8559310523e-04,9.3246604919e-04,1.2860823658e-11,1.1970474201e-41,4.1663145434e-10,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.1765152814e+05,2.4520228163e-03,1.2204714496e+03,4.5953413255e-05,1.1001781813e-03,1.3058643621e-03,2.4371213235e-11,7.6314553454e-41,8.4030736158e-10,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.0618982489e+05,3.4339205646e-03,1.2447150758e+03,6.4350737266e-05,1.5407361020e-03,1.8287860843e-03,4.6540319815e-11,4.9845192864e-40,1.7089549657e-09,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.9453174798e+05,4.8090133443e-03,1.2710476469e+03,9.0111265114e-05,2.1577109778e-03,2.5611052708e-03,9.0729114521e-11,3.4772007020e-39,3.5560652616e-09,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.8265179759e+05,6.7347537342e-03,1.3002186940e+03,1.2617952743e-04,3.0217457260e-03,3.5866702906e-03,1.8231882138e-10,2.6724604827e-38,7.6537002335e-09,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.7052662008e+05,9.4316452489e-03,1.3329446008e+03,1.7667464703e-04,4.2317687799e-03,5.0229019204e-03,3.8023391027e-10,2.3129321515e-37,1.7168745066e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.5813539127e+05,1.3208490705e-02,1.3690617538e+03,2.4735753650e-04,5.9263176313e-03,7.0342340807e-03,8.1512693885e-10,2.1853039864e-36,3.9701195915e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.4544710708e+05,1.8497751146e-02,1.4090171980e+03,3.4627754435e-04,8.2993896911e-03,9.8509294483e-03,1.7968902882e-09,2.2566907496e-35,9.4669573079e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.3241810520e+05,2.5905064030e-02,1.4543931606e+03,4.8465886088e-04,1.1622617775e-02,1.3795410207e-02,4.1361846049e-09,2.6755724968e-34,2.3681378794e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.1899001881e+05,3.6278590684e-02,1.5069836324e+03,6.7810288026e-04,1.6276259851e-02,1.9319090328e-02,1.0068539470e-08,3.7933101835e-33,6.3026102077e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.0510260915e+05,5.0806133523e-02,1.5679214535e+03,9.4818799966e-04,2.2792403206e-02,2.7053859439e-02,2.5872180633e-08,6.3943557343e-32,1.7807836527e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.9069192964e+05,7.1151143273e-02,1.6382527572e+03,1.3244781123e-03,3.1914814284e-02,3.7883904708e-02,6.9728562919e-08,1.2559578548e-30,5.3034500297e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.7567554872e+05,9.9643189475e-02,1.7185141580e+03,1.8468683539e-03,4.4680777679e-02,5.3045680355e-02,1.9426054590e-07,2.7457442641e-29,1.6383932863e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.5998654025e+05,1.3954470374e-01,1.8036410335e+03,2.5693503775e-03,6.2533783447e-02,7.4268262391e-02,5.2366641881e-07,5.4106821182e-28,4.8787772676e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.4361497183e+05,1.9542453874e-01,1.8857221530e+03,3.5669851847e-03,8.7484814176e-02,1.0397205745e-01,1.2747556025e-06,7.7041127549e-27,1.2968172826e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.2661782754e+05,2.7368111665e-01,1.9612183036e+03,4.9448527109e-03,1.2234143041e-01,1.4554667948e-01,2.7704491212e-06,7.6389532961e-26,3.0382113284e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0906567464e+05,3.8327506920e-01,2.0319978105e+03,6.8462217359e-03,1.7101269371e-01,2.0373459650e-01,5.5515982690e-06,5.8476812880e-25,6.5043050739e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.9099890035e+05,5.3675525908e-01,2.0989279810e+03,9.4691417334e-03,2.3894959592e-01,2.8517459117e-01,1.0441803659e-05,3.6583010729e-24,1.2979125594e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.7244901126e+05,7.5169566533e-01,2.1622948947e+03,1.3088927769e-02,3.3376477343e-01,3.9916232848e-01,1.8628827192e-05,1.9336212826e-23,2.4420893113e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.5344306190e+05,1.0527076609e+00,2.2227547840e+03,1.8086099262e-02,4.6608290776e-01,5.5871099014e-01,3.1864706663e-05,8.9348220143e-23,4.3842120344e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3402119458e+05,1.4742580947e+00,2.2807294345e+03,2.4989065584e-02,6.5074947590e-01,7.8204148863e-01,5.2648897595e-05,3.6956780682e-22,7.5715730314e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1422289689e+05,2.0646158573e+00,2.3368861769e+03,3.4527278365e-02,9.0848326551e-01,1.0946609967e+00,8.4657734029e-05,1.4013686908e-21,1.2683542054e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.9405808848e+05,2.8913788254e+00,2.3923360544e+03,4.7697316777e-02,1.2681207244e+00,1.5322631294e+00,1.3358401359e-04,5.0041369815e-21,2.0803575943e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.7352658928e+05,4.0492140378e+00,2.4479101159e+03,6.5865176263e-02,1.7698138671e+00,2.1448034372e+00,2.0799589346e-04,1.7132310438e-20,3.3621082558e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.5262339330e+05,5.6706973779e+00,2.5038757269e+03,9.0917122841e-02,2.4695769676e+00,3.0022183236e+00,3.2024428344e-04,5.6617667996e-20,5.3664232234e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3136306960e+05,7.9414939421e+00,2.5601866314e+03,1.2546566231e-01,3.4456368797e+00,4.2024285327e+00,4.8780965872e-04,1.8087507213e-19,8.4638065706e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0976290327e+05,1.1121617295e+01,2.6168087541e+03,1.7312313496e-01,4.8072225003e+00,5.8825299352e+00,7.3553279877e-04,5.5951972655e-19,1.3197430991e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.8781522449e+05,1.5575201865e+01,2.6737743617e+03,2.3888149985e-01,6.7068545552e+00,8.2344642477e+00,1.0986955860e-03,1.6800371966e-18,2.0361644457e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.6551078778e+05,2.1812197516e+01,2.7312298762e+03,3.2962557041e-01,9.3574133204e+00,1.1526944597e+01,1.6276623119e-03,4.9141606530e-18,3.1122589837e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.4283992531e+05,3.0546760458e+01,2.7894303293e+03,4.5483109328e-01,1.3055878247e+01,1.6136139777e+01,2.3946331906e-03,1.4063098305e-17,4.7199325059e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.1980880770e+05,4.2779026453e+01,2.8487881176e+03,6.2747885680e-01,1.8216021048e+01,2.2588570338e+01,3.5043665435e-03,3.9587837087e-17,7.1158632927e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
9.6417758105e+04,5.9909629589e+01,2.9097286174e+03,8.6533551770e-01,2.5414239319e+01,3.1621194979e+01,5.1082890464e-03,1.1012942643e-16,1.0682478561e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.2636055949e+04,8.3900079436e+01,2.9724555644e+03,1.1928297251e+00,3.5454699675e+01,4.4265681949e+01,7.4208313166e-03,3.0327346602e-16,1.5978303930e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.8421634148e+04,1.1749736023e+02,3.0382439748e+03,1.6422816651e+00,4.9446919788e+01,6.1964593513e+01,1.0778325549e-02,8.3601357507e-16,2.3909749412e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3703185147e+04,1.6454846950e+02,3.1119174827e+03,2.2512168101e+00,6.8867979052e+01,8.6728198374e+01,1.5830856206e-02,2.4000262781e-15,3.6317063258e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.3118830001e+03,2.0810249984e+02,3.1799205000e+03,2.7746426156e+00,8.6448921011e+01,1.0960030299e+02,2.1395123786e-02,5.6294823276e-15,5.0754546166e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.5255835309e+01,2.2258468108e+02,3.2404145927e+03,2.8605399349e+00,9.1318019792e+01,1.1708145814e+02,2.5517524323e-02,9.8647548561e-15,6.2815343457e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
