z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
5.5065116725e+05,8.3933187550e-02,1.0770968432e+03,1.8768874561e-02,3.5683710951e-02,2.9480508229e-02,7.9211397890e-11,2.1126245065e-41,1.3949578510e-10,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.3830274393e+05,1.1854385208e-01,1.1510615942e+03,2.6508205543e-02,5.0398196801e-02,4.1636961644e-02,5.6571770441e-10,9.6853999689e-39,1.2715062011e-09,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.2516995195e+05,1.6742656006e-01,1.2287273493e+03,3.7438412203e-02,7.1180237133e-02,5.8805933816e-02,3.4899004314e-09,2.7491108483e-36,9.7659236498e-09,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.1121807513e+05,2.3646652713e-01,1.3099896448e+03,5.2874162897e-02,1.0053158665e-01,8.3053705899e-02,1.8859350157e-08,5.0638546754e-34,6.4265446434e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.9641308261e+05,3.3397579471e-01,1.3949297895e+03,7.4670180818e-02,1.4198503534e-01,1.1729737769e-01,9.0526450344e-08,6.3402218861e-32,3.6832610685e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.8073192323e+05,4.7169395520e-01,1.4837266111e+03,1.0544072499e-01,2.0052829663e-01,1.6565385563e-01,3.9091469572e-07,5.6290930271e-30,1.8663167133e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.6415027151e+05,6.6620153584e-01,1.5766083477e+03,1.4886528707e-01,2.8320006450e-01,2.3393047279e-01,1.5356765184e-06,3.6781641707e-28,8.4714749752e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.4662354165e+05,9.4091620523e-01,1.6738280950e+03,2.1011113030e-01,3.9992423155e-01,3.3031349153e-01,5.5409424149e-06,1.8261082233e-26,3.4839187855e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.2812166208e+05,1.3289121349e+00,1.7756506638e+03,2.9641101721e-01,5.6466714347e-01,4.6633262534e-01,1.8512539830e-05,7.0781872771e-25,1.3107207750e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0861866132e+05,1.8769019520e+00,1.8823456817e+03,4.1784124983e-01,7.9701805509e-01,6.5821068748e-01,5.7665543298e-05,2.1916345783e-23,4.5481587220e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.8806970773e+05,2.6508606889e+00,1.9942094041e+03,5.8834713234e-01,1.1242908651e+00,9.2875211403e-01,1.6846515111e-04,5.5297376472e-22,1.4659825854e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.6642449030e+05,3.7439688230e+00,2.1115630754e+03,8.2705442127e-01,1.5841985658e+00,1.3099906052e+00,4.6392724207e-04,1.1564239310e-20,4.4158910968e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
