z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
4.8662451728e+05,1.0343918747e-04,4.0147040255e+02,5.0916984030e-06,6.0519117176e-05,3.7828467304e-05,1.9509014901e-19,1.4382745173e-66,2.4099659184e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.8117334983e+05,1.6606438691e-04,4.4730212534e+02,8.1743659699e-06,9.7159213419e-05,6.0730960722e-05,2.2566826209e-19,1.7158855669e-66,2.7489978734e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.7721992408e+05,2.3287748958e-04,4.6163336215e+02,1.1463179203e-05,1.3624952424e-04,8.5165000975e-05,2.5669324716e-19,2.1103641430e-66,3.1076671583e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.7319439774e+05,3.2657167599e-04,4.6372158797e+02,1.6075188940e-05,1.9106713820e-04,1.1942965013e-04,3.0202921679e-19,2.8980838540e-66,3.6529226438e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.6914970768e+05,4.5796208018e-04,4.6774649722e+02,2.2542760161e-05,2.6793966072e-04,1.6748008181e-04,3.5311310898e-19,3.8979522067e-66,4.2623737292e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.6506370521e+05,6.4221511633e-04,4.7490532314e+02,3.1612445588e-05,3.7574049866e-04,2.3486276457e-04,4.0816609237e-19,5.0518840883e-66,4.9086472012e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.6091401552e+05,9.0059914017e-04,4.8352904659e+02,4.4331160377e-05,5.2691311901e-04,3.2935569166e-04,4.6830479297e-19,6.3905227976e-66,5.6045945766e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.5668822298e+05,1.2629394585e-03,4.9320964621e+02,6.2167027696e-05,7.3890740013e-04,4.6186619589e-04,5.3341823770e-19,7.8948197156e-66,6.3458463897e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.5238050201e+05,1.7710610690e-03,5.0380205140e+02,8.7178844398e-05,1.0361938739e-03,6.4768998475e-04,6.0281496618e-19,9.5057968163e-66,7.1200882993e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.4797574231e+05,2.4836165256e-03,5.1788742445e+02,1.2225372826e-04,1.4530883626e-03,9.0827672619e-04,6.6621432438e-19,1.0642808913e-65,7.7858404580e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.4343288148e+05,3.4828562122e-03,5.3779870478e+02,1.7144037841e-04,2.0377130601e-03,1.2737059870e-03,7.0668073827e-19,1.0423702071e-65,8.1201319296e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.3867479440e+05,4.8841225164e-03,5.6995829327e+02,2.4041641730e-04,2.8575512834e-03,1.7861593220e-03,6.8731703488e-19,7.6937765756e-66,7.6620180340e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.3361044391e+05,6.8491638190e-03,6.1097781565e+02,3.3714375950e-04,4.0072370821e-03,2.5047892969e-03,6.6314878105e-19,5.5319666985e-66,7.1629999985e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.2819216299e+05,9.6048051337e-03,6.5485867053e+02,4.7278765668e-04,5.6194788615e-03,3.5125474779e-03,8.7110683866e-19,1.0878789164e-65,9.5607649838e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.2239813935e+05,1.3469130553e-02,7.0159748873e+02,6.6300550409e-04,7.8803779324e-03,4.9257595434e-03,2.6025365529e-18,3.1158897964e-64,3.2928896719e-18,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.1620306218e+05,1.8888199742e-02,7.5118381635e+02,9.2975417527e-04,1.1050910216e-02,6.9075527748e-03,2.3344986399e-17,3.1969218913e-61,4.0227479314e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0958210195e+05,2.6487536676e-02,8.0350496175e+02,1.3038244979e-03,1.5497050728e-02,9.6866858552e-03,3.9891024788e-16,2.6443681474e-57,1.0275831443e-15,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0251715718e+05,3.7144333960e-02,8.5853539913e+02,1.8283953825e-03,2.1732018115e-02,1.3583954479e-02,6.8082575736e-15,2.1473312713e-53,2.6042308313e-14,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.9499264639e+05,5.2088707314e-02,9.1636236884e+02,2.5640176678e-03,3.0475515474e-02,1.9049220642e-02,8.8822613850e-14,7.1918348576e-50,4.8178020372e-13,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.8698564878e+05,7.3045688005e-02,9.7707839790e+02,3.5956022695e-03,4.2736805433e-02,2.6713339443e-02,8.8320117892e-13,9.8758051493e-47,6.4931997858e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.7847069657e+05,1.0243434347e-01,1.0408442363e+03,5.0422168658e-03,5.9931208132e-02,3.7460975680e-02,7.1056747305e-12,6.7686946371e-44,6.8349144080e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.6942311759e+05,1.4364701065e-01,1.1077633032e+03,7.0708143766e-03,8.4043466991e-02,5.2532710354e-02,4.8455883760e-11,2.6971728636e-41,5.9306542881e-10,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.5982566362e+05,2.0144087393e-01,1.1779609787e+03,9.9154561100e-03,1.1785683133e-01,7.3668208468e-02,2.8846120525e-10,6.8851293559e-39,4.3898605429e-09,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.4965969825e+05,2.8248708764e-01,1.2515775490e+03,1.3904190627e-02,1.6527427140e-01,1.0330693498e-01,1.5269146903e-09,1.1965504068e-36,2.8320824842e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3889701152e+05,3.9614082847e-01,1.3286649550e+03,1.9496551107e-02,2.3176881364e-01,1.4486949478e-01,7.2663723512e-09,1.4688681448e-34,1.6133598539e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2750897275e+05,5.5552116486e-01,1.4092576598e+03,2.7335681644e-02,3.2501468548e-01,2.0315186898e-01,3.1350162500e-08,1.3102055963e-32,8.1974300531e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1547365001e+05,7.7902539304e-01,1.4935014109e+03,3.8320406541e-02,4.5577119323e-01,2.8487763863e-01,1.2371995509e-07,8.7480836175e-31,3.7542895908e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.0277490111e+05,1.0924526398e+00,1.5816049036e+03,5.3704100922e-02,6.3911856176e-01,3.9947118877e-01,4.5034617358e-07,4.4961079519e-29,1.5652984177e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.8938788989e+05,1.5319818594e+00,1.6738103597e+03,7.5228851501e-02,8.9618046061e-01,5.6013998339e-01,1.5231744533e-06,1.8230756779e-27,5.9938611413e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.7527946684e+05,2.1483479761e+00,1.7703704716e+03,1.0530476043e-01,1.2565109931e+00,7.8538951211e-01,4.8170249891e-06,5.9568960552e-26,2.1240639974e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.6041421979e+05,3.0126982234e+00,1.8715348693e+03,1.4724471406e-01,1.7613695516e+00,1.1011455513e+00,1.4318161720e-05,1.5964292487e-24,7.0108301971e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.4476952932e+05,4.2248046809e+00,1.9775768155e+03,2.0556291315e-01,2.4681403506e+00,1.5437329199e+00,4.0180966867e-05,3.5634477466e-23,2.1675566287e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2832386491e+05,5.9245809796e+00,2.0887947919e+03,2.8633913116e-01,3.4561433911e+00,2.1640712009e+00,1.0686658355e-04,6.7134372103e-22,6.3084251823e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.1103404608e+05,8.3082325539e+00,2.2055151259e+03,3.9763668968e-01,4.8339733183e+00,3.0336156367e+00,2.7023055789e-04,1.0794795388e-20,1.7356171696e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
