t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_solid(bar),fO2_melt(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
2.6920000000e+03,3.2973607230e+03,3.8717777256e+03,1.8230920000e+05,1.8107663074e+05,5.9400304007e+02,1.0000000000e+00,1.2431473840e+02,1.2431473840e+02,1.0000000000e-02,0.0,2.3593854052e+19,1.1239572481e+20,0.0,7.7534143842e+20,4.6581297072e+18,5.7873611935e+20,2.0706999846e+02,1.5827982212e+01,5.0041301540e+01,1.6326613459e+01,5.5936284579e-01,2.3209202855e-11,1.2431473840e+02,3.3437227166e-02,6.4698932053e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
5.2520000000e+03,3.2972918360e+03,3.8717777256e+03,1.8068380000e+05,1.7723941050e+05,5.9400522140e+02,1.0000000000e+00,1.2431473840e+02,1.2431473840e+02,1.0000000000e-02,0.0,2.3592070601e+19,1.1238760561e+20,0.0,7.7534101051e+20,4.6581472191e+18,5.7871864788e+20,2.0706486337e+02,1.5827964741e+01,5.0037443328e+01,1.6325354668e+01,5.5936222835e-01,2.3207362179e-11,1.2431473840e+02,3.3437064553e-02,6.4680012852e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
6.3340000000e+03,3.2774249387e+03,3.7834844595e+03,1.7684650000e+05,1.2706168196e+05,5.9400614334e+02,1.0000000000e+00,9.3768868972e+01,9.3768868972e+01,1.0000000000e-02,0.0,2.3890765265e+19,1.1208473283e+20,0.0,7.7538787762e+20,4.6111069339e+18,5.0798193861e+20,1.7695134452e+02,1.5829878308e+01,5.0901626942e+01,1.5906117366e+01,5.4485293166e-01,2.4139900415e-11,9.3768868972e+01,3.3752210540e-02,6.4234982099e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
6.8090000000e+03,3.2367349558e+03,3.7016030978e+03,1.2666880000e+05,9.1350241828e+04,5.9400654807e+02,1.0000000000e+00,7.0328662588e+01,7.0328662588e+01,1.0000000000e-02,0.0,2.4202784669e+19,1.1177094357e+20,0.0,7.7543778835e+20,4.5611233978e+18,4.5407943843e+20,1.5399235273e+02,1.5831916271e+01,5.1801567430e+01,1.5499482432e+01,5.3072400943e-01,2.5174745062e-11,7.0328662588e+01,3.4096892132e-02,6.3733578966e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
7.3780000000e+03,3.2025044340e+03,3.6308743585e+03,9.0957360000e+04,7.9948635466e+04,5.9400703289e+02,1.0000000000e+00,5.3958589203e+01,5.3958589203e+01,1.0000000000e-02,0.0,2.4490518994e+19,1.1148116887e+20,0.0,7.7548394441e+20,4.5148840741e+18,4.1674923482e+20,1.3808089255e+02,1.5833801041e+01,5.2632163936e+01,1.5138070244e+01,5.1826813178e-01,2.6199271127e-11,5.3958589203e+01,3.4423842545e-02,6.3524061539e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
8.0470000000e+03,3.1671339247e+03,3.5579549857e+03,7.9555760000e+04,7.1964341413e+04,5.9400760293e+02,1.0000000000e+00,4.0453823249e+01,4.0453823249e+01,1.0000000000e-02,0.0,2.4796858487e+19,1.1117247116e+20,0.0,7.7553264516e+20,4.4660878109e+18,3.8625796384e+20,1.2506998003e+02,1.5835789843e+01,5.3520869136e+01,1.4754205256e+01,5.0529254692e-01,2.7386679292e-11,4.0453823249e+01,3.4776574092e-02,6.3349154018e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
8.8010000000e+03,3.1306730264e+03,3.4841033903e+03,7.1571470000e+04,6.4758963837e+04,5.9400824539e+02,1.0000000000e+00,2.9753663182e+01,2.9753663182e+01,1.0000000000e-02,0.0,2.5108883487e+19,1.1085781340e+20,0.0,7.7558127678e+20,4.4173504283e+18,3.6239839874e+20,1.1486911439e+02,1.5837775947e+01,5.4435179917e+01,1.4350435689e+01,4.9205965722e-01,2.8733137117e-11,2.9753663182e+01,3.5136070847e-02,6.3188810776e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
9.7060000000e+03,3.0889487997e+03,3.4046105223e+03,6.4366100000e+04,5.7426670253e+04,5.9400901651e+02,1.0000000000e+00,2.0998877048e+01,2.0998877048e+01,1.0000000000e-02,0.0,2.5437346300e+19,1.1052621549e+20,0.0,7.7563090304e+20,4.3675992460e+18,3.4318345157e+20,1.0662532093e+02,1.5839802801e+01,5.5413347043e+01,1.3895542654e+01,4.7775138526e-01,3.0357021071e-11,2.0998877048e+01,3.5509578389e-02,6.3026356966e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
1.0659000000e+04,3.0477233555e+03,3.3307711565e+03,5.7033820000e+04,5.1041378967e+04,5.9400982854e+02,1.0000000000e+00,1.4931754128e+01,1.4931754128e+01,1.0000000000e-02,0.0,2.5728627046e+19,1.1023166006e+20,0.0,7.7567316843e+20,4.3252044488e+18,3.3012518920e+20,1.0098979166e+02,1.5841529121e+01,5.6299829108e+01,1.3452257338e+01,4.6442196794e-01,3.2045403369e-11,1.4931754128e+01,3.5832138571e-02,6.2887158657e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
1.1659000000e+04,3.0072212620e+03,3.2622642268e+03,5.0648540000e+04,4.5534793335e+04,5.9401068063e+02,1.0000000000e+00,1.0713617165e+01,1.0713617165e+01,1.0000000000e-02,0.0,2.5983218052e+19,1.0997365717e+20,0.0,7.7570849315e+20,4.2897458633e+18,3.2125033813e+20,9.7125584349e+01,1.5842972023e+01,5.7093870556e+01,1.3023087684e+01,4.5203692099e-01,3.3788002210e-11,1.0713617165e+01,3.6104079245e-02,6.2769334557e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
1.2659000000e+04,2.9694232288e+03,3.2014910855e+03,4.5141970000e+04,4.1000393961e+04,5.9401153271e+02,1.0000000000e+00,7.8757315406e+00,7.8757315406e+00,1.0000000000e-02,0.0,2.6195291198e+19,1.0975819291e+20,0.0,7.7573661036e+20,4.2614963770e+18,3.1543468922e+20,9.4561817805e+01,1.5844120568e+01,5.7772022307e+01,1.2628899145e+01,4.4104424454e-01,3.5496903311e-11,7.8757315406e+00,3.6321457653e-02,6.2673886465e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
1.3659000000e+04,2.9345228641e+03,3.1470744151e+03,4.0607580000e+04,3.7140167139e+04,5.9401238477e+02,1.0000000000e+00,5.9130932054e+00,5.9130932054e+00,1.0000000000e-02,0.0,2.6374244312e+19,1.0957586575e+20,0.0,7.7575933372e+20,4.2386420196e+18,3.1153297915e+20,9.2813606312e+01,1.5845048814e+01,5.8357893413e+01,1.2266368317e+01,4.3120256349e-01,3.7176494695e-11,5.9130932054e+00,3.6497312337e-02,6.2602425421e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
1.4659000000e+04,2.9032304222e+03,3.0980021091e+03,3.6747370000e+04,3.3920304913e+04,5.9401323685e+02,1.0000000000e+00,4.5236889635e+00,4.5236889635e+00,1.0000000000e-02,0.0,2.6527222613e+19,1.0941952588e+20,0.0,7.7577799986e+20,4.2198458383e+18,3.0886743319e+20,9.1594172826e+01,1.5845811343e+01,5.8869601869e+01,1.1932738043e+01,4.2233260789e-01,3.8829231690e-11,4.5236889635e+00,3.6641619117e-02,6.2572927767e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
1.5659000000e+04,2.8739355821e+03,3.0535024652e+03,3.3527520000e+04,3.0364142074e+04,5.9401408894e+02,1.0000000000e+00,3.5199008070e+00,3.5199008070e+00,1.0000000000e-02,0.0,2.6659585170e+19,1.0928380096e+20,0.0,7.7579357928e+20,4.2041367476e+18,3.0702113874e+20,9.0727104101e+01,1.5846447790e+01,5.9320935797e+01,1.1625523651e+01,4.1429605516e-01,4.0456079734e-11,3.5199008070e+00,3.6761803498e-02,6.2544191393e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
1.6659000000e+04,2.8589101325e+03,3.0138073656e+03,2.9971370000e+04,2.9157453304e+04,5.9401494099e+02,1.0000000000e+00,2.7953501456e+00,2.7953501456e+00,1.0000000000e-02,0.0,2.6772975804e+19,1.0916705199e+20,0.0,7.7580650805e+20,4.1910787846e+18,3.0575288688e+20,9.0111937258e+01,1.5846975964e+01,5.9714136949e+01,1.1348339276e+01,4.0713492389e-01,4.2022417137e-11,2.7953501456e+00,3.6861298346e-02,6.2538750401e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
1.7659000000e+04,2.8203076193e+03,2.9758468305e+03,2.8764700000e+04,2.5823016693e+04,5.9401579308e+02,1.0000000000e+00,2.2287921315e+00,2.2287921315e+00,1.0000000000e-02,0.0,2.6877701605e+19,1.0905896631e+20,0.0,7.7581812026e+20,4.1793375829e+18,3.0481912580e+20,8.9640216293e+01,1.5847450360e+01,6.0082682904e+01,1.1080995857e+01,4.0029504008e-01,4.3633314008e-11,2.2287921315e+00,3.6950378159e-02,6.2475033584e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
1.8659000000e+04,2.7996230079e+03,2.9424287823e+03,2.5430270000e+04,2.4040427768e+04,5.9401664516e+02,1.0000000000e+00,1.8166199581e+00,1.8166199581e+00,1.0000000000e-02,0.0,2.6967113442e+19,1.0896620589e+20,0.0,7.7582779145e+20,4.1695380681e+18,3.0418711360e+20,8.9304363779e+01,1.5847845465e+01,6.0401487631e+01,1.0844129131e+01,3.9428159429e-01,4.5152165169e-11,1.8166199581e+00,3.7024414122e-02,6.2450080498e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
1.9659000000e+04,2.7744239286e+03,2.9114290587e+03,2.3647700000e+04,2.2269966756e+04,5.9401749721e+02,1.0000000000e+00,1.4961561408e+00,1.4961561408e+00,1.0000000000e-02,0.0,2.7047952840e+19,1.0888202206e+20,0.0,7.7583635463e+20,4.1608469130e+18,3.0373623969e+20,8.9049407204e+01,1.5848195307e+01,6.0692953471e+01,1.0623391587e+01,3.8871069911e-01,4.6653556501e-11,1.4961561408e+00,3.7089824118e-02,6.2418315020e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
2.0659000000e+04,2.7529078455e+03,2.8828162013e+03,2.1877250000e+04,2.0650049179e+04,5.9401834930e+02,1.0000000000e+00,1.2459569818e+00,1.2459569818e+00,1.0000000000e-02,0.0,2.7120913544e+19,1.0880572222e+20,0.0,7.7584394392e+20,4.1531300244e+18,3.0341936525e+20,8.8855609789e+01,1.5848505365e+01,6.0958606247e+01,1.0418965573e+01,3.8357562260e-01,4.8125239770e-11,1.2459569818e+00,3.7147698115e-02,6.2383341949e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
