z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
3.6487589804e+05,1.0334567660e-04,3.7191350421e+02,1.9443936435e-07,9.0282055502e-05,3.3423019692e-32,2.5987271817e-07,4.5099061433e-15,1.2610580832e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.6020293855e+05,1.6382670400e-04,4.1082591353e+02,3.0684682459e-07,1.4311552067e-04,2.9722207555e-32,4.1333374148e-07,1.9076212082e-14,1.9991036788e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.5680697941e+05,2.2767105662e-04,4.2962677442e+02,4.2511935112e-07,1.9888990620e-04,2.7408050131e-32,5.7572031559e-07,5.3357920210e-14,2.7780356044e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.5332506578e+05,3.1639597669e-04,4.3132921002e+02,5.9060495871e-07,2.7639882876e-04,2.7181201035e-32,8.0026847073e-07,1.4381585317e-13,3.8606347859e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.4983290678e+05,4.3969758629e-04,4.3266476219e+02,8.2056107529e-07,3.8411352592e-04,2.7001506057e-32,1.1123446550e-06,3.8729616988e-13,5.3651273326e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.4632137430e+05,6.1105065058e-04,4.3728712163e+02,1.1393084824e-06,5.3380620392e-04,2.6366123318e-32,1.5468625350e-06,1.0521557895e-12,7.4558468960e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.4277067723e+05,8.4918113996e-04,4.4394698955e+02,1.5810970921e-06,7.4183633096e-04,2.5416006055e-32,2.1518899874e-06,2.8771769185e-12,1.0361213827e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3916739630e+05,1.1801126597e-03,4.5178220290e+02,2.1933342617e-06,1.0309389727e-03,2.4249539260e-32,2.9944152269e-06,7.9090595994e-12,1.4398645642e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3550669848e+05,1.6400103866e-03,4.5941301368e+02,3.0422830924e-06,1.4327088424e-03,2.3067146260e-32,4.1671459308e-06,2.1774279830e-11,2.0009296394e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3178617015e+05,2.2791333064e-03,4.6781098428e+02,4.2181641386e-06,1.9910552519e-03,2.1720630211e-32,5.8007685268e-06,6.0256428061e-11,2.7806050714e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
