z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
6.8834333234e+05,1.0351286944e-04,4.0393328439e+02,2.3147308793e-05,4.3906701092e-05,3.6458900955e-05,9.0007365645e-19,2.2938359329e-65,1.7734056148e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.8110406159e+05,1.6784763056e-04,4.3637086259e+02,3.7533699492e-05,7.1195357481e-05,5.9118640719e-05,1.0784583179e-18,3.0501417258e-65,2.1051178543e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.7600701460e+05,2.3706022455e-04,4.4394849755e+02,5.3010859914e-05,1.0055302762e-04,8.3496431836e-05,1.2587691210e-18,4.0620476748e-65,2.4502894821e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.7084375608e+05,3.3481288877e-04,4.4914569048e+02,7.4870084933e-05,1.4201644210e-04,1.1792649568e-04,1.4761514641e-18,5.4932094124e-65,2.8675691421e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.6562396823e+05,4.7287422723e-04,4.5549693415e+02,1.0574304259e-04,2.0057744956e-04,1.6655392426e-04,1.7240423074e-18,7.3306861652e-65,3.3401893236e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.6032591567e+05,6.6786567148e-04,4.6397609074e+02,1.4934657903e-04,2.8328630600e-04,2.3523305365e-04,1.9977942833e-18,9.5352981008e-65,3.8555808052e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.5492444006e+05,9.4326256212e-04,4.7507787302e+02,2.1093019571e-04,4.0010046664e-04,3.3223227719e-04,2.2884482557e-18,1.1944949111e-64,4.3916330725e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.4939315627e+05,1.3322203837e-03,4.8880039194e+02,2.9790804549e-04,5.6508338038e-04,4.6922949089e-04,2.5825213603e-18,1.4252317010e-64,4.9167465324e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.4369707531e+05,1.8815664078e-03,5.0567250528e+02,4.2075153475e-04,7.9809761145e-04,6.6271801456e-04,2.8512107312e-18,1.5832858176e-64,5.3672139224e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.3779036904e+05,2.6574373058e-03,5.2740446058e+02,5.9424999317e-04,1.1271961263e-03,9.3599224979e-04,3.0316017677e-18,1.5557917875e-64,5.6100060442e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
