z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
4.7363714102e+05,1.0341008576e-04,4.0481136485e+02,3.2046546603e-06,7.8489432032e-05,2.1716176946e-05,1.6124537040e-19,2.2057117183e-66,4.1013579687e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.6809696962e+05,1.6536495394e-04,4.4902897227e+02,5.1246217096e-06,1.2551388211e-04,3.4726734574e-05,1.8624854173e-19,2.6255515416e-66,4.6719286320e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.6405813696e+05,2.3124505638e-04,4.7122633408e+02,7.1662308624e-06,1.7551762966e-04,4.8561593636e-05,2.0607634754e-19,2.9560745563e-66,5.1167875980e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.5990439843e+05,3.2337127565e-04,4.7438792590e+02,1.0021201111e-05,2.4544247860e-04,6.7908152189e-05,2.4106413757e-19,3.9901685353e-66,5.9755589850e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.5572439174e+05,4.5219985910e-04,4.7872652027e+02,1.4013569146e-05,3.4322483969e-04,9.4962228141e-05,2.8068723106e-19,5.3051878899e-66,6.9412209726e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.5150235050e+05,6.3235274117e-04,4.8598266653e+02,1.9596465337e-05,4.7996292754e-04,1.3279443605e-04,3.2293136310e-19,6.7834612856e-66,7.9522779048e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.4721700820e+05,8.8427712043e-04,4.9473368818e+02,2.7403543644e-05,6.7117639863e-04,1.8569869928e-04,3.6843842057e-19,8.4403227434e-66,9.0231048790e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.4285789804e+05,1.2365661992e-03,5.0399053914e+02,3.8320900800e-05,9.3856781891e-04,2.5967960662e-04,4.1811126517e-19,1.0319949068e-65,1.0175005348e-18,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.3841743532e+05,1.7292044877e-03,5.1425771115e+02,5.3587647544e-05,1.3124858868e-03,3.6313392800e-04,4.7048270872e-19,1.2274785718e-65,1.1362469901e-18,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.3387700421e+05,2.4181060119e-03,5.2871073845e+02,7.4936546614e-05,1.8353699842e-03,5.0780364070e-04,5.1527683208e-19,1.3366787214e-65,1.2298383211e-18,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.2919868838e+05,3.3814605075e-03,5.4858874000e+02,1.0479067987e-04,2.5665670107e-03,7.1010863387e-04,5.4231303105e-19,1.2784201844e-65,1.2713780633e-18,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.2429155543e+05,4.7286078889e-03,5.8463971372e+02,1.4653846599e-04,3.5890672054e-03,9.9301035180e-04,5.1498183980e-19,8.7431267095e-66,1.1672199068e-18,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.1906625001e+05,6.6124482356e-03,6.2387211696e+02,2.0491824312e-04,5.0189234691e-03,1.3886178983e-03,5.2974672404e-19,7.7605497194e-66,1.1751776082e-18,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.1349751177e+05,9.2467958214e-03,6.6558656838e+02,2.8655606616e-04,7.0184232691e-03,1.9418323929e-03,8.0357866369e-19,2.4442930477e-65,1.8523308835e-18,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0756765952e+05,1.2930646852e-02,7.0976800329e+02,4.0071775834e-04,9.8145081288e-03,2.7154432089e-03,2.7694124982e-18,1.1168277242e-63,7.5230939784e-18,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0126158919e+05,1.8082115281e-02,7.5636200774e+02,5.6036057335e-04,1.3724531296e-02,3.7972545140e-03,2.4454179562e-17,1.0895086419e-60,9.0236827997e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.9456055764e+05,2.5285888383e-02,8.0527615567e+02,7.8360305204e-04,1.9192260547e-02,5.3100157786e-03,3.5452508529e-16,5.2846289189e-57,1.9075191394e-15,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.8744477735e+05,3.5359588266e-02,8.5650738533e+02,1.0957843065e-03,2.6838306805e-02,7.4254844361e-03,5.0344912393e-15,2.3662251212e-53,3.9150729749e-14,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.7989415906e+05,4.9446571281e-02,9.1011039306e+02,1.5323358486e-03,3.7530477902e-02,1.0383739069e-02,5.6553865036e-14,4.8918274349e-50,6.1057399172e-13,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.7189166328e+05,6.9145697996e-02,9.6618294813e+02,2.1428048978e-03,5.2482325765e-02,1.4520538451e-02,4.9946097734e-13,4.5910090880e-47,7.1928342394e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.6342422086e+05,9.6692802502e-02,1.0248572750e+03,2.9964753994e-03,7.3390870917e-02,2.0305403523e-02,3.6392637396e-12,2.2925271415e-44,6.7706234018e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
