z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
5.4866666749e+05,1.0345579300e-04,4.0226746169e+02,7.1846671730e-06,6.1579568227e-05,3.4691581563e-05,2.8712004769e-19,3.4513626473e-66,2.5571747745e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.4256681826e+05,1.6646472200e-04,4.4824090892e+02,1.1560431650e-05,9.9084115132e-05,5.5820213764e-05,3.3207797748e-19,4.1099007729e-66,2.9159587907e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.3814624830e+05,2.3381391280e-04,4.6227996159e+02,1.6237613146e-05,1.3917209832e-04,7.8404255489e-05,3.7821127698e-19,5.0705558420e-66,3.3008279156e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.3364474865e+05,3.2841160073e-04,4.6512667714e+02,2.2807113838e-05,1.9547909291e-04,1.1012547005e-04,4.4428645921e-19,6.9194103566e-66,3.8722290239e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.2911351072e+05,4.6128212903e-04,4.7048757039e+02,3.2034538385e-05,2.7456707364e-04,1.5468062386e-04,5.1744410003e-19,9.1818415737e-66,4.4977821522e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.2452709635e+05,6.4791012891e-04,4.7819390999e+02,4.4995243887e-05,3.8565289414e-04,2.1726214097e-04,5.9698777664e-19,1.1814925939e-65,5.1678264944e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.1986560267e+05,9.1004508678e-04,4.8711123030e+02,6.3199661195e-05,5.4168241220e-04,3.0516322421e-04,6.8396803749e-19,1.4861045619e-65,5.8900624883e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.1511920639e+05,1.2782360130e-03,4.9700315583e+02,8.8769319381e-05,7.6083919023e-04,4.2862779956e-04,7.7792501976e-19,1.8253169796e-65,6.6569653902e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.1027827706e+05,1.7953916006e-03,5.0871895735e+02,1.2468408713e-04,1.0686635939e-03,6.0204433554e-04,8.7370502405e-19,2.1516849117e-65,7.4150827813e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.0531294480e+05,2.5217807719e-03,5.2513531845e+02,1.7512944441e-04,1.5010292472e-03,8.4562266452e-04,9.5172890087e-19,2.2957663116e-65,7.9732399836e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
