z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
6.3339273237e+05,1.0342969549e-04,4.1169111274e+02,2.1391337427e-05,2.7118675426e-05,5.4919461979e-05,6.6937242297e-19,5.1212187528e-66,8.7977483280e-20,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.2668685696e+05,1.6583595303e-04,4.1659840844e+02,3.4298204327e-05,4.3481239725e-05,8.8056155194e-05,8.4041100202e-19,7.9867604250e-66,1.1031352498e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.2216576418e+05,2.3234383399e-04,4.2337968449e+02,4.8053369294e-05,6.0919226259e-05,1.2337074278e-04,9.8227145104e-19,1.0738417928e-65,1.2868459422e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.1756697172e+05,3.2552444877e-04,4.3212088512e+02,6.7324991084e-05,8.5350651259e-05,1.7284811199e-04,1.1420320821e-18,1.4191757848e-65,1.4920362305e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.1288945621e+05,4.5607479624e-04,4.3932607498e+02,9.4325423818e-05,1.1958020674e-04,2.4216819276e-04,1.3299704363e-18,1.8856829209e-65,1.7332412858e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.0814296450e+05,6.3898186618e-04,4.4643272168e+02,1.3215427785e-04,1.6753739583e-04,3.3928882942e-04,1.5469907934e-18,2.4958163521e-65,2.0106716000e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.0331372431e+05,8.9524312389e-04,4.5616014110e+02,1.8515425055e-04,2.3472763398e-04,4.7535932964e-04,1.7835014785e-18,3.2090347646e-65,2.3087162298e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.9836993932e+05,1.2542769886e-03,4.6898187363e+02,2.5940966162e-04,3.2886426272e-04,6.6600038869e-04,2.0294707751e-18,3.9539652157e-65,2.6112695474e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.9328056438e+05,1.7573000251e-03,4.8488267601e+02,3.6344492408e-04,4.6075402993e-04,9.3309732257e-04,2.2691366129e-18,4.6005906208e-65,2.8942012341e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.8801650420e+05,2.4620585455e-03,5.0382959044e+02,5.0920313461e-04,6.4553768882e-04,1.3073124703e-03,2.4780028997e-18,4.9570349310e-65,3.1217288529e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.8253986694e+05,3.4494578018e-03,5.2694238245e+02,7.1341712352e-04,9.0442813437e-04,1.8316051859e-03,2.6084011957e-18,4.7376920719e-65,3.2272760111e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.7676144488e+05,4.8328497907e-03,5.6325202101e+02,9.9953035944e-04,1.2671456127e-03,2.5661635098e-03,2.4850735262e-18,3.2711605174e-65,2.9737290707e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
