z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
6.0058778773e+05,1.0340784277e-04,3.9935460204e+02,8.5358915262e-06,3.4536494930e-05,6.0335699960e-05,2.5976493864e-19,9.1589423356e-67,1.0928502418e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.9396837552e+05,1.6531116000e-04,4.4078448485e+02,1.3645755414e-05,5.5211170512e-05,9.6454623589e-05,3.0381231935e-19,1.1357036478e-66,1.2629630392e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.8924892857e+05,2.3111969494e-04,4.4435983534e+02,1.9077978940e-05,7.7190123681e-05,1.3485213690e-04,3.5610016322e-19,1.5431624117e-66,1.4783389748e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.8450184560e+05,3.2312587603e-04,4.4679778320e+02,2.6672710259e-05,1.0791865375e-04,1.8853527339e-04,4.1846373754e-19,2.1144885387e-66,1.7355935164e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.7972639315e+05,4.5175869491e-04,4.5131023595e+02,3.7290819683e-05,1.5087987003e-04,2.6358906968e-04,4.8893652395e-19,2.8436715213e-66,2.0241774343e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.7490312314e+05,6.3159880893e-04,4.5774699182e+02,5.2135880424e-05,2.1094346888e-04,3.6852094786e-04,5.6776250796e-19,3.7481456188e-66,2.3439975302e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.7001272207e+05,8.8303127295e-04,4.6557645086e+02,7.2890594807e-05,2.9491771868e-04,5.1522504018e-04,6.5552577111e-19,4.8487864843e-66,2.6964472893e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.6503698999e+05,1.2345562056e-03,4.7522182349e+02,1.0190753025e-04,4.1232118374e-04,7.2033040069e-04,7.5048756086e-19,6.1022262163e-66,3.0718054048e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.5995380948e+05,1.7260193059e-03,4.8700733714e+02,1.4247578509e-04,5.7646166298e-04,1.0070859248e-03,8.4913310664e-19,7.3900660486e-66,3.4521290694e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.5474323292e+05,2.4131284025e-03,5.0100593087e+02,1.9919381119e-04,8.0594464222e-04,1.4079956354e-03,9.4619587136e-19,8.5153781662e-66,3.8118388816e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.4937375518e+05,3.3737679915e-03,5.1976085480e+02,2.7849065290e-04,1.1267822442e-03,1.9685030443e-03,1.0208543940e-18,8.8316900527e-66,4.0551142165e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.4378699174e+05,4.7168275210e-03,5.4485288880e+02,3.8935468574e-04,1.5753417286e-03,2.7521422215e-03,1.0469935274e-18,7.7650472593e-66,4.0689505205e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.3786206282e+05,6.5945441177e-03,5.8743003140e+02,5.4435245754e-04,2.2024677568e-03,3.8477394429e-03,9.5693004355e-19,4.6887235387e-66,3.5744265423e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
