z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
2.3912645410e+05,1.0351095440e-04,2.1331823974e+02,4.1599370491e-06,9.3416708919e-05,3.7893861087e-31,1.7608022414e-06,2.0488539458e-14,4.1733669594e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3665885306e+05,1.6780105766e-04,2.3761807773e+02,6.7429566048e-06,1.5143842995e-04,3.7634536133e-31,2.8551368415e-06,8.7589511488e-14,6.7646537308e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3488498186e+05,2.3695060567e-04,2.3653254250e+02,9.5217253847e-06,2.1384451718e-04,3.7648452733e-31,4.0316490272e-06,2.4657785790e-13,9.5523217431e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3316007129e+05,3.3459615995e-04,2.3527445629e+02,1.3445658270e-05,3.0196886239e-04,3.7664057725e-31,5.6929886634e-06,6.9415372167e-13,1.3488902734e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3143462015e+05,4.7248070936e-04,2.3721381934e+02,1.8986060500e-05,4.2640674472e-04,3.7636691263e-31,8.0394297176e-06,1.9554409118e-12,1.9048087378e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2969283191e+05,6.6718643978e-04,2.4006655913e+02,2.6809657668e-05,6.0212611451e-04,3.7600149172e-31,1.1352826256e-05,5.5087106370e-12,2.6897269011e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2792944524e+05,9.4212893056e-04,2.4342582016e+02,3.7857451348e-05,8.5025941836e-04,3.7558025193e-31,1.6031507428e-05,1.5518436196e-11,3.7979276092e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2613974485e+05,1.3303731444e-03,2.4763093496e+02,5.3456959467e-05,1.2006487773e-03,3.7498451418e-31,2.2639292520e-05,4.3731021390e-11,5.3628964900e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2431504803e+05,1.8786098654e-03,2.5343039737e+02,7.5483317909e-05,1.6954263513e-03,3.7410496600e-31,3.1971353213e-05,1.2327969990e-10,7.5725733015e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2244066024e+05,2.6527707967e-03,2.6175778874e+02,1.0658327129e-04,2.3941115170e-03,3.7270457603e-31,4.5152573273e-05,3.4778299593e-10,1.0692524349e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2045975769e+05,3.7459575986e-03,2.7279118951e+02,1.5048960005e-04,3.3807104743e-03,3.7055132133e-31,6.3774132083e-05,9.8222331759e-10,1.5097939001e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.1833328785e+05,5.2896384217e-03,2.8955912903e+02,2.1246913694e-04,4.7739155234e-03,3.6663824414e-31,9.0088423971e-05,2.7805423048e-09,2.1315815320e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.1605807249e+05,7.4694584486e-03,3.1310697992e+02,2.9993422016e-04,6.7413235344e-03,3.5944370473e-31,1.2729760562e-04,7.9071624251e-09,3.0088323030e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.1360291189e+05,1.0547565838e-02,3.3792353886e+02,4.2333380056e-04,9.5196305260e-03,3.4900998620e-31,1.7993644914e-04,2.2596466010e-08,4.2465105623e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.1095879072e+05,1.4894138026e-02,3.6404289893e+02,5.9735674425e-04,1.3443133617e-02,3.3399822383e-31,2.5445444727e-04,6.5036649753e-08,5.9914561573e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0811512039e+05,2.1031899772e-02,3.9151677600e+02,8.4257696361e-04,1.8984132218e-02,3.1258393517e-31,3.6007491782e-04,1.8925336494e-07,8.4496349324e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0506035198e+05,2.9698986758e-02,4.2041964295e+02,1.1877502975e-03,2.6810156130e-02,2.8283202959e-31,5.0995089258e-04,5.5956811970e-07,1.1905390170e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0178590680e+05,4.1937714805e-02,4.5081111067e+02,1.6727247079e-03,3.7865700460e-02,2.4328097516e-31,7.2288899145e-04,1.6931320895e-06,1.6747499220e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.9828275891e+05,5.9219930208e-02,4.8272402219e+02,2.3519854843e-03,5.3488124716e-02,1.9456788862e-31,1.0253798610e-03,5.2849532446e-06,2.3490812919e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.9453775334e+05,8.3624016000e-02,5.1614734673e+02,3.2989160898e-03,7.5580263449e-02,1.4171161228e-31,1.4521683526e-03,1.7048628164e-05,3.2757688065e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.9054147284e+05,1.1808484116e-01,5.5109192168e+02,4.6101638225e-03,1.0686566764e-01,9.4259590516e-32,2.0393221121e-03,5.5621039754e-05,4.5141727616e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.8628811406e+05,1.6674671199e-01,5.8757655620e+02,6.4154933307e-03,1.5126302347e-01,6.2273779163e-32,2.8011343950e-03,1.7031352133e-04,6.0964938773e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.8176877524e+05,2.3546177211e-01,6.2562617796e+02,8.9305427229e-03,2.1426864409e-01,5.3183109597e-32,3.7294888757e-03,4.2860727927e-04,8.1043234962e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.7697033240e+05,3.3249378933e-01,6.6528213422e+02,1.2630010869e-02,3.0303209544e-01,9.9338038679e-32,4.9312131167e-03,7.7278585637e-04,1.1128054881e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.7187887473e+05,4.6951196770e-01,7.0665489138e+02,1.8527897106e-02,4.2652438674e-01,7.9775688166e-31,6.7213959654e-03,8.5192398610e-04,1.6885955809e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.6647639659e+05,6.6299430211e-01,7.4987836848e+02,2.8142471691e-02,5.9808708018e-01,3.7802651399e-29,8.9676351890e-03,4.3098082668e-04,2.7366487410e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.6074430684e+05,9.3620924464e-01,7.9502114331e+02,4.2698747540e-02,8.4011069934e-01,6.0625146935e-27,1.0672520426e-02,9.4986724002e-05,4.2631609746e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.5467500978e+05,1.3220140007e+00,8.4213777156e+02,6.3657781233e-02,1.1826170554e+00,1.1778377691e-24,1.1930126800e-02,1.6104262902e-05,6.3795135034e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.4826234486e+05,1.8668059816e+00,8.9130864652e+02,9.3479832389e-02,1.6663169477e+00,1.5634116345e-22,1.3294166916e-02,3.1478069397e-06,9.3713937596e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.4149259945e+05,2.6361026217e+00,9.4261748946e+02,1.3577122732e-01,2.3492198864e+00,1.2830745873e-20,1.5010619059e-02,7.7417431073e-07,1.3610564319e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.3434633102e+05,3.7224205945e+00,9.9615139037e+02,1.9571164698e-01,3.3133024129e+00,6.9619701300e-19,1.7207225455e-02,2.3452907423e-07,1.9619396040e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.2681244604e+05,5.2564019961e+00,1.0520064491e+03,2.8066379981e-01,4.6744134169e+00,2.7161294713e-17,1.9998632386e-02,8.4271619383e-08,2.8133619226e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.1888134865e+05,7.4225255431e+00,1.1102858614e+03,4.0102779697e-01,6.5960019755e+00,8.1027072831e-16,2.3535570929e-02,3.4916553571e-08,4.0197481268e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.1053051958e+05,1.0481292237e+01,1.1710987521e+03,5.7149864354e-01,9.3089068557e+00,1.9241127030e-14,2.8023093403e-02,1.6377742337e-08,5.7287806956e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.0174139402e+05,1.4800553575e+01,1.2345615644e+03,8.1284519173e-01,1.3139142041e+01,3.7369150367e-13,3.3732875597e-02,8.5860863733e-09,8.1480730741e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
9.2501192143e+04,2.0899749875e+01,1.3007992088e+03,1.1544174519e+00,1.8547186722e+01,6.0505642652e-12,4.1032610660e-02,4.9872191233e-09,1.1571559303e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
8.2790014292e+04,2.9512378887e+01,1.3699501862e+03,1.6376682043e+00,2.6182752223e+01,8.2931584284e-11,5.0414005703e-02,3.1869522848e-09,1.6414936315e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.2577730612e+04,4.1674207240e+01,1.4421576223e+03,2.3211928126e+00,3.6963837564e+01,9.7456873708e-10,6.2535430884e-02,2.2270451070e-09,2.3266123304e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.1842938003e+04,5.8847833167e+01,1.5175614252e+03,3.2878239429e+00,5.2187725351e+01,9.9320826501e-09,7.8259918676e-02,1.6909787425e-09,3.2947552584e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.0563686425e+04,8.3098580580e+01,1.5963108901e+03,4.6544050777e+00,7.3682175004e+01,8.8567659857e-08,9.8802194011e-02,1.3905306863e-09,4.6642070942e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.8696107926e+04,1.1734287777e+02,1.6785737057e+03,6.5861725260e+00,1.0403218383e+02,6.9781357130e-07,1.2574831984e-01,1.2313804517e-09,6.6000959901e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.6191434205e+04,1.6569899110e+02,1.7645257975e+03,9.3164468662e+00,1.4688654699e+02,4.8986853164e-06,1.6126322579e-01,1.1690448125e-09,9.3363334920e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.2998216372e+04,2.3398229336e+02,1.8543542129e+03,1.3174693116e+01,2.0739729233e+02,3.0876313122e-05,2.0828904536e-01,1.1849728095e-09,1.3203484694e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.9440285035e+03,2.9762863770e+02,1.9196136563e+03,1.6772737018e+01,2.6379583826e+02,1.0540282935e-04,2.4991995532e-01,1.2381156828e-09,1.6810647338e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.6031330957e+01,3.1886736600e+02,1.9578702824e+03,1.7977384240e+01,2.8261050245e+02,2.0826912217e-04,2.5932695330e-01,1.0467446277e-09,1.8019330756e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
