z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
2.3445547311e+05,1.0336038091e-04,2.1985137596e+02,1.0766690328e-05,8.7603436718e-05,1.0902156652e-30,2.6848499967e-06,1.5512687693e-14,2.3054140318e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3205517800e+05,1.6417669806e-04,2.3943566315e+02,1.7101124952e-05,1.3914993006e-04,1.0840748160e-30,4.2652496488e-06,6.2331781002e-14,3.6611472512e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3032777857e+05,2.2848228220e-04,2.3721980069e+02,2.3799359293e-05,1.9365178916e-04,1.0848315479e-30,5.9358127424e-06,1.6795820161e-13,5.0953423223e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2871913473e+05,3.1797541243e-04,2.3495103296e+02,3.3121644247e-05,2.6950236559e-04,1.0857002648e-30,8.2603739669e-06,4.5249974235e-13,7.0910382344e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2710875585e+05,4.4252167801e-04,2.3844490255e+02,4.6094495475e-05,3.7506281262e-04,1.0844660274e-30,1.1496243984e-05,1.2203358295e-12,9.8681418786e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2547343049e+05,6.1585087352e-04,2.4256387232e+02,6.4148080732e-05,5.2196977131e-04,1.0829105076e-30,1.6000073546e-05,3.2917221667e-12,1.3732991416e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2381184792e+05,8.5707055104e-04,2.4639418245e+02,8.9272755907e-05,7.2641827473e-04,1.0813863899e-30,2.2268215116e-05,8.8787835724e-12,1.9111383342e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2212165852e+05,1.1927724081e-03,2.5133163285e+02,1.2423876476e-04,1.0109525357e-03,1.0793924948e-30,3.0991641229e-05,2.3951837588e-11,2.6594930155e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2039405994e+05,1.6599637169e-03,2.5779074500e+02,1.7289662970e-04,1.4069238402e-03,1.0764493864e-30,4.3134468904e-05,6.4645986467e-11,3.7008883118e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.1852087451e+05,2.3101469508e-03,2.6624391585e+02,2.4061230542e-04,1.9580033746e-03,1.0722955462e-30,6.0034943898e-05,1.7455265289e-10,5.1496275209e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.1646174954e+05,3.2149973398e-03,2.7841378690e+02,3.3483804070e-04,2.7249342958e-03,1.0652292378e-30,8.3567262124e-05,4.7199959890e-10,7.1652437567e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.1428981196e+05,4.4742642417e-03,2.9692516827e+02,4.6595013795e-04,3.7923028383e-03,1.0521188572e-30,1.1633805659e-04,1.2796167644e-09,9.9672241557e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.1196449258e+05,6.2267673620e-03,3.1996768020e+02,6.4835595313e-04,5.2777923033e-03,1.0304008282e-30,1.6200276770e-04,3.4833487480e-09,1.3861347262e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0946391094e+05,8.6657000316e-03,3.4423811046e+02,9.0211480266e-04,7.3452755851e-03,9.9946377330e-31,2.2564496416e-04,9.5243563586e-09,1.9269503572e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0677837298e+05,1.2059926551e-02,3.6976738659e+02,1.2550426634e-03,1.0222704363e-02,9.5531032426e-31,3.1441624276e-04,2.6222823443e-08,2.6773829338e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0389823683e+05,1.6783621392e-02,3.9660689866e+02,1.7457952110e-03,1.4227747809e-02,8.9326164374e-31,4.3833527212e-04,7.2924116339e-08,3.7167074350e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0081339785e+05,2.3357517628e-02,4.2482094579e+02,2.4278435851e-03,1.9802593757e-02,8.0776938972e-31,6.1159637333e-04,2.0594717444e-07,5.1527924252e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.9751318833e+05,3.2506311779e-02,4.5446797703e+02,3.3751718332e-03,2.7563458858e-02,6.9519765865e-31,8.5423437762e-04,5.9468954346e-07,7.1285540460e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.9398746424e+05,4.5238553271e-02,4.8559054718e+02,4.6899377868e-03,3.8369862224e-02,5.5767579530e-31,1.1944438816e-03,1.7700414935e-06,9.8274932830e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.9022776988e+05,6.2957825421e-02,5.1817225047e+02,6.5130327887e-03,5.3421133084e-02,4.0859185132e-31,1.6709359301e-03,5.4612436719e-06,1.3472647259e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.8622548516e+05,8.7617474369e-02,5.5220498008e+02,9.0406213662e-03,7.4396940545e-02,2.7343431460e-31,2.3319996742e-03,1.7304691971e-05,1.8306191850e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.8197081397e+05,1.2193594305e-01,5.8771645752e+02,1.2553518947e-02,1.0365109569e-01,1.7987609772e-31,3.2225919907e-03,5.3425503187e-05,2.4558757705e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.7745422245e+05,1.6969644826e-01,6.2474162790e+02,1.7469956133e-02,1.4444605755e-01,1.4840614146e-31,4.3676339504e-03,1.4202009296e-04,3.2707712809e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.7266561374e+05,2.3616403691e-01,6.6331578849e+02,2.4425234000e-02,2.0113183349e-01,2.5201412393e-31,5.8333579786e-03,2.7378406485e-04,4.4998653166e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.6759084049e+05,3.2866599684e-01,7.0351166698e+02,3.4407602369e-02,2.7931525977e-01,1.6601924673e-30,7.8118000513e-03,3.1839224445e-04,6.8129761881e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.6221424327e+05,4.5739960618e-01,7.4542172849e+02,4.9018533023e-02,3.8681985281e-01,5.7988011652e-29,1.0195555595e-02,1.7983929478e-04,1.1185882552e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.5652575811e+05,6.3655626609e-01,7.8911884618e+02,7.0417105031e-02,5.3555130358e-01,6.6991025189e-27,1.2338715880e-02,4.9989719934e-05,1.8199176395e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.5051715552e+05,8.8588593960e-01,8.3467386678e+02,1.0105452026e-01,7.4209005697e-01,1.0247766266e-24,1.4218034985e-02,1.0581012484e-05,2.8511470497e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.4417707120e+05,1.2328743582e+00,8.8216304094e+02,1.4422974304e-01,1.0291324714e+00,1.1704391232e-22,1.6215139480e-02,2.4107904915e-06,4.3294591930e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.3749191280e+05,1.7157730076e+00,9.3165258240e+02,2.0470272277e-01,1.4282318168e+00,8.6550475509e-21,1.8590172756e-02,6.5765602382e-07,6.4243247991e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.3044766364e+05,2.3878159151e+00,9.8321539890e+02,2.8925099634e-01,1.9832823474e+00,4.3244255640e-19,2.1504111699e-02,2.1400971448e-07,9.3778230678e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.2302906105e+05,3.3230880885e+00,1.0369335186e+03,4.0737088690e-01,2.7552906629e+00,1.5727200033e-17,2.5103269232e-02,8.0825355867e-08,1.3532318954e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.1522268853e+05,4.6246925378e+00,1.0928951830e+03,5.7229690731e-01,3.8291146113e+00,4.4143746252e-16,2.9570274326e-02,3.4635477969e-08,1.9370926367e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.0701856729e+05,6.4361161966e+00,1.1511943379e+03,8.0248082430e-01,5.3229218965e+00,9.9549553169e-15,3.5130002205e-02,1.6559333552e-08,2.7558342790e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
9.8403253576e+04,8.9570477081e+00,1.2119308862e+03,1.1235874452e+00,7.4009932811e+00,1.8504257524e-13,4.2100215904e-02,8.7547262033e-09,3.9035162991e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
8.9359755666e+04,1.2465390803e+01,1.2752096097e+03,1.5713930867e+00,1.0292164634e+01,2.8891090436e-12,5.0879142154e-02,5.0777127269e-09,5.5095371311e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.9869143783e+04,1.7347899993e+01,1.3411467038e+03,2.1956794361e+00,1.4314593852e+01,3.8425720744e-11,6.2007956749e-02,3.2145963473e-09,7.7557785492e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.9911707393e+04,2.4142815811e+01,1.4098665611e+03,3.0658096396e+00,1.9911390493e+01,4.4073720918e-10,7.6186351750e-02,2.2095147462e-09,1.0894265329e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.9465427891e+04,3.3599199644e+01,1.4814949837e+03,4.2782995550e+00,2.7698608154e+01,4.4034967819e-09,9.4358344077e-02,1.6424654310e-09,1.5278537434e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.8509755534e+04,4.6759509147e+01,1.5561586108e+03,5.9676167695e+00,3.8534381531e+01,3.8690956881e-08,1.1774888357e-01,1.3141377565e-09,2.1396943730e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.7025830943e+04,6.5074517216e+01,1.6339952198e+03,8.3208548724e+00,5.3611868063e+01,3.0141239944e-07,1.4802742071e-01,1.1279841868e-09,2.9936417744e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.4986357509e+04,9.0563243029e+01,1.7151629707e+03,1.1598721389e+01,7.4594097675e+01,2.1002611410e-06,1.8734309735e-01,1.0332088645e-09,4.1838762150e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.2354950319e+04,1.2603552572e+02,1.7998450164e+03,1.6163472401e+01,1.0378911360e+02,1.3177692178e-05,2.3872485871e-01,1.0080498036e-09,5.8448105418e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.7922202055e+03,1.5869988721e+02,1.8614086349e+03,2.0369003340e+01,1.3067020955e+02,4.5037668474e-05,2.8364032762e-01,1.0223682398e-09,7.3769149101e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.4586496612e+01,1.6953182374e+02,1.9111467295e+03,2.1771463853e+01,1.3957481403e+02,1.1463311975e-04,2.9008335159e-01,7.4615134498e-10,7.8939710813e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
