z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
5.8999703782e+05,1.0348899649e-04,4.0307700193e+02,1.7044038311e-05,4.5667029551e-05,4.0777851284e-05,6.2748438845e-19,1.0384185797e-65,1.7467040769e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.8376174526e+05,1.6726791189e-04,4.4042224807e+02,2.7548056276e-05,7.3811022766e-05,6.5908707863e-05,7.4261533956e-19,1.3290114900e-65,2.0445965455e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.7934298805e+05,2.3569718318e-04,4.4599658493e+02,3.8817960919e-05,1.0400709830e-04,9.2871947852e-05,8.6949662829e-19,1.7906947258e-65,2.3888873838e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.7488049342e+05,3.3212085648e-04,4.5031218690e+02,5.4698381434e-05,1.4655638264e-04,1.3086584425e-04,1.0205730400e-18,2.4322546510e-65,2.7991132663e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.7037478252e+05,4.6799143638e-04,4.5642617266e+02,7.7075478992e-05,2.0651257120e-04,1.8440303651e-04,1.1911111802e-18,3.2430357674e-65,3.2583545358e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.6580571572e+05,6.5944664496e-04,4.6424905175e+02,1.0860704295e-04,2.9099682524e-04,2.5984228407e-04,1.3811376542e-18,4.2334142205e-65,3.7646017013e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.6115474894e+05,9.2922614334e-04,4.7400493578e+02,1.5303816381e-04,4.1004357171e-04,3.6614371360e-04,1.5875449980e-18,5.3710241200e-65,4.3058717768e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.5640289188e+05,1.3093723838e-03,4.8631123023e+02,2.1564604784e-04,5.7779231973e-04,5.1593303794e-04,1.8005552102e-18,6.5236065361e-65,4.8495554224e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.5152594874e+05,1.8450363796e-03,5.0119605901e+02,3.0386680548e-04,8.1416704907e-04,7.2700114676e-04,2.0070045317e-18,7.4876035461e-65,5.3535933962e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.4648825437e+05,2.5998404154e-03,5.2035797121e+02,4.2817865846e-04,1.1472426356e-03,1.0244171792e-03,2.1689275458e-18,7.7689728445e-65,5.7026371168e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.4122724233e+05,3.6634346403e-03,5.4849929067e+02,6.0334646712e-04,1.6165793821e-03,1.4435060544e-03,2.1912132978e-18,6.4713163379e-65,5.6201273972e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.3563662199e+05,5.1621450624e-03,5.9053034683e+02,8.5017539340e-04,2.2779217032e-03,2.0340441097e-03,2.0217700137e-18,4.0101051146e-65,4.9882709534e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.2962844722e+05,7.2739776362e-03,6.3592562567e+02,1.1979819869e-03,3.2098190434e-03,2.8661711724e-03,2.1855773091e-18,4.1647526325e-65,5.3152584601e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.2316843831e+05,1.0249760519e-02,6.8465814857e+02,1.6880761922e-03,4.5229554101e-03,4.0387212596e-03,4.6448111624e-18,3.9190946325e-64,1.2355089144e-18,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.1622855730e+05,1.4442935619e-02,7.3670501520e+02,2.3786678433e-03,6.3732956172e-03,5.6909613662e-03,3.3424865658e-17,1.9594598914e-61,1.1713317705e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.0878334715e+05,2.0351537863e-02,7.9200651347e+02,3.3517803944e-03,8.9806096520e-03,8.0191325799e-03,6.2333264228e-16,2.1547702583e-57,3.3124443605e-16,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.0080218883e+05,2.8677348174e-02,8.5052271622e+02,4.7229929832e-03,1.2654575343e-02,1.1299758118e-02,1.3372508891e-14,3.6770192717e-53,1.0926585635e-14,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.9225298238e+05,4.0409245917e-02,9.1223973818e+02,6.6551675671e-03,1.7831559544e-02,1.5922486415e-02,2.1535718961e-13,2.4338170193e-49,2.5739207985e-13,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.8311214461e+05,5.6940660819e-02,9.7714653119e+02,9.3777901556e-03,2.5126446149e-02,2.2436369221e-02,2.5190296448e-12,5.6390407218e-46,4.1760725396e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.7335928911e+05,8.0235074447e-02,1.0453913818e+03,1.3214218211e-02,3.5405665628e-02,3.1615067960e-02,2.3005648018e-11,5.8026426786e-43,5.0768390940e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.6296134372e+05,1.1305922831e-01,1.1171230674e+03,1.8620053289e-02,4.9890096209e-02,4.4548721901e-02,1.7393031746e-10,3.2133170412e-40,4.9495022666e-10,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.5188488035e+05,1.5931173734e-01,1.1925731582e+03,2.6237144125e-02,7.0300045927e-02,6.2773355519e-02,1.1295713764e-09,1.0813762205e-37,4.0394269815e-09,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.4010620889e+05,2.2448613911e-01,1.2717535877e+03,3.6969493824e-02,9.9059495507e-02,8.8453104039e-02,6.4173520655e-09,2.3495283328e-35,2.8193974568e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.2760351012e+05,3.1632337639e-01,1.3546401300e+03,5.2089737779e-02,1.3958373472e-01,1.2463667633e-01,3.2283957680e-08,3.4331739937e-33,1.7074477803e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.1434216963e+05,4.4573121016e-01,1.4413515341e+03,7.3388011259e-02,1.9668415761e-01,1.7561799521e-01,1.4557838217e-07,3.5138390723e-31,9.1022091003e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0028919711e+05,6.2807976438e-01,1.5321006792e+03,1.0337904243e-01,2.7713706866e-01,2.4744273369e-01,5.9516235014e-07,2.6165173027e-29,4.3290803230e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.8542343423e+05,8.8502707783e-01,1.6271316886e+03,1.4558814847e-01,3.9048043860e-01,3.4861869830e-01,2.2278769311e-06,1.4649459403e-27,1.8585341951e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.6971713508e+05,1.2470914889e+00,1.7267038037e+03,2.0494210647e-01,5.5012314936e-01,4.9111038586e-01,7.7004094435e-06,6.3427669794e-26,7.2747249639e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.5312818245e+05,1.7572763823e+00,1.8310865502e+03,2.8829559526e-01,7.7487211405e-01,6.9172908720e-01,2.4752281752e-05,2.1753927727e-24,2.6185819932e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3561897777e+05,2.4761778198e+00,1.9405606619e+03,4.0512595958e-01,1.0909944797e+00,9.7407365151e-01,7.4444484570e-05,6.0323139109e-23,8.7319066600e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1716168941e+05,3.4891817000e+00,2.0554321952e+03,5.6842400291e-01,1.5349140617e+00,1.3712396026e+00,2.1059169187e-04,1.3765887075e-21,2.7146275499e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.9771428066e+05,4.9166052770e+00,2.1760400183e+03,7.9578981169e-01,2.1565546232e+00,1.9296056860e+00,5.6285163126e-04,2.6247870657e-20,7.9110784189e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.7721547717e+05,6.9279875708e+00,2.3027645877e+03,1.1107001673e+00,3.0231277022e+00,2.7141401848e+00,1.4267159512e-03,4.2353495946e-19,2.1709403681e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
