z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
3.4258003989e+05,1.0354137515e-04,2.3564802180e+02,1.5494890333e-05,7.9991854878e-05,5.9614154042e-31,5.2144921309e-06,9.7460973433e-14,2.8400230953e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3911553674e+05,1.6854230513e-04,2.5503615133e+02,2.5220891792e-05,1.3021022933e-04,5.9199295138e-31,8.4893679343e-06,4.2169171997e-13,4.6216180358e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3670148574e+05,2.3869768976e-04,2.5286181596e+02,3.5719472330e-05,1.8441014402e-04,5.9253679843e-31,1.2022680532e-05,1.1973346087e-12,6.5455000743e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3430031444e+05,3.3805510761e-04,2.5290647660e+02,5.0587426912e-05,2.6117044208e-04,5.9250484834e-31,1.7027282687e-05,3.4014150067e-12,9.2701706604e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3188249920e+05,4.7876984437e-04,2.5713138037e+02,7.1643168454e-05,3.6988297603e-04,5.9145793065e-31,2.4116000499e-05,9.6702832750e-12,1.3128077913e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2942758254e+05,6.7805679819e-04,2.6109402583e+02,1.0146355666e-04,5.2384658219e-04,5.9045680552e-31,3.4155034959e-05,2.7489590892e-11,1.8590917466e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2693225817e+05,9.6029653283e-04,2.6617059151e+02,1.4369482521e-04,7.4189910143e-04,5.8904675403e-31,4.8374628539e-05,7.8173496880e-11,2.6326836219e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2438512823e+05,1.3600179711e-03,2.7259923156e+02,2.0350244978e-04,1.0507181314e-03,5.8712488056e-31,6.8515310839e-05,2.2239185529e-10,3.7280270143e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2176691293e+05,1.9261226283e-03,2.8187997424e+02,2.8820073667e-04,1.4880928492e-03,5.8406432199e-31,9.7043916601e-05,6.3319062515e-10,5.2785240224e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1904558320e+05,2.7278671738e-03,2.9526000354e+02,4.0813525334e-04,2.1075372266e-03,5.7884357631e-31,1.3746512059e-04,1.8059982569e-09,7.4729403300e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1618174908e+05,3.8633362220e-03,3.1326755867e+02,5.7795521208e-04,2.9848654092e-03,5.7017506173e-31,1.9474587554e-04,5.1651073810e-09,1.0576758950e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1312182734e+05,5.4714419043e-03,3.3809950060e+02,8.1836360480e-04,4.2274916528e-03,5.5439223679e-31,2.7595973571e-04,1.4856531203e-08,1.4960663115e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.0982200164e+05,7.7489182387e-03,3.6502684576e+02,1.1586423054e-03,5.9875988033e-03,5.3079259285e-31,3.9115537815e-04,4.3025107718e-08,2.1147010964e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.0626753738e+05,1.0974389369e-02,3.9349947802e+02,1.6401526414e-03,8.4808784351e-03,4.9660470895e-31,5.5464100830e-04,1.2585206086e-07,2.9857850492e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.0244219964e+05,1.5542456162e-02,4.2359450524e+02,2.3212371021e-03,1.2013245364e-02,4.4828070676e-31,7.8682638020e-04,3.7374690458e-07,4.2078160635e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.9833154530e+05,2.2011971274e-02,4.5539040623e+02,3.2840177236e-03,1.7018864491e-02,3.8305967727e-31,1.1168001073e-03,1.1352718143e-06,5.9117123972e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.9392291551e+05,3.1174408622e-02,4.8896317610e+02,4.6442481441e-03,2.4115178112e-02,3.0224458788e-31,1.5852795423e-03,3.5551318428e-06,8.2611554913e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.8920014074e+05,4.4150691495e-02,5.2431095686e+02,6.5658209010e-03,3.4183013485e-02,2.1527046683e-31,2.2463767669e-03,1.1506107206e-05,1.1439163610e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
