z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
5.2738618354e+05,1.0345737687e-04,9.1009858667e+02,1.9922346647e-07,5.6282496952e-05,4.6975777887e-05,1.0926721107e-16,6.0499110827e-56,1.3606294738e-14,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.1502274159e+05,1.6650295379e-04,9.7834336935e+02,3.2062064327e-07,9.0580314586e-05,7.5602199171e-05,1.5421163327e-15,2.3713934242e-52,2.7104376853e-13,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.0640470126e+05,2.3390341934e-04,9.8063865342e+02,4.5040847483e-07,1.2724726412e-04,1.0620600150e-04,1.9677757241e-15,4.2292492117e-52,3.4948764328e-13,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.9773966117e+05,3.2858762161e-04,9.9482075555e+02,6.3273000529e-07,1.7875700857e-04,1.4919823232e-04,3.6468353914e-15,2.5208044222e-51,6.8987997129e-13,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.8902126812e+05,4.6160002867e-04,9.9826165347e+02,8.8885983464e-07,2.5111792085e-04,2.0959373975e-04,4.8067047146e-15,4.9916834005e-51,9.2298981231e-13,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.8031559004e+05,6.4845591392e-04,9.9689613438e+02,1.2486750832e-06,3.5277056222e-04,2.9443737707e-04,5.4625580874e-15,6.1212609401e-51,1.0427363458e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.7159266707e+05,9.1095113991e-04,1.0074618163e+03,1.7541322888e-06,4.9557223135e-04,4.1362574543e-04,8.9329430272e-15,2.4336988456e-50,1.7840992197e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.6286682958e+05,1.2797045435e-03,1.0006887113e+03,2.4642221299e-06,6.9618008445e-04,5.8106163356e-04,8.6215050090e-15,1.7600833023e-50,1.6729153549e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.5415113951e+05,1.7977294795e-03,1.0127577934e+03,3.4617247492e-06,9.7799406935e-04,8.1627561463e-04,1.4703311736e-14,8.0137715114e-50,3.0025115429e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.4541514172e+05,2.5254511270e-03,1.0099800525e+03,4.8630522884e-06,1.3738864861e-03,1.1467043415e-03,1.6041286037e-14,8.6134106021e-50,3.2379038350e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.3665170621e+05,3.5477548026e-03,1.0253456562e+03,6.8315738145e-06,1.9300362967e-03,1.6108907061e-03,2.9876913491e-14,5.2117246226e-49,6.4242309206e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.2782066407e+05,4.9838874350e-03,1.0290930426e+03,9.5970022987e-06,2.7113158015e-03,2.2629799434e-03,3.9446926383e-14,1.0375168630e-48,8.6106536260e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.1897063393e+05,7.0013671594e-03,1.0358291849e+03,1.3481854046e-05,3.8088575694e-03,3.1790351598e-03,5.6639751711e-14,2.7080523706e-48,1.2698326062e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
