z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
6.3343248211e+05,1.0360203427e-04,4.0088723757e+02,1.6355335886e-05,6.5870247123e-05,2.1376557758e-05,8.3434635956e-19,5.0723813933e-65,3.4928439462e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.2677830310e+05,1.7002948739e-04,4.4715094329e+02,2.6842034493e-05,1.0810486909e-04,3.5082758594e-05,9.7534704651e-19,6.1766983946e-65,4.0261408843e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.2198595898e+05,2.4221836922e-04,4.5772915281e+02,3.8238272207e-05,1.5400261155e-04,4.9977734481e-05,1.1308235676e-18,8.0047986219e-65,4.6471789910e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.1711993807e+05,3.4505625634e-04,4.6226055088e+02,5.4472974531e-05,2.1938701337e-04,7.1196623181e-05,1.3315575246e-18,1.0911360360e-64,5.4607494223e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.1219908928e+05,4.9155570003e-04,4.6936730722e+02,7.7600393089e-05,3.1253146393e-04,1.0142434836e-04,1.5537199495e-18,1.4438572404e-64,6.3497389233e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.0720247273e+05,7.0025394928e-04,4.7818376106e+02,1.1054694662e-04,4.4522195935e-04,1.4448576325e-04,1.7986265988e-18,1.8618349564e-64,7.3162036043e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.0211269973e+05,9.9755855432e-04,4.8902109692e+02,1.5748151420e-04,6.3424843883e-04,2.0582962688e-04,2.0594043345e-18,2.3164139012e-64,8.3236804359e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.9690424762e+05,1.4210888354e-03,5.0220936459e+02,2.2434294275e-04,9.0352929301e-04,2.9321806075e-04,2.3224690080e-18,2.7428363846e-64,9.3054903919e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.9154680203e+05,2.0244360288e-03,5.1952352138e+02,3.1959151660e-04,1.2871378680e-03,4.1770872566e-04,2.5463639704e-18,2.9626897553e-64,1.0070321820e-18,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.8597290765e+05,2.8839444323e-03,5.4602554699e+02,4.5527947627e-04,1.8336139227e-03,5.9505399852e-04,2.6143190035e-18,2.5831223039e-64,1.0102395877e-18,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
