z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
2.2314245575e+05,1.0323476694e-04,2.2176999403e+02,7.9245802738e-06,9.1191072262e-05,1.2298413091e-30,1.8601535922e-06,6.8693739603e-15,2.2589154670e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2063522247e+05,1.6120916376e-04,2.4728148086e+02,1.2374190945e-05,1.4240357826e-04,1.2200504852e-30,2.9054894352e-06,2.6258874123e-14,3.5265678295e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.1874366439e+05,2.2164071473e-04,2.4526573150e+02,1.7012873492e-05,1.9578460575e-04,1.2209578776e-30,3.9945522150e-06,6.8217587481e-14,4.8486487521e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.1686765084e+05,3.0472589323e-04,2.4356189895e+02,2.3390255944e-05,2.6917642522e-04,1.2215961285e-30,5.4920568256e-06,1.7726246287e-13,6.6666507773e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.1499223340e+05,4.1895673419e-04,2.4571920150e+02,3.2158568589e-05,3.7008164154e-04,1.2207621548e-30,7.5507118979e-06,4.6076734064e-13,9.1650589378e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.1309853084e+05,5.7600863274e-04,2.4870132100e+02,4.4213914686e-05,5.0881433031e-04,1.2195544406e-30,1.0381077091e-05,1.1978488184e-12,1.2599553654e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.1118305081e+05,7.9193367219e-04,2.5171642950e+02,6.0786291291e-05,6.9954900971e-04,1.2178515850e-30,1.4274276114e-05,3.1159527308e-12,1.7323769955e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0924278068e+05,1.0888012879e-03,2.5555813019e+02,8.3572665543e-05,9.6179067613e-04,1.2160018509e-30,1.9625730709e-05,8.1032195921e-12,2.3816028475e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0726949015e+05,1.4969539572e-03,2.6078266431e+02,1.1489853056e-04,1.3223285719e-03,1.2131590884e-30,2.6984881127e-05,2.1083294341e-11,3.2741720042e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0525181622e+05,2.0581084676e-03,2.6763339307e+02,1.5796628331e-04,1.8180344765e-03,1.2091540903e-30,3.7104645613e-05,5.4880919091e-11,4.5011222682e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0317379979e+05,2.8296197381e-03,2.7713968253e+02,2.1717065139e-04,2.4995440312e-03,1.2028016303e-30,5.1024220005e-05,1.4300921556e-10,6.1877462285e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0101127838e+05,3.8903429961e-03,2.9044679953e+02,2.9856548527e-04,3.4365664486e-03,1.1927723920e-30,7.0166470172e-05,3.7310057033e-10,8.5045230735e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
