z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
1.9356404420e+05,1.2733119454e+01,9.0877065687e+02,8.5725449053e+00,3.8641042201e+00,1.5281149231e-20,2.4758677220e-01,6.1498076756e-05,4.8825615698e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.8069327272e+05,1.8281411766e+01,9.7260937111e+02,1.2328570428e+01,5.5269997129e+00,1.6336405977e-18,3.3485928571e-01,2.5091897396e-05,9.0963007819e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.6697054566e+05,2.6247300778e+01,1.0396664808e+03,1.7731471161e+01,7.9043637066e+00,1.0817772542e-16,4.4989986590e-01,1.1900410505e-05,1.6156325958e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.5234287338e+05,3.7684223023e+01,1.1100306444e+03,2.5502301078e+01,1.1303989387e+01,4.9568365564e-15,6.0137482386e-01,6.3379052918e-06,2.7656563264e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.3679086605e+05,5.4104636389e+01,1.1837966128e+03,3.6677129529e+01,1.6167014781e+01,1.6807065932e-13,8.0089023643e-01,3.7194075993e-06,4.5962006505e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.2028991499e+05,7.7680032757e+01,1.2610697206e+03,5.2744299069e+01,2.3125993745e+01,4.3892138153e-12,1.0642865635e+00,2.3843361125e-06,7.4548403043e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.0280051835e+05,1.1152810354e+02,1.3419708712e+03,7.5841662168e+01,3.3088126979e+01,9.0709615930e-11,1.4133201948e+00,1.6627040079e-06,1.1850395308e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
8.4272020907e+04,1.6012503390e+02,1.4266356997e+03,1.0903987536e+02,4.7354647494e+01,1.5148604320e-09,1.8779585588e+00,1.2580699609e-06,1.8526070252e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.4642262763e+04,2.2989744889e+02,1.5152100462e+03,1.5674923099e+02,6.7792111110e+01,2.0807988803e-08,2.4995649845e+00,1.0305361506e-06,2.8565591222e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.3851761420e+04,3.3007229236e+02,1.6078528491e+03,2.2530383147e+02,9.7078172607e+01,2.3883860858e-07,3.3353498938e+00,9.1162702628e-07,4.3547017069e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.1816065451e+04,4.7389702979e+02,1.7047440887e+03,3.2380024361e+02,1.3905424307e+02,2.3240816174e-06,4.4646607934e+00,8.6849350560e-07,6.5765390863e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.9412101160e+03,6.0982343870e+02,1.7736576148e+03,4.1693116406e+02,1.7867983097e+02,1.0107147598e-05,5.4873780993e+00,8.8732557441e-07,8.7214754213e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.9492932792e+01,6.5550744433e+02,1.7941860908e+03,4.4824083772e+02,1.9198826689e+02,1.5327132876e-05,5.8218383006e+00,8.9464151409e-07,9.4517910289e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
