z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
3.3012812554e+05,1.0376475464e-04,1.6316995286e+02,9.8704267971e-05,3.6627186355e-06,3.4346292766e-28,1.3929004673e-06,5.5722755813e-19,5.4585050069e-09,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2991721235e+05,1.7407962886e-04,1.2870044999e+02,1.6558996924e-04,6.1447117460e-06,3.4438439742e-28,2.3367799899e-06,2.6284161902e-18,9.1592617612e-09,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2980105536e+05,2.5191068384e-04,1.2626454117e+02,2.3962529496e-04,8.8920140892e-06,3.4443418490e-28,3.3815548874e-06,7.9646533120e-18,1.3254516751e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2968582919e+05,3.6454002714e-04,1.2692030652e+02,3.4676183712e-04,1.2867636344e-05,3.4442176533e-28,4.8934491582e-06,2.4136178026e-17,1.9180562301e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2956895503e+05,5.2752598407e-04,1.3012374716e+02,5.0179915947e-04,1.8620760872e-05,3.4435524433e-28,7.0813121722e-06,7.3146852600e-17,2.7755789123e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2944840545e+05,7.6338301188e-04,1.3522335546e+02,7.2615371523e-04,2.6946109678e-05,3.4424724879e-28,1.0247369956e-05,2.2168796889e-16,4.0164450492e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2932253749e+05,1.1046917885e-03,1.4195583663e+02,1.0508172599e-03,3.8993725591e-05,3.4408522269e-28,1.4828974263e-05,6.7191468541e-16,5.8119903898e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2919004555e+05,1.5985998229e-03,1.4991132592e+02,1.5206379722e-03,5.6427836094e-05,3.4387357565e-28,2.1459017100e-05,2.0366164836e-15,8.4101385831e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2904951943e+05,2.3133342896e-03,1.5974098975e+02,2.2005156640e-03,8.1656746709e-05,3.4357918414e-28,3.1053358099e-05,6.1736666934e-15,1.2169519420e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2889932823e+05,3.3476267536e-03,1.7128614301e+02,3.1843668700e-03,1.1816551900e-04,3.4316892458e-28,4.4937339921e-05,1.8716817073e-14,1.7608911827e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2873840899e+05,4.8443516925e-03,1.8339512886e+02,4.6080982366e-03,1.7099738750e-04,3.4265582859e-28,6.5028867146e-05,5.6750449811e-14,2.5478955570e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2856659777e+05,7.0102628066e-03,1.9516940281e+02,6.6683803101e-03,2.4745042017e-04,3.4206092545e-28,9.4103341705e-05,1.7208600069e-13,3.6865720950e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
