t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_melt(bar),fO2_solid(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s),phi(mass_frac),p_S2(bar),p_N2(bar),p_SO2(bar),p_H2S(bar),p_NH3(bar)
2.9200000000e+02,3.4482511829e+03,3.8717634262e+03,7.4348650000e+04,7.4743196596e+04,5.9400099508e+02,1.0000000000e+00,1.2431473840e+02,1.2431473840e+02,1.0000000000e-02,0.0000000000e+00,4.5306915733e+19,2.2768993003e+20,0.0000000000e+00,1.5798840292e+21,2.0115692142e+19,9.7759804164e+20,3.2177873465e+02,6.5770138974e+01,9.7544420114e+01,3.1825112323e+01,2.3243248325e+00,7.8116085270e-10,1.2431473840e+02,3.2170714078e-02,6.5005486193e+06,3.2492808734e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.4800000000e+02,3.4482507442e+03,3.8717634262e+03,7.4348700000e+04,7.4743283570e+04,5.9400121324e+02,1.0000000000e+00,1.2431473840e+02,1.2431473840e+02,1.0000000000e-02,0.0000000000e+00,4.5306422662e+19,2.2768763867e+20,0.0000000000e+00,1.5798837684e+21,2.0115706973e+19,9.7759311294e+20,3.2177727216e+02,6.5770117258e+01,9.7543334350e+01,3.1824758078e+01,2.3243240651e+00,7.8115164178e-10,1.2431473840e+02,3.2170679737e-02,6.5005483377e+06,3.2492808734e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
9.5800000000e+02,3.4482500530e+03,3.8717634262e+03,7.4348790000e+04,7.4743421543e+04,5.9400156259e+02,1.0000000000e+00,1.2431473840e+02,1.2431473840e+02,1.0000000000e-02,0.0000000000e+00,4.5305632977e+19,2.2768396891e+20,0.0000000000e+00,1.5798833506e+21,2.0115730726e+19,9.7758521932e+20,3.2177492988e+02,6.5770082478e+01,9.7541595430e+01,3.1824190734e+01,2.3243228359e+00,7.8113688991e-10,1.2431473840e+02,3.2170624737e-02,6.5005478816e+06,3.2492808734e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.6140000000e+03,3.4482489428e+03,3.8717634262e+03,7.4348930000e+04,7.4743644920e+04,5.9400212156e+02,1.0000000000e+00,1.2431473840e+02,1.2431473840e+02,1.0000000000e-02,0.0000000000e+00,4.5304369481e+19,2.2767809727e+20,0.0000000000e+00,1.5798826822e+21,2.0115768732e+19,9.7757258952e+20,3.2177118224e+02,6.5770026828e+01,9.7538813159e+01,3.1823282982e+01,2.3243208693e+00,7.8111328697e-10,1.2431473840e+02,3.2170536735e-02,6.5005471610e+06,3.2492808734e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.6630000000e+03,3.4482471632e+03,3.8717634262e+03,7.4349150000e+04,7.4744001534e+04,5.9400301536e+02,1.0000000000e+00,1.2431473840e+02,1.2431473840e+02,1.0000000000e-02,0.0000000000e+00,4.5302349039e+19,2.2766870798e+20,0.0000000000e+00,1.5798816134e+21,2.0115829509e+19,9.7755239335e+20,3.2176518945e+02,6.5769937836e+01,9.7534364070e+01,3.1821831410e+01,2.3243177243e+00,7.8107554393e-10,1.2431473840e+02,3.2170396008e-02,6.5005460086e+06,3.2492808734e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.3420000000e+03,3.4482443174e+03,3.8717634262e+03,7.4349510000e+04,7.4744572777e+04,5.9400444599e+02,1.0000000000e+00,1.2431473840e+02,1.2431473840e+02,1.0000000000e-02,0.0000000000e+00,4.5299115171e+19,2.2765367965e+20,0.0000000000e+00,1.5798799025e+21,2.0115926791e+19,9.7752006785e+20,3.2175559753e+02,6.5769795392e+01,9.7527242979e+01,3.1819508063e+01,2.3243126903e+00,7.8101513370e-10,1.2431473840e+02,3.2170170754e-02,6.5005441636e+06,3.2492808734e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.0280000000e+03,3.4482397596e+03,3.8717634262e+03,7.4350080000e+04,7.4745486226e+04,5.9400673468e+02,1.0000000000e+00,1.2431473840e+02,1.2431473840e+02,1.0000000000e-02,0.0000000000e+00,4.5293941736e+19,2.2762963764e+20,0.0000000000e+00,1.5798771654e+21,2.0116082435e+19,9.7746835458e+20,3.2174025272e+02,6.5769567497e+01,9.7515850925e+01,3.1815791260e+01,2.3243046365e+00,7.8091849229e-10,1.2431473840e+02,3.2169810374e-02,6.5005412098e+06,3.2492808734e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.1326000000e+04,3.4482662905e+03,3.8717634262e+03,7.4350990000e+04,7.4740546281e+04,5.9401039689e+02,1.0000000000e+00,1.2431473840e+02,1.2431473840e+02,1.0000000000e-02,0.0000000000e+00,4.5285663427e+19,2.2759116619e+20,0.0000000000e+00,1.5798727849e+21,2.0116331526e+19,9.7738560515e+20,3.2171569868e+02,6.5769202784e+01,9.7497621928e+01,3.1809843817e+01,2.3242917475e+00,7.8076385309e-10,1.2431473840e+02,3.2169233643e-02,6.5007661599e+06,3.2492808734e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.5462000000e+04,3.4099934679e+03,3.7833202340e+03,7.4346050000e+04,6.6569184022e+04,5.9401392106e+02,1.0000000000e+00,9.3720773157e+01,9.3720773157e+01,1.0000000000e-02,0.0000000000e+00,4.5613710410e+19,2.2721812631e+20,0.0000000000e+00,1.5799372086e+21,2.0047930975e+19,9.0622975078e+20,2.9119025933e+02,6.5774566739e+01,9.8616958977e+01,3.0814155235e+01,2.2638052195e+00,8.0748476295e-10,9.3720773157e+01,3.2252860006e-02,6.4823769457e+06,3.2492808734e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.6458000000e+04,3.3666457612e+03,3.6935445048e+03,6.6174680000e+04,5.8318351032e+04,5.9401476974e+02,1.0000000000e+00,6.8287508122e+01,6.8287508122e+01,1.0000000000e-02,0.0000000000e+00,4.5984062895e+19,2.2683703526e+20,0.0000000000e+00,1.5800176585e+21,1.9966533596e+19,8.4745558723e+20,2.6589851773e+02,6.5781265349e+01,9.9877792616e+01,2.9752694010e+01,2.1992576296e+00,8.4012785294e-10,6.8287508122e+01,3.2356810454e-02,6.4628858476e+06,3.2492808734e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.7255000000e+04,3.3337831194e+03,3.6303906570e+03,5.7923840000e+04,5.2733309871e+04,5.9401544883e+02,1.0000000000e+00,5.3860250932e+01,5.3860250932e+01,1.0000000000e-02,0.0000000000e+00,4.6257195411e+19,2.2655539133e+20,0.0000000000e+00,1.5800795951e+21,1.9903847775e+19,8.1433678285e+20,2.5159831012e+02,6.5786422696e+01,1.0081119102e+02,2.8987490929e+01,2.1529545370e+00,8.6640698049e-10,5.3860250932e+01,3.2439070146e-02,6.4489418398e+06,3.2492808734e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.7893000000e+04,3.3086909730e+03,3.5846476992e+03,5.2338790000e+04,4.8868266081e+04,5.9401599247e+02,1.0000000000e+00,4.5034437163e+01,4.5034437163e+01,1.0000000000e-02,0.0000000000e+00,4.6459767168e+19,2.2634605306e+20,0.0000000000e+00,1.5801265166e+21,1.9856331808e+19,7.9420026698e+20,2.4287578446e+02,6.5790329896e+01,1.0150570095e+02,2.8426165340e+01,2.1191511026e+00,8.8726507608e-10,4.5034437163e+01,3.2502387718e-02,6.4388224938e+06,3.2492808734e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.8403000000e+04,3.2895202379e+03,3.5507624989e+03,4.8473750000e+04,4.6084223549e+04,5.9401642700e+02,1.0000000000e+00,3.9290497019e+01,3.9290497019e+01,1.0000000000e-02,0.0000000000e+00,4.6611907019e+19,2.2618853141e+20,0.0000000000e+00,1.5801621458e+21,1.9820230541e+19,7.8116562849e+20,2.3721322184e+02,6.5793296850e+01,1.0202877115e+02,2.8006663473e+01,2.0939933496e+00,9.0377846687e-10,3.9290497019e+01,3.2550948554e-02,6.4314441924e+06,3.2492808734e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.8811000000e+04,3.2747326903e+03,3.5252436948e+03,4.5689710000e+04,4.4043701457e+04,5.9401677466e+02,1.0000000000e+00,3.5377263190e+01,3.5377263190e+01,1.0000000000e-02,0.0000000000e+00,4.6727393434e+19,2.2606875572e+20,0.0000000000e+00,1.5801893510e+21,1.9792649491e+19,7.7232625660e+20,2.3336343741e+02,6.5795562357e+01,1.0242676759e+02,2.7688845329e+01,2.0749989404e+00,9.1683998542e-10,3.5377263190e+01,3.2588275850e-02,6.4256880466e+06,3.2492808734e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.9137000000e+04,3.2632252709e+03,3.5057739200e+03,4.3649180000e+04,4.2522399736e+04,5.9401705246e+02,1.0000000000e+00,3.2614258413e+01,3.2614258413e+01,1.0000000000e-02,0.0000000000e+00,4.6815959004e+19,2.2597677283e+20,0.0000000000e+00,1.5802102827e+21,1.9771418551e+19,7.6610924475e+20,2.3064987006e+02,6.5797305471e+01,1.0273258726e+02,2.7445238951e+01,2.0604799615e+00,9.2718450244e-10,3.2614258413e+01,3.2617128824e-02,6.4214752882e+06,3.2492808734e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.9398000000e+04,3.2541878031e+03,3.4907125619e+03,4.2127880000e+04,4.1370427456e+04,5.9401727484e+02,1.0000000000e+00,3.0604484557e+01,3.0604484557e+01,1.0000000000e-02,0.0000000000e+00,4.6884628288e+19,2.2590537348e+20,0.0000000000e+00,1.5802265424e+21,1.9754920077e+19,7.6160165388e+20,2.2867880632e+02,6.5798659523e+01,1.0297008462e+02,2.7256331773e+01,2.0492458507e+00,9.3541071809e-10,3.0604484557e+01,3.2639616268e-02,6.4182171738e+06,3.2492808734e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.9607000000e+04,3.2471124316e+03,3.4790507646e+03,4.0975910000e+04,4.0489249366e+04,5.9401745290e+02,1.0000000000e+00,2.9118912404e+01,2.9118912404e+01,1.0000000000e-02,0.0000000000e+00,4.6937970793e+19,2.2584984852e+20,0.0000000000e+00,1.5802391858e+21,1.9742085727e+19,7.5827860144e+20,2.2722348970e+02,6.5799712446e+01,1.0315481527e+02,2.7109519174e+01,2.0405304033e+00,9.4192982676e-10,2.9118912404e+01,3.2657146706e-02,6.4156871621e+06,3.2492808734e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.9941000000e+04,3.2358620629e+03,3.4606932749e+03,4.0094730000e+04,3.9124546530e+04,5.9401773752e+02,1.0000000000e+00,2.6905600522e+01,2.6905600522e+01,1.0000000000e-02,0.0000000000e+00,4.7022030163e+19,2.2576230597e+20,0.0000000000e+00,1.5802591289e+21,1.9721838200e+19,7.5334341923e+20,2.2505815233e+02,6.5801373278e+01,1.0344635270e+02,2.6878011456e+01,2.0268143741e+00,9.5243919913e-10,2.6905600522e+01,3.2684865208e-02,6.4115359920e+06,3.2492808734e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0476000000e+04,3.2182504821e+03,3.4324485153e+03,3.8730030000e+04,3.7074013733e+04,5.9401819338e+02,1.0000000000e+00,2.3776612550e+01,2.3776612550e+01,1.0000000000e-02,0.0000000000e+00,4.7151740417e+19,2.2562702825e+20,0.0000000000e+00,1.5802899222e+21,1.9690558599e+19,7.4640364174e+20,2.2200368882e+02,6.5803937741e+01,1.0389732388e+02,2.6520135751e+01,2.0056788930e+00,9.6925342999e-10,2.3776612550e+01,3.2727823856e-02,6.4056180968e+06,3.2492808734e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0904000000e+04,3.2047088874e+03,3.4110751522e+03,3.6679500000e+04,3.5557986804e+04,5.9401855805e+02,1.0000000000e+00,2.1618374231e+01,2.1618374231e+01,1.0000000000e-02,0.0000000000e+00,4.7250078071e+19,2.2552425032e+20,0.0000000000e+00,1.5803132617e+21,1.9666831543e+19,7.4164705033e+20,2.1990216765e+02,6.5805881493e+01,1.0424017619e+02,2.6248068701e+01,1.9896670382e+00,9.8251403761e-10,2.1618374231e+01,3.2760510290e-02,6.4010277636e+06,3.2492808734e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.1246000000e+04,3.1940767675e+03,3.3946637701e+03,3.5163470000e+04,3.4438824798e+04,5.9401884948e+02,1.0000000000e+00,2.0076707140e+01,2.0076707140e+01,1.0000000000e-02,0.0000000000e+00,4.7325616797e+19,2.2544517199e+20,0.0000000000e+00,1.5803311771e+21,1.9648607435e+19,7.3826729949e+20,2.1840411429e+02,6.5807373536e+01,1.0450412614e+02,2.6038538654e+01,1.9773688227e+00,9.9301825686e-10,2.0076707140e+01,3.2785669046e-02,6.3972622111e+06,3.2492808734e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.1520000000e+04,3.1858691483e+03,3.3820007893e+03,3.4044310000e+04,3.3572155681e+04,5.9401908293e+02,1.0000000000e+00,1.8951709489e+01,1.8951709489e+01,1.0000000000e-02,0.0000000000e+00,4.7383930467e+19,2.2538402809e+20,0.0000000000e+00,1.5803449946e+21,1.9634543305e+19,7.3581178591e+20,2.1731276937e+02,6.5808524300e+01,1.0470825195e+02,2.5876410816e+01,1.9678728206e+00,1.0013250583e-09,1.8951709489e+01,3.2805114006e-02,6.3946091871e+06,3.2492808734e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.1958000000e+04,3.1728191515e+03,3.3622148691e+03,3.3177640000e+04,3.2264052103e+04,5.9401945613e+02,1.0000000000e+00,1.7301878849e+01,1.7301878849e+01,1.0000000000e-02,0.0000000000e+00,4.7475032621e+19,2.2528840796e+20,0.0000000000e+00,1.5803665567e+21,1.9612587611e+19,7.3222965862e+20,2.1571546590e+02,6.5810320086e+01,1.0502778853e+02,2.5622446064e+01,1.9530323679e+00,1.0146608321e-09,1.7301878849e+01,3.2835517386e-02,6.3905573460e+06,3.2492808734e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2659000000e+04,3.1524130961e+03,3.3318929236e+03,3.1869540000e+04,3.0332258280e+04,5.9402005344e+02,1.0000000000e+00,1.5011842005e+01,1.5011842005e+01,1.0000000000e-02,0.0000000000e+00,4.7614579458e+19,2.2514164558e+20,0.0000000000e+00,1.5803995068e+21,1.9579009404e+19,7.2730174644e+20,2.1350560128e+02,6.5813064357e+01,1.0551881165e+02,2.5231607299e+01,1.9302759642e+00,1.0359845563e-09,1.5011842005e+01,3.2882116902e-02,6.3840974673e+06,3.2492808734e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3220000000e+04,3.1368764594e+03,3.3091050997e+03,2.9937750000e+04,2.8916623866e+04,5.9402053148e+02,1.0000000000e+00,1.3466665002e+01,1.3466665002e+01,1.0000000000e-02,0.0000000000e+00,4.7719293822e+19,2.2503117642e+20,0.0000000000e+00,1.5804241518e+21,1.9553863911e+19,7.2401216957e+20,2.1202019155e+02,6.5815116974e+01,1.0588858609e+02,2.4936655100e+01,1.9131683876e+00,1.0527479215e-09,1.3466665002e+01,3.2917085037e-02,6.3793825879e+06,3.2492808734e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3669000000e+04,3.1249848982e+03,3.2918222227e+03,2.8522120000e+04,2.7861009427e+04,5.9402091403e+02,1.0000000000e+00,1.2387441870e+01,1.2387441870e+01,1.0000000000e-02,0.0000000000e+00,4.7798611209e+19,2.2494726476e+20,0.0000000000e+00,1.5804427655e+21,1.9534851045e+19,7.2173525882e+20,2.1098594052e+02,6.5816667275e+01,1.0616946049e+02,2.4712184490e+01,1.9001863925e+00,1.0659096368e-09,1.2387441870e+01,3.2943561151e-02,6.3765415368e+06,3.2492808734e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.4028000000e+04,3.1236980531e+03,3.2784437573e+03,2.7466500000e+04,2.7800004475e+04,5.9402121994e+02,1.0000000000e+00,1.1604246708e+01,1.1604246708e+01,1.0000000000e-02,0.0000000000e+00,4.7859900838e+19,2.2488230738e+20,0.0000000000e+00,1.5804571152e+21,1.9520182734e+19,7.2009538426e+20,2.1023730617e+02,6.5817862459e+01,1.0638696244e+02,2.4538094587e+01,1.8901399771e+00,1.0763665956e-09,1.1604246708e+01,3.2964007100e-02,6.3771918090e+06,3.2492808734e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.4602000000e+04,3.1006637543e+03,3.2572172289e+03,2.7405500000e+04,2.5846227504e+04,5.9402170901e+02,1.0000000000e+00,1.0448785591e+01,1.0448785591e+01,1.0000000000e-02,0.0000000000e+00,4.7957034549e+19,2.2477930683e+20,0.0000000000e+00,1.5804798022e+21,1.9496986558e+19,7.1769868207e+20,2.0913631478e+02,6.5819752059e+01,1.0673247435e+02,2.4261109330e+01,1.8741934425e+00,1.0934707012e-09,1.0448785591e+01,3.2996373576e-02,6.3718242107e+06,3.2492808734e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.5061000000e+04,3.0951718337e+03,3.2414576138e+03,2.5451720000e+04,2.5420912841e+04,5.9402210014e+02,1.0000000000e+00,9.6565538763e+00,9.6565538763e+00,1.0000000000e-02,0.0000000000e+00,4.8028959642e+19,2.2470270457e+20,0.0000000000e+00,1.5804965411e+21,1.9479841927e+19,7.1607301309e+20,2.0838402619e+02,6.5821146267e+01,1.0698903863e+02,2.4054932797e+01,1.8623546207e+00,1.1065841549e-09,9.6565538763e+00,3.3020318852e-02,6.3713652770e+06,3.2492808734e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
