z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
5.2588513017e+05,1.0347275209e-04,3.9408903143e+02,2.4360346918e-06,5.7638604405e-05,4.3398134826e-05,8.8051966940e-20,2.4643165044e-67,2.1687354592e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.1994394441e+05,1.6687451015e-04,4.4032125551e+02,3.9286873879e-06,9.2956007084e-05,6.9989850901e-05,1.0279687437e-19,3.0210486640e-67,2.4994218100e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.1561951997e+05,2.3477400381e-04,4.5686413684e+02,5.5272292168e-06,1.3077883460e-04,9.8467989558e-05,1.1674340438e-19,3.6888076382e-67,2.8196423933e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.1120313874e+05,3.3030109161e-04,4.5942149961e+02,7.7762010049e-06,1.8399137523e-04,1.3853358512e-04,1.3744068713e-19,5.0647978342e-67,3.3157247441e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.0677053939e+05,4.6469715280e-04,4.6211084523e+02,1.0940255903e-05,2.5885554235e-04,1.9490145266e-04,1.6170634965e-19,6.9399153937e-67,3.8962789511e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.0230282381e+05,6.5377756630e-04,4.6828722618e+02,1.5391731662e-05,3.6418115644e-04,2.7420481624e-04,1.8809289996e-19,9.1613079831e-67,4.5184820271e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.9777043044e+05,9.1979282339e-04,4.7646546894e+02,2.1654466374e-05,5.1236266182e-04,3.8577588942e-04,2.1695646089e-19,1.1767346449e-66,5.1895537315e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.9316071196e+05,1.2940469077e-03,4.8582360297e+02,3.0465442369e-05,7.2083767264e-04,5.4274406588e-04,2.4848687495e-19,1.4770458527e-66,5.9118915479e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.8846896347e+05,1.8205810663e-03,4.9571792440e+02,4.2861512390e-05,1.0141389860e-03,7.6358095244e-04,2.8298968896e-19,1.8200240476e-66,6.6908346661e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.8367843494e+05,2.5613564697e-03,5.0818678386e+02,6.0301413711e-05,1.4267815375e-03,1.0742740594e-03,3.1714037816e-19,2.1280636944e-66,7.4331658602e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
