z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
3.5732027117e+05,1.0361855628e-04,1.7493258796e+02,8.5567825413e-05,1.6327692210e-05,1.7525853061e-28,1.6893413907e-06,7.1548361059e-18,3.4038872359e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.5656393012e+05,1.7043667544e-04,1.6255545743e+02,1.4074598985e-04,2.6856550560e-05,1.7549406015e-28,2.7787025621e-06,3.1824165153e-17,5.5994358554e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.5608812054e+05,2.4318591841e-04,1.6294924923e+02,2.0082205123e-04,3.8320009077e-05,1.7548773033e-28,3.9647650349e-06,9.2446155526e-17,7.9894791038e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.5561156302e+05,3.4698747062e-04,1.6309301465e+02,2.8654099725e-04,5.4676533642e-05,1.7548557948e-28,5.6570866646e-06,2.6854500298e-16,1.1399700512e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.5513310939e+05,4.9509570931e-04,1.6440212876e+02,4.0884824305e-04,7.8014683698e-05,1.7546224908e-28,8.0717608932e-06,7.8012607532e-16,1.6265390391e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.5464872554e+05,7.0642251417e-04,1.6734035337e+02,5.8336114762e-04,1.1131450053e-04,1.7540919567e-28,1.1517119038e-05,2.2664190944e-15,2.3207589963e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.5415314423e+05,1.0079521174e-03,1.7230374013e+02,8.3236318552e-04,1.5882802994e-04,1.7531163486e-28,1.6433103435e-05,6.5850183945e-15,3.3112147376e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.5364086021e+05,1.4381867093e-03,1.7897561425e+02,1.1876493155e-03,2.2662226329e-04,1.7517166903e-28,2.3447442523e-05,1.9134344170e-14,4.7242926745e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.5310747454e+05,2.0520627666e-03,1.8692958137e+02,1.6945858605e-03,3.2335383410e-04,1.7498319118e-28,3.3455810248e-05,5.5605172460e-14,6.7402686774e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.5254889905e+05,2.9279658691e-03,1.9641722901e+02,2.4179033065e-03,4.6137438845e-04,1.7472936943e-28,4.7736202626e-05,1.6161362747e-13,9.6162433254e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.5196059076e+05,4.1777397213e-03,2.0751053439e+02,3.4499616949e-03,6.5830777765e-04,1.7438304274e-28,6.8112140566e-05,4.6981583486e-13,1.3718808434e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.5133881249e+05,5.9609674291e-03,2.1950180895e+02,4.9225440368e-03,9.3930044332e-04,1.7394058764e-28,9.7185516482e-05,1.3660542061e-12,1.9570830689e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.5068041859e+05,8.5053486001e-03,2.3280177464e+02,7.0236835429e-03,1.3402324444e-03,1.7334811297e-28,1.3866891600e-04,3.9732919775e-12,2.7917326327e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.4998281782e+05,1.2135774213e-02,2.4649067153e+02,1.0021673541e-02,1.9122989381e-03,1.7261144675e-28,1.9785964219e-04,1.1560341109e-11,3.9820879211e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.4924653000e+05,1.7315811811e-02,2.5934145520e+02,1.4299325751e-02,2.7285472661e-03,1.7177172268e-28,2.8231611142e-04,3.3642778506e-11,5.6797307815e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
