z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
3.7758762266e+05,9.3658467743e-02,3.0958482956e+02,9.2486914552e-02,3.5387663094e-05,4.3038714978e-28,1.1361253347e-03,2.7666205557e-12,4.5725512509e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.7750640556e+05,1.3302524778e-01,3.2220472361e+02,1.3136126402e-01,5.0261955484e-05,4.2536526822e-28,1.6136645117e-03,7.9615714841e-12,6.4886613720e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.7430844801e+05,1.8893877910e-01,3.3819981476e+02,1.8657538482e-01,7.1388312829e-05,4.1770187995e-28,2.2919241174e-03,2.2965992388e-11,9.2031658995e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.6713230747e+05,2.6835403687e-01,3.6800566319e+02,2.6499725342e-01,1.0139487270e-04,3.9867780833e-28,3.2552716036e-03,6.6949266658e-11,1.3024866720e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.5933818099e+05,3.8114933021e-01,4.0088733507e+02,3.7638161291e-01,1.4401444322e-04,3.6865471676e-28,4.6235359737e-03,1.9747061377e-10,1.8388862854e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.5087252950e+05,5.4135504579e-01,4.3639309243e+02,5.3458334628e-01,2.0454927758e-04,3.2340679738e-28,6.5669134091e-03,5.9391947473e-10,2.5857284645e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.4168686721e+05,7.6889886030e-01,4.7463071168e+02,7.5928085867e-01,2.9053107949e-04,2.5996702950e-28,9.3271372885e-03,1.8450357454e-09,3.6115852385e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3173152358e+05,1.0920845053e+00,5.1571861333e+02,1.0784237770e+00,4.1265815094e-04,1.8277130380e-28,1.3247481520e-02,6.0227963357e-09,4.9927449909e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2095564078e+05,1.5511124132e+00,5.5977104811e+02,1.5317097934e+00,5.8612271044e-04,1.0977341509e-28,1.8815678345e-02,2.0838598388e-08,6.8188503917e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.0930772865e+05,2.2030801707e+00,6.0688896965e+02,2.1755223218e+00,8.3247823407e-04,6.5909643055e-29,2.6724204224e-02,7.2097686218e-08,9.3118565856e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.9676929202e+05,3.1290847765e+00,6.5716654627e+02,3.0899441097e+00,1.1822771020e-03,8.2674442104e-29,3.7956623193e-02,1.8995452729e-07,1.3457291122e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
