z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
5.1782637051e+05,1.0345982532e-04,6.8113565032e+02,1.6951156625e-06,5.5364237908e-05,4.6400497959e-05,4.0286964901e-20,2.8505888733e-68,1.2909155419e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.0839437801e+05,1.6656207099e-04,7.6153332812e+02,2.7290010348e-06,8.9132009406e-05,7.4701102652e-05,1.0987626488e-18,1.0033540317e-63,5.6219528957e-18,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.0154663828e+05,2.3404184883e-04,7.8594602413e+02,3.8346091006e-06,1.2524232044e-04,1.0496497828e-04,4.5544357955e-18,8.2756738419e-62,2.8145251003e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.9458894606e+05,3.2885990596e-04,7.8745099482e+02,5.3881354822e-06,1.7598210716e-04,1.4748974622e-04,5.8364086351e-18,1.4983129577e-61,3.6492352564e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.8760690524e+05,4.6209187926e-04,7.9637636015e+02,7.5710464549e-06,2.4727825172e-04,2.0724269741e-04,1.0976762616e-17,9.4428212322e-61,7.3552764863e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.8062525858e+05,6.4930051065e-04,7.8945096740e+02,1.0638326748e-05,3.4745881143e-04,2.9120353624e-04,9.0958600526e-18,4.1428369748e-61,5.7763534222e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.7367774997e+05,9.1235352113e-04,7.9190490245e+02,1.4948263106e-05,4.8822581355e-04,4.0917967458e-04,1.2242212210e-17,8.7973941505e-61,7.9240300848e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.6672990653e+05,1.2819779653e-03,7.9220038139e+02,2.1004296613e-05,6.8602216200e-04,5.7495183013e-04,1.4735176710e-17,1.2991199014e-60,9.5595393867e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.5980251230e+05,1.8013494391e-03,7.9110380268e+02,2.9513828706e-05,9.6395232229e-04,8.0788374282e-04,1.6503506711e-17,1.5179643451e-60,1.0616029235e-16,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.5291109882e+05,2.5311353936e-03,7.8740926759e+02,4.1470852494e-05,1.3544811394e-03,1.1351840411e-03,1.6156983378e-17,1.1451382702e-60,1.0098935695e-16,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.4607770311e+05,3.5565816613e-03,7.8017215832e+02,5.8272060385e-05,1.9032260358e-03,1.5950844643e-03,1.3167421753e-17,4.7577078116e-61,7.7794628056e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.3932209836e+05,4.9974699676e-03,7.7197805140e+02,8.1879990692e-05,2.6742855533e-03,2.2413056881e-03,1.0232457975e-17,1.6927788834e-61,5.6727348507e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.3263254949e+05,7.0221095577e-03,7.6890569551e+02,1.1505227049e-04,3.7577266630e-03,3.1493324015e-03,1.0364613298e-17,1.4261094261e-61,5.6112253614e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.2598140315e+05,9.8669972928e-03,7.6690687300e+02,1.6166373278e-04,5.2801054309e-03,4.4252306271e-03,1.1096384224e-17,1.4386566345e-61,5.9156783767e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
