z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
5.7892039632e+05,1.0357617079e-04,9.6238841098e+02,1.8830269828e-07,7.9596706339e-05,2.3791261581e-05,9.5525063433e-16,1.3292709701e-52,2.3318543859e-13,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.6508095826e+05,1.6939389990e-04,1.0031885915e+03,3.0795357595e-07,1.3017662251e-04,3.8909472433e-05,4.4932604690e-15,1.4663452671e-50,1.3185866342e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.5555623433e+05,2.4071118891e-04,1.0313866060e+03,4.3759616340e-07,1.8498286135e-04,5.5290918368e-05,1.2287373829e-14,3.0472837711e-49,4.0501078638e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.4590887467e+05,3.4205409109e-04,1.0341867581e+03,6.2183190316e-07,2.6286333059e-04,7.8569197930e-05,1.5862361783e-14,5.6013378940e-49,5.2868126804e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.3630643926e+05,4.8606382513e-04,1.0263138970e+03,8.8364368911e-07,3.7353261450e-04,1.1164797708e-04,1.5095159248e-14,3.8450039083e-49,4.8755489807e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.2676224790e+05,6.9070374612e-04,1.0282796208e+03,1.2556735587e-06,5.3079526589e-04,1.5865339688e-04,1.9042569690e-14,6.5602395741e-49,6.1992604872e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.1719371030e+05,9.8150004227e-04,1.0395667067e+03,1.7843195230e-06,7.5426776522e-04,2.2544877175e-04,3.1273449615e-14,2.6238520035e-48,1.0645467442e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.0757927878e+05,1.3947257973e-03,1.0428264451e+03,2.5355476455e-06,1.0718254387e-03,3.2036597728e-04,4.0836196817e-14,5.0040010629e-48,1.4077657865e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.9795423604e+05,1.9819255892e-03,1.0480002890e+03,3.6030488646e-06,1.5230794958e-03,4.5524470023e-04,5.6182279018e-14,1.1296163681e-47,1.9757047430e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.8829466218e+05,2.8163450111e-03,1.0583021346e+03,5.1199580422e-06,2.1643180396e-03,6.4690930652e-04,8.8689374585e-14,3.9747172287e-47,3.2425110014e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
