z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
3.2260975958e+05,1.0374887951e-04,1.5948095801e+02,9.7490882976e-05,5.0107500588e-06,4.2221939004e-28,1.2410738163e-06,4.9241053273e-19,6.7365013402e-09,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2236114926e+05,1.7368056586e-04,1.2615017470e+02,1.6320438371e-04,8.3882321474e-06,4.2326019558e-28,2.0776145672e-06,2.3079858104e-18,1.1279337160e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2222394242e+05,2.5094894584e-04,1.2364301226e+02,2.3581203732e-04,1.2120054844e-05,4.2332165791e-28,3.0019199425e-06,6.9616448925e-18,1.6297557244e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2208777615e+05,3.6259309212e-04,1.2456170433e+02,3.4072195626e-04,1.7512120521e-05,4.2330113650e-28,4.3374378494e-06,2.1000144896e-17,2.3548056547e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2194941611e+05,5.2390636674e-04,1.2787127364e+02,4.9230502697e-04,2.5303051319e-05,4.2321938889e-28,6.2671119094e-06,6.3351363141e-17,3.4023801713e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2180653107e+05,7.5698596327e-04,1.3300446162e+02,7.1132556904e-04,3.6560073531e-05,4.2308661694e-28,9.0552752585e-06,1.9112129481e-16,4.9159405115e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2165722580e+05,1.0937598490e-03,1.3972493859e+02,1.0277856960e-03,5.2825209807e-05,4.2289769556e-28,1.3083859947e-05,5.7661206528e-16,7.1027415368e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2150004662e+05,1.5803603572e-03,1.4747760662e+02,1.4850350984e-03,7.6326510215e-05,4.2265803522e-28,1.8904715180e-05,1.7397124449e-15,1.0262222227e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2133349861e+05,2.2834435374e-03,1.5694337477e+02,2.1457092164e-03,1.1028325919e-04,4.2231622100e-28,2.7315203082e-05,5.2494147592e-15,1.4826848187e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2115572891e+05,3.2993199080e-03,1.6808552371e+02,3.1003092381e-03,1.5934696325e-04,4.2185271794e-28,3.9467423922e-05,1.5841290739e-14,2.1421342868e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
