z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
4.3445987884e+05,1.0340703400e-04,4.0061677704e+02,2.1381435978e-06,7.1625366254e-05,2.9643575620e-05,9.2661302988e-20,4.9081304340e-67,3.2266927662e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.2938577356e+05,1.6529176736e-04,4.4499183904e+02,3.4177320504e-06,1.1449011656e-04,4.7384001028e-05,1.0744939199e-19,5.9189210077e-67,3.6923341110e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.2568916545e+05,2.3107450899e-04,4.6515702257e+02,4.7779194829e-06,1.6005484055e-04,6.6241863986e-05,1.1999601232e-19,6.8698441946e-67,4.0875047110e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.2189385880e+05,3.2303743592e-04,4.6846060275e+02,6.6794336847e-06,2.2375339245e-04,9.2604770581e-05,1.4037797894e-19,9.2767103386e-67,4.7739876824e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.1807790757e+05,4.5159972625e-04,4.7140967795e+02,9.3377116356e-06,3.1280266479e-04,1.2945957464e-04,1.6435646684e-19,1.2560310129e-66,5.5810323915e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.1423278533e+05,6.3132717782e-04,4.7749828192e+02,1.3053929825e-05,4.3729172560e-04,1.8098183667e-04,1.9024277257e-19,1.6383917145e-66,6.4390026013e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.1033602256e+05,8.8258247800e-04,4.8556404121e+02,1.8249126822e-05,6.1132488566e-04,2.5300890488e-04,2.1822721692e-19,2.0751742037e-66,7.3519016350e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0637377647e+05,1.2338322471e-03,4.9468335679e+02,2.5511905935e-05,8.5461968281e-04,3.5370127262e-04,2.4858815685e-19,2.5693062324e-66,8.3269485207e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0233834401e+05,1.7248722379e-03,5.0430132714e+02,3.5665122542e-05,1.1947408314e-03,4.9446714257e-04,2.8159558918e-19,3.1236871106e-66,9.3707152724e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.9822000221e+05,2.4113360987e-03,5.1656151763e+02,4.9859111633e-05,1.6702232387e-03,6.9125494879e-04,3.1358381203e-19,3.5920022108e-66,1.0339542543e-18,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
