t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_melt(bar),fO2_solid(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s),phi(mass_frac),p_S2(bar),p_N2(bar),p_SO2(bar),p_H2S(bar),p_NH3(bar)
6.8842000000e+04,2.1402107174e+03,2.1779834046e+03,4.2067790000e+03,4.4655432175e+03,5.9405940479e+02,9.1135902932e-01,2.8971734747e-03,2.8971734747e-03,1.0000000000e-02,0.0000000000e+00,5.4177051249e+19,2.1812421143e+20,0.0000000000e+00,7.7528349426e+20,4.7032130464e+18,5.9574042244e+20,1.7364080836e+02,1.9447888759e+01,1.4217609913e+02,1.1695006459e+01,3.1891683879e-01,4.8379662924e-10,2.8971734747e-03,3.9943617432e-02,6.1575616751e+06,3.2494581608e+06,1.0000000000e+02,9.0227612983e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.1776000000e+04,2.1118240423e+03,2.1495190685e+03,4.0727080000e+03,4.1668847991e+03,5.9406190479e+02,8.9972772744e-01,2.0820603886e-03,2.0820603886e-03,1.0000000000e-02,0.0000000000e+00,5.3590722755e+19,2.1868230485e+20,0.0000000000e+00,7.7514899078e+20,4.8371077171e+18,5.9897729329e+20,1.7447390142e+02,1.9993550156e+01,1.4283742092e+02,1.1319122767e+01,3.2172551267e-01,5.4807320550e-10,2.0820603886e-03,3.9915586543e-02,6.1541816534e+06,3.2494581608e+06,1.0000000000e+02,8.8972416991e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.4123000000e+04,2.0921008241e+03,2.1284824259e+03,3.7740100000e+03,3.9849126176e+03,5.9406390461e+02,8.8985840294e-01,1.6214904399e-03,1.6214904399e-03,1.0000000000e-02,0.0000000000e+00,5.3077833988e+19,2.1917266645e+20,0.0000000000e+00,7.7502970257e+20,4.9558976421e+18,6.0172260726e+20,1.7518529081e+02,2.0473609088e+01,1.4334090629e+02,1.1044341535e+01,3.2481240323e-01,6.0595134271e-10,1.6214904399e-03,3.9885367826e-02,6.1518272939e+06,3.2494581608e+06,1.0000000000e+02,8.7909600092e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.6001000000e+04,2.0775056610e+03,2.1126096062e+03,3.5920050000e+03,3.7881284159e+03,5.9406550480e+02,8.8174517248e-01,1.3381765020e-03,1.3381765020e-03,1.0000000000e-02,0.0000000000e+00,5.2647788710e+19,2.1958472060e+20,0.0000000000e+00,7.7492794046e+20,5.0572529425e+18,6.0399283342e+20,1.7577566209e+02,2.0880991418e+01,1.4372707399e+02,1.0838547348e+01,3.2771115760e-01,6.5660904408e-10,1.3381765020e-03,3.9857034290e-02,6.1503685193e+06,3.2494581608e+06,1.0000000000e+02,8.7036400793e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.7503000000e+04,2.0656784939e+03,2.1005501231e+03,3.3951920000e+03,3.7844750729e+03,5.9406678460e+02,8.7531873467e-01,1.1542003821e-03,1.1542003821e-03,1.0000000000e-02,0.0000000000e+00,5.2303089281e+19,2.1991504998e+20,0.0000000000e+00,7.7484494109e+20,5.1399213555e+18,6.0580585079e+20,1.7624778649e+02,2.1212164194e+01,1.4402142096e+02,1.0682886605e+01,3.3016052603e-01,6.9935440485e-10,1.1542003821e-03,3.9832874528e-02,6.1486794295e+06,3.2494581608e+06,1.0000000000e+02,8.6345055453e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.8705000000e+04,2.0567196408e+03,2.0908393836e+03,3.3915150000e+03,3.6675493676e+03,5.9406780881e+02,8.7002839476e-01,1.0232998839e-03,1.0232998839e-03,1.0000000000e-02,0.0000000000e+00,5.2017151786e+19,2.2018950268e+20,0.0000000000e+00,7.7477500966e+20,5.2095843605e+18,6.0731144464e+20,1.7664010741e+02,2.1490601826e+01,1.4425829997e+02,1.0557928188e+01,3.3225413081e-01,7.3658279402e-10,1.0232998839e-03,3.9812006409e-02,6.1477955494e+06,3.2494581608e+06,1.0000000001e+02,8.5776135550e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
8.0628000000e+04,2.0426294292e+03,2.0757596800e+03,3.2745710000e+03,3.5547172128e+03,5.9406944734e+02,8.6161160472e-01,8.4687938614e-04,8.4687938614e-04,1.0000000000e-02,0.0000000000e+00,5.1558081925e+19,2.2063021386e+20,0.0000000000e+00,7.7466062533e+20,5.3235343283e+18,6.0973145808e+20,1.7727104539e+02,2.1944844410e+01,1.4462509398e+02,1.0364532185e+01,3.3572793728e-01,7.9990691320e-10,8.4687938614e-04,3.9776982869e-02,6.1462064129e+06,3.2494581608e+06,1.0000000040e+02,8.4871209234e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
8.3705000000e+04,2.0203651205e+03,2.0525354086e+03,3.1617080000e+03,3.4136303092e+03,5.9407206918e+02,8.4807516438e-01,6.2924016607e-04,6.2924016607e-04,1.0000000000e-02,0.0000000000e+00,5.0809040931e+19,2.2134992020e+20,0.0000000000e+00,7.7446820755e+20,5.5152442982e+18,6.1368971074e+20,1.7830394575e+02,2.2705690552e+01,1.4518760251e+02,1.0068302737e+01,3.4172071102e-01,9.1299459496e-10,6.2924016607e-04,3.9715766761e-02,6.1435504956e+06,3.2494581608e+06,1.0000019339e+02,8.3416391333e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
8.6166000000e+04,2.0036272842e+03,2.0347963077e+03,3.0205740000e+03,3.2764864763e+03,5.9407416613e+02,8.3733872474e-01,4.9916153964e-04,4.9916153964e-04,1.0000000000e-02,0.0000000000e+00,5.0206166581e+19,2.2192938714e+20,0.0000000000e+00,7.7430774427e+20,5.6751243579e+18,6.1689402007e+20,1.7914044868e+02,2.3337271279e+01,1.4561260970e+02,9.8432686803e+00,3.4679986182e-01,1.0141033202e-09,4.9916153964e-04,3.9663088470e-02,6.1417814623e+06,3.2494581608e+06,1.0002229152e+02,8.2262845253e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
8.8135000000e+04,1.9909494688e+03,2.0212977674e+03,2.8833940000e+03,3.1835902276e+03,5.9407584388e+02,8.2893111887e-01,4.1718684687e-04,4.1718684687e-04,1.0000000000e-02,0.0000000000e+00,4.9728867489e+19,2.2238799200e+20,0.0000000000e+00,7.7417696664e+20,5.8054239380e+18,6.1944566985e+20,1.7980661124e+02,2.3850121389e+01,1.4593274044e+02,9.6723560652e+00,3.5097616292e-01,1.1012556119e-09,4.1718684687e-04,3.9619288974e-02,6.1403978881e+06,3.2494581608e+06,1.0080388739e+02,8.1359844535e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
8.9710000000e+04,1.9802087303e+03,2.0103754128e+03,2.7904680000e+03,3.0568680493e+03,5.9407718588e+02,8.2230782050e-01,3.5780365757e-04,3.5780365757e-04,1.0000000000e-02,0.0000000000e+00,4.9352498623e+19,2.2274942745e+20,0.0000000000e+00,7.7407085101e+20,5.9111497272e+18,6.2149990316e+20,1.8034144263e+02,2.4266027685e+01,1.4619301702e+02,9.5279026109e+00,3.5413750909e-01,1.1786994639e-09,3.5780365757e-04,3.9584444698e-02,6.1394082682e+06,3.2494581608e+06,1.0825760914e+02,8.0648543816e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
9.0970000000e+04,1.9724158502e+03,2.0039048077e+03,2.6637230000e+03,3.0243893970e+03,5.9407825950e+02,8.1717201088e-01,3.2013340722e-04,3.2013340722e-04,1.0000000000e-02,0.0000000000e+00,4.9057098574e+19,2.2303289300e+20,0.0000000000e+00,7.7398633705e+20,5.9953469846e+18,6.2310106801e+20,1.8075906833e+02,2.4595937568e+01,1.4638122445e+02,9.4247835396e+00,3.5680264008e-01,1.2406978115e-09,3.2013340722e-04,3.9555736586e-02,6.1384959448e+06,3.2494581608e+06,1.2228088270e+02,8.0097094822e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
9.2986000000e+04,1.9657767674e+03,1.9974154736e+03,2.6312250000e+03,2.9772414762e+03,5.9407997727e+02,8.0894985446e-01,2.9097225470e-04,2.9097225470e-04,1.0000000000e-02,0.0000000000e+00,4.8563905633e+19,2.2350700720e+20,0.0000000000e+00,7.7384553566e+20,6.1356355188e+18,6.2560249224e+20,1.8142000529e+02,2.5138105924e+01,1.4657921058e+02,9.3396005021e+00,3.6279730791e-01,1.3236581018e-09,2.9097225470e-04,3.9500406473e-02,6.1378939229e+06,3.2494581608e+06,1.3880640138e+02,7.9214222968e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
9.6212000000e+04,1.9574662675e+03,1.9884714301e+03,2.5840490000e+03,2.8257160718e+03,5.9408272608e+02,7.9599063567e-01,2.5650786847e-04,2.5650786847e-04,1.0000000000e-02,0.0000000000e+00,4.7776197596e+19,2.2426421330e+20,0.0000000000e+00,7.7361300665e+20,6.3673272012e+18,6.2960641516e+20,1.8247909921e+02,2.6028238137e+01,1.4684847161e+02,9.2290223933e+00,3.7311056494e-01,1.4593430565e-09,2.5650786847e-04,3.9407102160e-02,6.1376718944e+06,3.2494581608e+06,1.5013710935e+02,7.7824535641e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.0137400000e+05,1.9446124723e+03,1.9750424938e+03,2.4324800000e+03,2.7589270873e+03,5.9408712448e+02,7.7637950870e-01,2.1217520323e-04,2.1217520323e-04,1.0000000000e-02,0.0000000000e+00,4.6572759385e+19,2.2541890304e+20,0.0000000000e+00,7.7323595670e+20,6.7429930853e+18,6.3587990479e+20,1.8413448059e+02,2.7462537266e+01,1.4721875356e+02,9.0632785551e+00,3.8969903310e-01,1.6943477843e-09,2.1217520323e-04,3.9256620637e-02,6.1366807759e+06,3.2494581608e+06,1.6639361130e+02,7.5728067199e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.0550300000e+05,1.9346528896e+03,1.9645637704e+03,2.3656210000e+03,2.6294353237e+03,5.9409064268e+02,7.6104699907e-01,1.8260916783e-04,1.8260916783e-04,1.0000000000e-02,0.0000000000e+00,4.5622618844e+19,2.2633015142e+20,0.0000000000e+00,7.7291802435e+20,7.0597620413e+18,6.4098819196e+20,1.8547856394e+02,2.8663739837e+01,1.4747850607e+02,8.9326252908e+00,4.0351012911e-01,1.9079862166e-09,1.8260916783e-04,3.9130863981e-02,6.1362696431e+06,3.2494581608e+06,1.8315437739e+02,7.4093851289e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.0880600000e+05,1.9270129504e+03,1.9566293564e+03,2.2360760000e+03,2.5975155565e+03,5.9409345709e+02,7.4941119256e-01,1.6281279119e-04,1.6281279119e-04,1.0000000000e-02,0.0000000000e+00,4.4895874224e+19,2.2702584037e+20,0.0000000000e+00,7.7266188858e+20,7.3149291142e+18,6.4499156243e+20,1.8652947631e+02,2.9625950985e+01,1.4765591990e+02,8.8329162267e+00,4.1452638040e-01,2.0903708822e-09,1.6281279119e-04,3.9030333490e-02,6.1356943997e+06,3.2494581608e+06,1.9926914295e+02,7.2856533242e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.1409100000e+05,1.9150404296e+03,1.9440965532e+03,2.2041160000e+03,2.4756325839e+03,5.9409796029e+02,7.3098503408e-01,1.3555270041e-04,1.3555270041e-04,1.0000000000e-02,0.0000000000e+00,4.3735270747e+19,2.2813682099e+20,0.0000000000e+00,7.7222768783e+20,7.7475309818e+18,6.5157921545e+20,1.8825431164e+02,3.1246495130e+01,1.4790062026e+02,8.6740692517e+00,4.3299144384e-01,2.4206811751e-09,1.3555270041e-04,3.8861572246e-02,6.1351727333e+06,3.2494581608e+06,2.3321648783e+02,7.0902226741e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.1831900000e+05,1.9059540957e+03,1.9346085907e+03,2.0821680000e+03,2.4032383505e+03,5.9410156286e+02,7.1699637502e-01,1.1780027502e-04,1.1780027502e-04,1.0000000000e-02,0.0000000000e+00,4.2845880940e+19,2.2898660117e+20,0.0000000000e+00,7.7187241176e+20,8.1014619108e+18,6.5679708170e+20,1.8961648762e+02,3.2562458588e+01,1.4805340197e+02,8.5525999162e+00,4.4790934184e-01,2.7107129225e-09,1.1780027502e-04,3.8725097941e-02,6.1347389183e+06,3.2494581608e+06,2.6880956081e+02,6.9422793530e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.2170200000e+05,1.8989191262e+03,1.9272727375e+03,2.0097240000e+03,2.3680149398e+03,5.9410444545e+02,7.0615701036e-01,1.0558029963e-04,1.0558029963e-04,1.0000000000e-02,0.0000000000e+00,4.2151820460e+19,2.2964902697e+20,0.0000000000e+00,7.7158050922e+20,8.3922452233e+18,6.6098025936e+20,1.9070604342e+02,3.3637121749e+01,1.4815083574e+02,8.4579364366e+00,4.6004391896e-01,2.9623549683e-09,1.0558029963e-04,3.8614077911e-02,6.1343158260e+06,3.2494581608e+06,3.0476958916e+02,6.8278975461e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.2440800000e+05,1.8933586508e+03,1.9215001612e+03,1.9744620000e+03,2.3115079055e+03,5.9410675115e+02,6.9761307613e-01,9.6803030687e-05,9.6803030687e-05,1.0000000000e-02,0.0000000000e+00,4.1601735261e+19,2.3017384466e+20,0.0000000000e+00,7.7133946765e+20,8.6323634234e+18,6.6437015733e+20,1.9158738770e+02,3.4520192421e+01,1.4821413593e+02,8.3829781366e+00,4.6998440898e-01,3.1792442533e-09,9.6803030687e-05,3.8523166323e-02,6.1341388200e+06,3.2494581608e+06,3.4007314098e+02,6.7378930124e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.2873800000e+05,1.8847791970e+03,1.9125198508e+03,1.9179250000e+03,2.2387506963e+03,5.9411044063e+02,6.8429543130e-01,8.4484545440e-05,8.4484545440e-05,1.0000000000e-02,0.0000000000e+00,4.0738954773e+19,2.3099623675e+20,0.0000000000e+00,7.7094311423e+20,9.0272021342e+18,6.6982670650e+20,1.9300306406e+02,3.5963869475e+01,1.4828743153e+02,8.2654999408e+00,4.8617862953e-01,3.5537572934e-09,8.4484545440e-05,3.8375185962e-02,6.1338533430e+06,3.3558289145e+06,4.1190702959e+02,6.5978781144e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.3566600000e+05,1.8714290803e+03,1.8986809125e+03,1.8451200000e+03,2.1538142654e+03,5.9411634381e+02,6.6370806270e-01,6.8319155571e-05,6.8319155571e-05,1.0000000000e-02,0.0000000000e+00,3.9392401430e+19,2.3227829364e+20,0.0000000000e+00,7.7027615172e+20,9.6916441562e+18,6.7871403782e+20,1.9530119265e+02,3.8370316950e+01,1.4833548503e+02,8.0822965003e+00,5.1302584773e-01,4.2340727986e-09,6.8319155571e-05,3.8130428741e-02,6.1333415993e+06,3.6722677730e+06,5.8645907962e+02,6.3821046267e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.4120800000e+05,1.8615052765e+03,1.8881571800e+03,1.7601090000e+03,2.0409897121e+03,5.9412106601e+02,6.4798615078e-01,5.8004196026e-05,5.8004196026e-05,1.0000000000e-02,0.0000000000e+00,3.8353341837e+19,2.3326591512e+20,0.0000000000e+00,7.6971713753e+20,1.0248512133e+19,6.8591109037e+20,1.9715549485e+02,4.0365585459e+01,1.4831360813e+02,7.9410820263e+00,5.3516122374e-01,4.8522573408e-09,5.8004196026e-05,3.7929399881e-02,6.1332983019e+06,3.8701703890e+06,8.1076125856e+02,6.2178564176e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.4564200000e+05,1.8555766743e+03,1.8819378903e+03,1.6472280000e+03,1.9879419246e+03,5.9412484409e+02,6.3733043016e-01,5.2609148057e-05,5.2609148057e-05,1.0000000000e-02,0.0000000000e+00,3.7628589026e+19,2.3394960724e+20,0.0000000000e+00,7.6930310821e+20,1.0660737456e+19,6.9107600541e+20,1.9848357618e+02,4.1828629589e+01,1.4824773934e+02,7.8553758990e+00,5.5177873802e-01,5.3183374245e-09,5.2609148057e-05,3.7781869457e-02,6.1333443492e+06,3.9881570919e+06,1.0074432883e+03,6.1048617010e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.4918900000e+05,1.8555807277e+03,1.8817964158e+03,1.5941400000e+03,1.9589926065e+03,5.9412786640e+02,6.3480777100e-01,5.2492035102e-05,5.2492035102e-05,1.0000000000e-02,0.0000000000e+00,3.7431682908e+19,2.3411372750e+20,0.0000000000e+00,7.6918890404e+20,1.0773447615e+19,6.9238871733e+20,1.9882075854e+02,4.2224118658e+01,1.4818924312e+02,7.8504122631e+00,5.5693199683e-01,5.4198384787e-09,5.2492035102e-05,3.7740034797e-02,6.1336865948e+06,4.0051592595e+06,1.0126765006e+03,6.0753020503e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.5202600000e+05,1.8553320765e+03,1.8816570182e+03,1.5651790000e+03,1.9809173751e+03,5.9413028374e+02,6.3325601798e-01,5.2376878537e-05,5.2376878537e-05,1.0000000000e-02,0.0000000000e+00,3.7310622131e+19,2.3420857155e+20,0.0000000000e+00,7.6911807591e+20,1.0843069311e+19,6.9318396885e+20,1.9902433896e+02,4.2468006627e+01,1.4814971220e+02,7.8464821171e+00,5.6008562878e-01,5.4837540972e-09,5.2376878537e-05,3.7714244446e-02,6.1336663663e+06,4.0051592595e+06,1.0178704280e+03,6.0572743020e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.5656600000e+05,1.8527349450e+03,1.8787314398e+03,1.5870960000e+03,1.9176318185e+03,5.9413415217e+02,6.2475443271e-01,5.0013579484e-05,5.0013579484e-05,1.0000000000e-02,0.0000000000e+00,3.6695672319e+19,2.3478157912e+20,0.0000000000e+00,7.6874308332e+20,1.1216120110e+19,6.9767009892e+20,2.0017664412e+02,4.3775251821e+01,1.4802401239e+02,7.8013713660e+00,5.7595852610e-01,5.8796725554e-09,5.0013579484e-05,3.7581004081e-02,6.1341988167e+06,4.0563817040e+06,1.1360748342e+03,5.9632368022e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.6383000000e+05,1.8488972544e+03,1.8746300600e+03,1.5237770000e+03,1.8682547116e+03,5.9414034161e+02,6.1140019056e-01,4.6867046911e-05,4.6867046911e-05,1.0000000000e-02,0.0000000000e+00,3.5719282269e+19,2.3569093965e+20,0.0000000000e+00,7.6811210437e+20,1.1843896893e+19,7.0505631802e+20,2.0206951468e+02,4.5956059378e+01,1.4777613097e+02,7.7346377150e+00,6.0263973967e-01,6.5603382513e-09,4.6867046911e-05,3.7360422056e-02,6.1349107561e+06,4.1251751855e+06,1.3362829971e+03,5.8152498533e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.7545200000e+05,1.8436907884e+03,1.8691856670e+03,1.4743450000e+03,1.8251274091e+03,5.9415024444e+02,5.9066512078e-01,4.2974118517e-05,4.2974118517e-05,1.0000000000e-02,0.0000000000e+00,3.4184540938e+19,2.3711866020e+20,0.0000000000e+00,7.6702238327e+20,1.2928239997e+19,7.1740208362e+20,2.0522123745e+02,4.9669490088e+01,1.4726604579e+02,7.6372085380e+00,6.4845005778e-01,7.7809821663e-09,4.2974118517e-05,3.6990397897e-02,6.1361049245e+06,4.2294076066e+06,1.6839274095e+03,5.5857095337e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.9404700000e+05,1.8361468490e+03,1.8607844442e+03,1.4311310000e+03,1.6605527561e+03,5.9416608875e+02,5.5741028454e-01,3.7552802094e-05,3.7552802094e-05,1.0000000000e-02,0.0000000000e+00,3.1709299452e+19,2.3942328594e+20,0.0000000000e+00,7.6496402298e+20,1.4977297938e+19,7.3966515077e+20,2.1086732503e+02,5.6519140217e+01,1.4614403443e+02,7.4713013868e+00,7.3281143645e-01,1.0293717193e-08,3.7552802094e-05,3.6329747646e-02,6.1391123904e+06,4.3525525770e+06,2.4993192001e+03,5.2222588908e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0892300000e+05,1.8298821051e+03,1.8541417193e+03,1.2664200000e+03,1.5903652821e+03,5.9417876420e+02,5.3245818791e-01,3.3724428649e-05,3.3724428649e-05,1.0000000000e-02,0.0000000000e+00,2.9847480906e+19,2.4114947228e+20,0.0000000000e+00,7.6311471070e+20,1.6818125647e+19,7.5875153363e+20,2.1567268378e+02,6.2502602802e+01,1.4503356583e+02,7.3305136081e+00,8.0596779728e-01,1.2787121462e-08,3.3724428649e-05,3.5775891908e-02,6.1413505349e+06,4.4593919324e+06,3.5387676970e+03,4.9539992328e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2082400000e+05,1.8254795532e+03,1.8491857466e+03,1.1961280000e+03,1.4837184746e+03,5.9418890476e+02,5.1303000188e-01,3.1108341615e-05,3.1108341615e-05,1.0000000000e-02,0.0000000000e+00,2.8392290696e+19,2.4249682736e+20,0.0000000000e+00,7.6144756297e+20,1.8477752792e+19,7.7539125873e+20,2.1984024691e+02,6.7770426653e+01,1.4398394614e+02,7.2155232193e+00,8.7031977516e-01,1.5188209771e-08,3.1108341615e-05,3.5305177518e-02,6.1438007644e+06,4.5312643137e+06,4.6894140288e+03,4.7471729256e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3034500000e+05,1.8210968674e+03,1.8444633704e+03,1.0894010000e+03,1.4195991906e+03,5.9419701735e+02,4.9792743468e-01,2.8792496866e-05,2.8792496866e-05,1.0000000000e-02,0.0000000000e+00,2.7266200934e+19,2.4353707519e+20,0.0000000000e+00,7.5999793605e+20,1.9920838740e+19,7.8953145074e+20,2.2336651641e+02,7.2263500218e+01,1.4306741912e+02,7.1111795277e+00,9.2438873126e-01,1.7449650230e-08,2.8792496866e-05,3.4917018666e-02,6.1456181769e+06,4.6036457099e+06,6.2476565710e+03,4.5884719060e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3796200000e+05,1.8177023506e+03,1.8408249582e+03,1.0252200000e+03,1.3737496827e+03,5.9420350761e+02,4.8632491351e-01,2.7118846655e-05,2.7118846655e-05,1.0000000000e-02,0.0000000000e+00,2.6399933849e+19,2.4433497307e+20,0.0000000000e+00,7.5877486312e+20,2.1138319204e+19,8.0124562967e+20,2.2627890185e+02,7.5993540225e+01,1.4228832566e+02,7.0278471223e+00,9.6916170033e-01,1.9443999557e-08,2.7118846655e-05,3.4603131947e-02,6.1470366868e+06,4.6582621362e+06,7.8951986445e+03,4.4672448567e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.4405500000e+05,1.8174295525e+03,1.8404701689e+03,9.7932350000e+02,1.3576653661e+03,5.9420869927e+02,4.7854971735e-01,2.6960589055e-05,2.6960589055e-05,1.0000000000e-02,0.0000000000e+00,2.5804942836e+19,2.4487548101e+20,0.0000000000e+00,7.5787783356e+20,2.2030635235e+19,8.0965362774e+20,2.2836638819e+02,7.8687784813e+01,1.4168178631e+02,6.9935650406e+00,1.0032250428e+00,2.0784742656e-08,2.6960589055e-05,3.4378574513e-02,6.1483179160e+06,4.6582621362e+06,8.0825002470e+03,4.3849102250e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.4893000000e+05,1.8160818299e+03,1.8389825910e+03,9.6320610000e+02,1.3309000691e+03,5.9421285315e+02,4.7233601580e-01,2.6306356988e-05,2.6306356988e-05,1.0000000000e-02,0.0000000000e+00,2.5343253183e+19,2.4529369350e+20,0.0000000000e+00,7.5714342475e+20,2.2761132548e+19,8.1650655152e+20,2.3006373627e+02,8.0876713265e+01,1.4120516098e+02,6.9519825285e+00,1.0298531629e+00,2.2000639192e-08,2.6306356988e-05,3.4200338700e-02,6.1493238954e+06,4.6765300717e+06,8.9284056770e+03,4.3209731655e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.5673000000e+05,1.8136584996e+03,1.8362780483e+03,9.3641430000e+02,1.2768447161e+03,5.9421949934e+02,4.6119864698e-01,2.5154636241e-05,2.5154636241e-05,1.0000000000e-02,0.0000000000e+00,2.4506812548e+19,2.4606071929e+20,0.0000000000e+00,7.5572338334e+20,2.4174732861e+19,8.2965379289e+20,2.3331516297e+02,8.5063980444e+01,1.4029577969e+02,6.8746515456e+00,1.0807261053e+00,2.4417860667e-08,2.5154636241e-05,3.3866667724e-02,6.1511880343e+06,4.7131591390e+06,1.0754935034e+04,4.2053792804e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.6921000000e+05,1.8079021438e+03,1.8301440269e+03,8.8231390000e+02,1.2062358799e+03,5.9423013322e+02,4.4329230454e-01,2.2714300672e-05,2.2714300672e-05,1.0000000000e-02,0.0000000000e+00,2.3175265803e+19,2.4728171151e+20,0.0000000000e+00,7.5319366904e+20,2.6693585489e+19,8.5274000036e+20,2.3900564376e+02,9.2381058271e+01,1.3873164522e+02,6.7252512864e+00,1.1676662354e+00,2.9119022107e-08,2.2714300672e-05,3.3307076366e-02,6.1539980773e+06,4.8052718897e+06,1.6827412151e+04,4.0218915466e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.7919400000e+05,1.8037215652e+03,1.8256504368e+03,8.1163160000e+02,1.1472301648e+03,5.9423864031e+02,4.2988519582e-01,2.1068617772e-05,2.1068617772e-05,1.0000000000e-02,0.0000000000e+00,2.2179999110e+19,2.4818921221e+20,0.0000000000e+00,7.5105567636e+20,2.8822104006e+19,8.7190856185e+20,2.4371579361e+02,9.8426211525e+01,1.3744011126e+02,6.6100725639e+00,1.2393771601e+00,3.3289259568e-08,2.1068617772e-05,3.2864354750e-02,6.1564442795e+06,4.8609070567e+06,2.3910624568e+04,3.8853657645e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
