t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_solid(bar),fO2_melt(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
2.6920000000e+03,2.9439430599e+03,3.8717777256e+03,2.8671700000e+05,2.8169525886e+05,5.9400304007e+02,1.0000000000e+00,1.2431473840e+02,1.2431473840e+02,1.0000000000e-02,0.0,2.4379507060e+19,1.1161014953e+20,0.0,1.5980988170e+20,1.9010068488e+17,5.3160880643e+20,1.9361679550e+02,6.7242959952e-01,5.1728711314e+01,1.6877152439e+01,2.3763745077e-02,4.3301787487e-14,1.2431473840e+02,3.4808028063e-02,6.3701338208e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
4.0220000000e+03,2.9424562533e+03,3.7786807248e+03,2.8131250000e+05,2.7399034479e+05,5.9400417332e+02,1.0000000000e+00,9.2261155968e+01,9.2261155968e+01,1.0000000000e-02,0.0,2.4870340024e+19,1.1111421612e+20,0.0,1.5981348461e+20,1.8648908211e+17,4.5857869256e+20,1.6251822033e+02,6.7245991972e-01,5.3030792831e+01,1.6530700762e+01,2.3110848466e-02,4.5444567078e-14,9.2261155968e+01,3.5450400462e-02,6.3390715756e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
4.2490000000e+03,2.9406780784e+03,3.6940356747e+03,2.7360760000e+05,2.6845191926e+05,5.9400436674e+02,1.0000000000e+00,6.8407917245e+01,6.8407917245e+01,1.0000000000e-02,0.0,2.5381402605e+19,1.1060229481e+20,0.0,1.5981719829e+20,1.8277396516e+17,4.0500849169e+20,1.3969112283e+02,6.7249117274e-01,5.4383575521e+01,1.6204651978e+01,2.2486914813e-02,4.7801984137e-14,6.8407917245e+01,3.6140155150e-02,6.3206186270e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
4.4790000000e+03,2.8941500205e+03,3.6096415398e+03,2.6806920000e+05,1.8892331984e+05,5.9400456273e+02,1.0000000000e+00,4.9695749548e+01,4.9695749548e+01,1.0000000000e-02,0.0,2.5927631628e+19,1.1005520644e+20,0.0,1.5982107283e+20,1.7889800508e+17,3.6374033832e+20,1.2208879792e+02,6.7252378032e-01,5.5834024463e+01,1.5864647981e+01,2.1852150692e-02,5.0524762530e-14,4.9695749548e+01,3.6891167155e-02,6.2753430158e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
4.7970000000e+03,2.8472255924e+03,3.5275326467e+03,1.8854060000e+05,1.4018793468e+05,5.9400483371e+02,1.0000000000e+00,3.5712712953e+01,3.5712712953e+01,1.0000000000e-02,0.0,2.6470108020e+19,1.0951158518e+20,0.0,1.5982478722e+20,1.7518175714e+17,3.3358067953e+20,1.0920226072e+02,6.7255504081e-01,5.7287926965e+01,1.5507837946e+01,2.1227818251e-02,5.3529893598e-14,3.5712712953e+01,3.7641586733e-02,6.2415605976e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
5.1760000000e+03,2.8156661362e+03,3.4551626596e+03,1.3980520000e+05,1.2363871293e+05,5.9400515663e+02,1.0000000000e+00,2.6265504790e+01,2.6265504790e+01,1.0000000000e-02,0.0,2.6937673400e+19,1.0904270069e+20,0.0,1.5982785885e+20,1.7210801041e+17,3.1369591979e+20,1.0068125243e+02,6.7258089242e-01,5.8559784557e+01,1.5162707888e+01,2.0674304147e-02,5.6472569827e-14,2.6265504790e+01,3.8284703170e-02,6.2256268764e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
5.6210000000e+03,2.7856881978e+03,3.3804833056e+03,1.2325600000e+05,1.1328745879e+05,5.9400553581e+02,1.0000000000e+00,1.8819872793e+01,1.8819872793e+01,1.0000000000e-02,0.0,2.7394093348e+19,1.0858475714e+20,0.0,1.5983072222e+20,1.6924223578e+17,2.9843219271e+20,9.4109435176e+01,6.7260499166e-01,5.9826627334e+01,1.4770228883e+01,2.0101175065e-02,5.9810808285e-14,1.8819872793e+01,3.8902143780e-02,6.2143573293e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
6.0790000000e+03,2.7576831140e+03,3.3102051170e+03,1.1290480000e+05,1.0494095258e+05,5.9400592606e+02,1.0000000000e+00,1.3537442069e+01,1.3537442069e+01,1.0000000000e-02,0.0,2.7790006974e+19,1.0818728637e+20,0.0,1.5983308195e+20,1.6688008649e+17,2.8792044928e+20,8.9548824471e+01,6.7262485233e-01,6.0954031320e+01,1.4365165407e+01,1.9560822970e-02,6.3256998914e-14,1.3537442069e+01,3.9423150313e-02,6.2051367071e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
6.5840000000e+03,2.7281187542e+03,3.2388958491e+03,1.0455830000e+05,9.6695375551e+04,5.9400635634e+02,1.0000000000e+00,9.5323925755e+00,9.5323925755e+00,1.0000000000e-02,0.0,2.8154142819e+19,1.0782144187e+20,0.0,1.5983513555e+20,1.6482385028e+17,2.8021702209e+20,8.6166645083e+01,6.7264213676e-01,6.2022666526e+01,1.3919931793e+01,1.9012051491e-02,6.7098402617e-14,9.5323925755e+00,3.9884319884e-02,6.1974410702e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
7.1120000000e+03,2.6986450652e+03,3.1705816290e+03,9.6312780000e+04,8.9016703826e+04,5.9400680626e+02,1.0000000000e+00,6.7012741401e+00,6.7012741401e+00,1.0000000000e-02,0.0,2.8467392985e+19,1.0750641256e+20,0.0,1.5983680043e+20,1.6315624476e+17,2.7499306611e+20,8.3830475966e+01,6.7265614968e-01,6.2973577186e+01,1.3464482104e+01,1.8486386462e-02,7.1159935442e-14,6.7012741401e+00,4.0262167943e-02,6.1918014961e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
