,C,H,He,N,O,P,S,Si,Ti,V,Cl,K,Na,Mg,F,Ca,Fe,Al,e-,AlH,HAlO,HAlO2,AlN,AlO,N2O5,AlO2,AlS,Al2,Al2O,Al2O2,AlC,CH,HCN,HNCO,HCO,CHP,CH2,H2CO,CH3,CH4,CH4O2,KCN,CN,NaCN,NCO,CN2_cnn,CN2_ncn,CO,COS,CO2,PC,CS,CS2,SiC,Si2C,C2,C2H,C2H2,C2H2O2,C2H4,C2H4O,K2C2N2,C2N,C2NO,C2N2,SiC2,CCO,TiC2,C3,C3H,C3N2O,C3O2,C4,C4N2,CaH,CaOH,CaO,CaS,Ca2,FeH,FeO2H2,FeO,FeS,KH,KOH,MgH,MgOH,NH,HNO,HNO2,HNO3,NaH,NaOH,OH,CHO,HO2,PH,HS,SiH,TiH,H2,K2O2H2,MgO2H2,NH2,N2H2,H2O,H2O2,H2SO4,PH2,H2S,SiH2,NH3,PH3,SiH3,N2H4,SiH4,KO,K2,K2SO4,MgN,MgO,MgS,Mg2,NO,NO2,NO3,PN,NS,SiN,Si2N,TiN,N2,N2O,N2O3,N2O4,N3,NaO,Na2,PO,SO,S2O,SiO,TiO,O2,PO2,SO2,SiO2,TiO2,O3,SO3,PS,P2,P4,SiS,TiS,S2,S3,S4,S5,S6,S7,S8,Si2,Si3,Al_p,Al_m,AlO_p,AlO_m,AlO2_m,Al2O_p,Al2O2_p,CH_p,CH_m,CHO_p,CN_p,CN_m,CO2_m,C2_m,Ca_p,Ca_m,CaOH_p,Fe_p,Fe_m,H_p,H_m,KOH_p,MgOH_p,NaOH_p,OH_p,OH_m,HS_m,SiH_p,H2_p,H2_m,H3O_p,He_p,K_p,K_m,KO_m,Mg_p,N_p,N_m,NO_p,NO2_m,N2_p,N2_m,N2O_p,Na_p,Na_m,NaO_m,O_p,O_m,O2_p,O2_m,P_p,P_m,S_p,S_m,Si_p,Si_m,Ti_p,Ti_m
0,1.4874570131927014e-29,0.006467966468833733,2.148245223342652e-30,2.2268900317281852e-24,2.1814020495751514e-10,6.555350245743467e-21,6.2192578833488876e-21,8.876918723520911e-08,1.3846001907399743e-11,2.148245223342652e-30,2.148245223342652e-30,0.02292127467206559,0.6731903342192096,0.03510928361119354,2.148245223342652e-30,1.921801810149325e-08,0.3485208503773048,4.344787195306467e-09,1.5792427683123624e-06,1.691486043248885e-08,3.300828529538569e-12,9.556901471527387e-08,6.211195965364421e-30,1.9288276482372665e-10,1.2333143346972812e-76,1.6983753723100114e-15,1.1253516832232455e-24,1.1837615021108918e-17,2.1359235536422606e-10,3.7005370372357346e-13,1.8165263298007128e-33,1.7268973187466e-27,1.5661126463243508e-32,1.675483824534013e-35,1.366872467151446e-21,1.5696549513409003e-33,8.498496226721093e-24,3.259829344074251e-20,9.343678555958875e-20,6.130499926610818e-17,5.601843152618404e-33,3.517891891263618e-33,2.3001288230667318e-38,8.617449430537914e-32,2.1201351724535475e-40,1.2700071447354019e-59,1.1126770394332971e-56,4.512215827858025e-16,6.716216140441626e-35,1.0386052916520903e-18,2.2670385390397394e-39,2.1521128164857958e-36,1.0233569781754805e-51,5.282142820311344e-30,4.2229977494720034e-27,4.8331219589682747e-48,2.3902768941285807e-40,3.507586458531641e-36,5.8894680143218295e-43,4.843521875930821e-36,2.4892747508191422e-43,1.7850047851104615e-67,3.090371184458566e-57,1.1077557553573471e-56,1.4091362176714551e-68,1.838866752664799e-43,2.0394958320146695e-42,5.284963774111088e-50,1.423467967679311e-63,5.241898530843696e-58,6.652122762295722e-92,3.637333220981741e-58,4.464843896175774e-85,1.1746003162875644e-106,2.322724497205697e-08,1.1057362380228789e-07,9.131932081691177e-13,2.0345378943243353e-24,3.1454299522309953e-19,0.0006357107729740532,0.01959948516637938,4.6796744630686366e-05,5.840033692517971e-18,0.0008450295821895594,0.0037510355526001256,5.839099373140215e-05,0.00279859694519066,1.9800199790127226e-22,9.601527032867647e-25,1.4948784192172063e-29,1.953358199800545e-38,0.017762688708572106,0.03225571031048624,4.797444364061677e-06,1.366872467151446e-21,2.987338377418491e-14,5.014357142044375e-19,2.0700427314127473e-18,8.569731581296312e-07,4.616033407670944e-13,105.15074948250007,3.3115737976949215e-08,0.0020223314172325944,8.718171173669347e-20,4.5260435361582297e-38,0.9892721493079558,1.1130891038271005e-12,8.535840379265356e-36,8.266989898001458e-18,4.431949051978074e-16,1.0734298067711103e-06,5.135993840927285e-16,5.048153185211344e-16,0.00011006924258679414,1.0916730584933447e-38,0.00012334039870445722,3.6546983145549812e-09,2.066596388246879e-06,1.5139395183217475e-32,6.363210390911473e-21,2.1236084235144793e-07,3.093297775260862e-19,1.8779682861625737e-07,2.3862910623762995e-22,1.0039059746717043e-30,2.5037777298985802e-42,2.8825455418029147e-33,3.238181177155767e-37,5.913783093600058e-22,9.262665642072089e-24,1.7782337767186435e-28,3.3837135746789022e-28,2.503444972255716e-40,2.130149798871422e-58,9.963753522530526e-68,1.7288624399622759e-56,1.132361454595756e-07,0.0030676523483150558,1.0191695891048721e-19,3.781311597153777e-22,1.3456379777965281e-39,0.09927591283372394,1.2722057572102736e-08,8.974758059773969e-13,1.7530045414495042e-21,8.533938494218479e-24,2.640800838225498e-06,1.3903126188521052e-08,2.373361425736564e-26,6.712361940076816e-32,3.305591359507003e-34,2.011417605004842e-33,1.4798421784575313e-67,6.225632886221505e-17,1.4126453510456146e-24,2.3268492728303473e-35,5.346972158854781e-55,3.651949522578695e-74,2.081789191756032e-94,5.404845439455439e-113,1.0744116374193618e-131,2.6028622888518255e-151,6.893919712853254e-12,1.6547833160673178e-14,3.602549583341782e-18,1.722280141499099e-15,1.3582848711783549e-27,2.548823014402865e-09,3.6095413677479106e-13,3.0979566878384308e-24,1.4881898694816948e-31,5.778606911917204e-49,4.188637136521617e-31,1.2112909056528801e-36,6.028890059251587e-68,3.026438094959066e-36,4.801242148488971e-24,1.7871210495598852e-45,8.187626672265031e-17,3.2658683410531236e-15,1.0224807369799936e-15,1.942042427857852e-14,1.5556918857562968e-08,4.611369400381252e-32,5.46494114329905e-09,7.848842495686068e-15,1.6169311543565388e-16,6.158917437087821e-18,8.163992840732399e-34,1.5774321622086145e-09,1.66922778323782e-20,5.7178970183095985e-21,8.854636649304688e-32,2.008478712910405e-12,2.5285542247074617e-18,1.4785224645635782e-88,1.4628466438283647e-06,4.03050047415664e-09,6.508362755003864e-12,1.1044127684798183e-14,2.0088424732937993e-55,4.963077330616111e-32,3.2459372329330338e-40,3.1812711247427367e-32,4.669449441355416e-62,1.2978818093553808e-39,1.963424119087941e-66,3.046130712916307e-07,1.5886970514752297e-07,1.5601520770644355e-10,1.2975126008855688e-39,2.0008958728341856e-14,1.7398260459577192e-37,4.523221615144042e-19,4.072349291184322e-41,2.2319100368743416e-26,2.418363706952258e-41,2.643416975102946e-23,3.9116892990945882e-22,3.739513763229214e-12,7.369520807188252e-22,4.839111231350595e-19
