# T Ptot H He C N O Na K Si Ar Ti V S Cl Mg Al Ca Fe Cr Li Cs Rb F P
1.500000000000000000e+03 8.028533976734897237e+01 2.159397623573196603e-02 0.000000000000000000e+00 2.288203796707612703e-01 0.000000000000000000e+00 7.495856440805995780e-01 1.212559417303717777e-11 4.846083535959266359e-13 3.606078365954193445e-15 0.000000000000000000e+00 5.160021451752040092e-17 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.317307600496314020e-17 1.725044095613058396e-20 6.113334388623598619e-22 2.931711878150134203e-13 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.525000000000000000e+03 8.028542821019323128e+01 2.159397645667751608e-02 0.000000000000000000e+00 2.288203844213280991e-01 0.000000000000000000e+00 7.495856390998522079e-01 2.073677991731674497e-11 8.467701131766452521e-13 7.710090509740257022e-15 0.000000000000000000e+00 1.074841110759343999e-16 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.742857033532055310e-16 4.410812333616752773e-20 1.662091549385911189e-21 5.508055823704058670e-13 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.550000000000000000e+03 8.028553685383062088e+01 2.159397658176300666e-02 0.000000000000000000e+00 2.288203817806946649e-01 0.000000000000000000e+00 7.495856416002198985e-01 3.484069754457323935e-11 1.452414505735525813e-12 1.607531495460189463e-14 0.000000000000000000e+00 2.182919466634767229e-16 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.031222309128247993e-16 1.093118366012965566e-19 4.355819434273755411e-21 1.012657505560757634e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.575000000000000000e+03 8.028566984011388286e+01 2.159397629863146068e-02 0.000000000000000000e+00 2.288203831438610225e-01 0.000000000000000000e+00 7.495856404956440233e-01 5.755808701070340072e-11 2.447663576307931822e-12 3.272374578798111647e-14 0.000000000000000000e+00 4.327802790094788370e-16 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.067512852607433364e-16 2.629690069206131491e-19 1.102564039523947872e-20 1.823779386358927145e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000000e+03 8.028583138703731947e+01 2.159397662317170605e-02 0.000000000000000000e+00 2.288203813571624556e-01 0.000000000000000000e+00 7.495856419187495456e-01 9.357153672993633024e-11 4.056117277928230203e-12 6.511260658536716408e-14 0.000000000000000000e+00 8.385622431360850270e-16 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.986048529062905688e-15 6.149620705510137060e-19 2.700685516623232623e-20 3.220748897463293692e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.625000000000000000e+03 8.028602636945120707e+01 2.159397649067243755e-02 0.000000000000000000e+00 2.288203828094957371e-01 0.000000000000000000e+00 7.495856405376987164e-01 1.498034674815017380e-10 6.614639808470023380e-12 1.267740907527053094e-13 0.000000000000000000e+00 1.589687414412522932e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.241118141044279981e-15 1.399840028313600878e-18 6.412679061873940156e-20 5.582375307334298281e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.650000000000000000e+03 8.028626234627517988e+01 2.159397644897276258e-02 0.000000000000000000e+00 2.288203799666400362e-01 0.000000000000000000e+00 7.495856433276619768e-01 2.363436287032100028e-10 1.062325201499430250e-11 2.417665619115449780e-13 0.000000000000000000e+00 2.951470315929581618e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.840273841991422236e-15 3.105559337651736989e-18 1.478448935815730696e-19 9.504667329012473620e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.675000000000000000e+03 8.028654624193627853e+01 2.159397638992217872e-02 0.000000000000000000e+00 2.288203803265760616e-01 0.000000000000000000e+00 7.495856428826015438e-01 3.677012317492243979e-10 1.681372772833177727e-11 4.520365104503822692e-13 0.000000000000000000e+00 5.371929408884660147e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.800618625858776455e-14 6.722726825933147745e-18 3.314606421376273111e-19 1.590984425387581496e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.700000000000000000e+03 8.028688580826400312e+01 2.159397656337996504e-02 0.000000000000000000e+00 2.288203820458487026e-01 0.000000000000000000e+00 7.495856407729775128e-01 5.644739248916892041e-10 2.624265677892503434e-11 8.293728007418342231e-13 0.000000000000000000e+00 9.593511745846169722e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.587536404540467786e-14 1.421602976995033948e-17 7.236515223580625968e-19 2.620235843929509719e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.725000000000000000e+03 8.028729186154868103e+01 2.159397620292011905e-02 0.000000000000000000e+00 2.288203812805545689e-01 0.000000000000000000e+00 7.495856415764933223e-01 8.555457512065566581e-10 4.041610759364604743e-11 1.494481441302357759e-12 0.000000000000000000e+00 1.682471395676007064e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.998603095070817309e-14 2.939637655762495035e-17 1.540533457890200265e-18 4.248885828534716449e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
