# T Ptot H He C N O Na K Si Ar Ti V S Cl Mg Al Ca Fe Cr Li Cs Rb F P
1.500000000000000000e+03 7.823532607986962262e+01 2.062055286324959019e-02 0.000000000000000000e+00 2.322958520204825850e-01 0.000000000000000000e+00 7.470835951031028488e-01 1.236689680260095989e-11 4.946415797092678695e-13 3.686051587263602173e-15 0.000000000000000000e+00 5.274416603118869263e-17 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.481294265520492151e-17 1.739587021961383633e-20 6.248967419330774803e-22 2.996713654228155863e-13 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.525000000000000000e+03 7.823541153610085530e+01 2.062055292610581736e-02 0.000000000000000000e+00 2.322958532136044085e-01 0.000000000000000000e+00 7.470835938377003993e-01 2.115381800418950146e-11 8.644360309410684695e-13 7.881098076375783440e-15 0.000000000000000000e+00 1.098669800686464910e-16 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.781959862318319411e-16 4.448046987441925880e-20 1.698971598773504409e-21 5.630183669688164223e-13 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.550000000000000000e+03 7.823551648018359117e+01 2.062055291402957458e-02 0.000000000000000000e+00 2.322958522966824257e-01 0.000000000000000000e+00 7.470835947512044495e-01 3.554852241714308822e-11 1.482939842704912075e-12 1.643190800240833828e-14 0.000000000000000000e+00 2.231313682558130954e-16 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.121775075565587427e-16 1.102360438201900461e-19 4.452482967122654865e-21 1.035111469411986685e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.575000000000000000e+03 7.823564425105325881e+01 2.062055287061334910e-02 0.000000000000000000e+00 2.322958512972590484e-01 0.000000000000000000e+00 7.470835957689900830e-01 5.873892111054009987e-11 2.499472473405808759e-12 3.344976523924238122e-14 0.000000000000000000e+00 4.423748130593582421e-16 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.271452686629858340e-16 2.651963574949205863e-19 1.127035542085701042e-20 1.864220210177159335e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000000e+03 7.823580044118085652e+01 2.062055283065403546e-02 0.000000000000000000e+00 2.322958516900004988e-01 0.000000000000000000e+00 7.470835953763319548e-01 9.550936011890966276e-11 4.142561371228351309e-12 6.655750724704964914e-14 0.000000000000000000e+00 8.571527588754519888e-16 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.030776870709740531e-15 6.201816184874346673e-19 2.760637303824677843e-20 3.292169759691846989e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.625000000000000000e+03 7.823598971405957059e+01 2.062055274948111638e-02 0.000000000000000000e+00 2.322958502441315742e-01 0.000000000000000000e+00 7.470835968408547911e-01 1.529341003052279113e-10 6.756544621439790460e-12 1.295880093307212935e-13 0.000000000000000000e+00 1.624930028935981604e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.336767429862773043e-15 1.411749571142422983e-18 6.555058741484543550e-20 5.706172724219908570e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.650000000000000000e+03 7.823621801453104752e+01 2.062055277359583355e-02 0.000000000000000000e+00 2.322958511445858409e-01 0.000000000000000000e+00 7.470835958196647697e-01 2.413262002259143592e-10 1.085261071414882233e-11 2.471345082678999900e-13 0.000000000000000000e+00 3.016903002501511089e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.039940653435081997e-15 3.132052605911187625e-18 1.511281485357168432e-19 9.715461289136742257e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.675000000000000000e+03 7.823649279315513638e+01 2.062055280647850236e-02 0.000000000000000000e+00 2.322958538377402071e-01 0.000000000000000000e+00 7.470835929463346403e-01 3.755187550747361282e-10 1.717898082075992513e-11 4.620767239746107909e-13 0.000000000000000000e+00 5.491022452652146603e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.841350151826468080e-14 6.780254800669747146e-18 3.388232366211493337e-19 1.626271952455095011e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.700000000000000000e+03 7.823682300873095130e+01 2.062055246954882376e-02 0.000000000000000000e+00 2.322958521634763407e-01 0.000000000000000000e+00 7.470835947359076856e-01 5.765730422565256561e-10 2.681613663973692958e-11 8.478021113240303720e-13 0.000000000000000000e+00 9.806195267065115516e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.668820087179826513e-14 1.433810424292851742e-17 7.397298465745897729e-19 2.678357002409922168e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.725000000000000000e+03 7.823721739195640623e+01 2.062055274698897794e-02 0.000000000000000000e+00 2.322958532515226326e-01 0.000000000000000000e+00 7.470835930411074965e-01 8.740284590237022927e-10 4.130440574328158824e-11 1.527707251459862899e-12 0.000000000000000000e+00 1.719770994417733163e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.157437909588852188e-14 2.964979522702629695e-17 1.574771299255187116e-18 4.343143079331151865e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
