# T Ptot H He C N O Na K Si Ar Ti V S Cl Mg Al Ca Fe Cr Li Cs Rb F P
1.500000000000000000e+03 6.189516756890736815e+01 6.546644902581856378e-03 0.000000000000000000e+00 2.731470666591042651e-01 0.000000000000000000e+00 7.203062884226029139e-01 1.474886219352404164e-11 5.956187307569424111e-13 4.451635389757312401e-15 0.000000000000000000e+00 6.369194129419381323e-17 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.064956879245671090e-17 1.784746583552668011e-20 7.547830896526173242e-22 3.618847911751349423e-13 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.525000000000000000e+03 6.189521588491188453e+01 6.546644867145875839e-03 0.000000000000000000e+00 2.731470661464786565e-01 0.000000000000000000e+00 7.203062889593504492e-01 2.529224736161072458e-11 1.042874090604499428e-12 9.518299290191130150e-15 0.000000000000000000e+00 1.326713792739114118e-16 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.159938462872545065e-16 4.564252121792188150e-20 2.052180446307816436e-21 6.799099523953330472e-13 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.550000000000000000e+03 6.189527627156276424e+01 6.546644872507017925e-03 0.000000000000000000e+00 2.731470631605801280e-01 0.000000000000000000e+00 7.203062919212420701e-01 4.260770181453822283e-11 1.792329344653817525e-12 1.984626049598619039e-14 0.000000000000000000e+00 2.694453440151026437e-16 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.997947984054149127e-16 1.131372149014074807e-19 5.378353184916434306e-21 1.250030135961967465e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.575000000000000000e+03 6.189535164616182072e+01 6.546644810920253590e-03 0.000000000000000000e+00 2.731470656581982404e-01 0.000000000000000000e+00 7.203062894549905337e-01 7.057135335117841178e-11 3.026306895447441139e-12 4.040231046032063162e-14 0.000000000000000000e+00 5.341957607598411354e-16 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.124679593901303166e-15 2.722351445066484339e-19 1.361459059866948088e-20 2.251313595185741470e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000000e+03 6.189544632093777210e+01 6.546644827276550116e-03 0.000000000000000000e+00 2.731470660876629819e-01 0.000000000000000000e+00 7.203062889609616049e-01 1.150147132135290743e-10 5.024350281434816356e-12 8.039662688376280811e-14 0.000000000000000000e+00 1.035066577416587721e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.464486654052833001e-15 6.368028896833622105e-19 3.335022578836218268e-20 3.975826845254582191e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.625000000000000000e+03 6.189556449567858465e+01 6.546644808681429881e-03 0.000000000000000000e+00 2.731470622962322015e-01 0.000000000000000000e+00 7.203062926952419343e-01 1.845809318235861494e-10 8.208408836881709446e-12 1.565450809420268218e-13 0.000000000000000000e+00 1.962206539351262308e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.265302109750891335e-15 1.450005454816052434e-18 7.919381193124430394e-20 6.891246543121420251e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.650000000000000000e+03 6.189571114692004983e+01 6.546644860942047589e-03 0.000000000000000000e+00 2.731470671656569538e-01 0.000000000000000000e+00 7.203062876562491557e-01 2.918992899498190739e-10 1.320595596737539616e-11 2.985720125760626597e-13 0.000000000000000000e+00 3.643102563184218808e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.098058050009447610e-14 3.217991684615559232e-18 1.825947570072220010e-19 1.173343860657954376e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.675000000000000000e+03 6.189589362399148342e+01 6.546644892299939567e-03 0.000000000000000000e+00 2.731470642472437760e-01 0.000000000000000000e+00 7.203062903641160863e-01 4.551748505716183399e-10 2.093693419159748170e-11 5.583151339280826618e-13 0.000000000000000000e+00 6.630759635771614589e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.237733135113738995e-14 6.968922776405199820e-18 4.093998655474597849e-19 1.964108989073396015e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.700000000000000000e+03 6.189611843805508329e+01 6.546644739405109090e-03 0.000000000000000000e+00 2.731470676239488582e-01 0.000000000000000000e+00 7.203062868701721744e-01 7.003126414314432962e-10 3.273193047136370446e-11 1.024517242595448710e-12 0.000000000000000000e+00 1.184160530418984656e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.460875427899709487e-14 1.474337394814700640e-17 8.938873818438715184e-19 3.234842555582634437e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.725000000000000000e+03 6.189639495367172373e+01 6.546644996094332786e-03 0.000000000000000000e+00 2.731470662950521988e-01 0.000000000000000000e+00 7.203062875402297394e-01 1.063721828751766266e-09 5.049076551055740064e-11 1.846442724439724796e-12 0.000000000000000000e+00 2.076733061214718990e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.707281264202958140e-14 3.050254752491048324e-17 1.903120103056444849e-18 5.245695126403507240e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
