# T Ptot H He C N O Na K Si Ar Ti V S Cl Mg Al Ca Fe Cr Li Cs Rb F P
1.500000000000000000e+03 1.945881259637642913e+01 3.197256864207987936e-01 0.000000000000000000e+00 6.625624547839289447e-01 0.000000000000000000e+00 9.898445731642217804e-03 1.223989354461971094e-04 5.230680106154001811e-06 2.148851606937884733e-03 0.000000000000000000e+00 1.089390960157808829e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.329943500590751186e-04 4.269660737928969606e-09 7.787605699819898098e-11 5.403933034604959176e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.525000000000000000e+03 1.974317294829814529e+01 3.182573464727685986e-01 0.000000000000000000e+00 6.595196646341778823e-01 0.000000000000000000e+00 1.251986783244642305e-02 1.518636061742755622e-04 6.595386802915743174e-06 2.895982814954969030e-03 0.000000000000000000e+00 1.665919625337497658e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.784263937462819737e-04 6.922503875063269830e-09 1.241088242193902880e-10 6.470245645723902636e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.550000000000000000e+03 2.007863389245838093e+01 3.165013884061685934e-01 0.000000000000000000e+00 6.558807894122299365e-01 0.000000000000000000e+00 1.567680459511749252e-02 1.867045971604852791e-04 8.235790432588934395e-06 3.833268101129477107e-03 0.000000000000000000e+00 2.503055510119408789e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.362081742644908981e-04 1.101600929279900614e-08 1.941008368100978579e-10 7.676589463081130021e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.575000000000000000e+03 2.047201272552726437e+01 3.144261302417836745e-01 0.000000000000000000e+00 6.515802655333226001e-01 0.000000000000000000e+00 1.943133998137092436e-02 2.275139785493586377e-04 1.018806427147792183e-05 4.987942819490564367e-03 0.000000000000000000e+00 3.698055125539115527e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.087196695735995242e-04 1.721833173737411507e-08 2.981384849224833944e-10 9.027881825362040619e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000000e+03 2.093006364437756872e+01 3.120035795735769946e-01 0.000000000000000000e+00 6.465600627640165632e-01 0.000000000000000000e+00 2.383885067748443137e-02 2.748684270044745291e-04 1.248884586785443963e-05 6.385049224771589642e-03 0.000000000000000000e+00 5.375989713461882089e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.985325925096804781e-04 2.645071369632404854e-08 4.500695636433886441e-10 1.052654045638610862e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.625000000000000000e+03 2.145917961337163149e+01 3.092117817458203133e-01 0.000000000000000000e+00 6.407746770225177801e-01 0.000000000000000000e+00 2.894328083039966054e-02 3.293119596054714651e-04 1.517433421030779053e-05 8.045303505254350687e-03 0.000000000000000000e+00 7.694590928779791349e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.083578771382173903e-04 3.995806193925141851e-08 6.681743999558696413e-10 1.217207132935837002e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.650000000000000000e+03 2.206505272416200825e+01 3.060373127994709952e-01 0.000000000000000000e+00 6.341962721053185925e-01 0.000000000000000000e+00 3.477217199341985782e-02 3.913391444703071789e-04 1.827935075920280643e-05 9.982797848798689172e-03 0.000000000000000000e+00 1.084895213812606768e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.409782676527434487e-04 5.938931830840315960e-08 9.761249840834287837e-10 1.396078703977111056e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.675000000000000000e+03 2.275230788801511750e+01 3.024775545310146585e-01 0.000000000000000000e+00 6.268194639301081228e-01 0.000000000000000000e+00 4.133203526153916840e-02 4.613808840063200268e-04 2.183645442237747950e-05 1.220278493307162294e-02 0.000000000000000000e+00 1.507578502622596829e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.991692696578277157e-04 8.688571496282928235e-08 1.404006588537257131e-09 1.588568493888000907e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.700000000000000000e+03 2.352413452455713028e+01 2.985425513657389285e-01 0.000000000000000000e+00 6.186650043190904391e-01 0.000000000000000000e+00 4.860466008731972876e-02 5.397945234690276891e-04 2.587524433801717755e-05 1.469983696482350145e-02 0.000000000000000000e+00 2.065696063554343638e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.856153526068005440e-04 1.251738075317588349e-07 1.989372486265725234e-09 1.793653291373751082e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.725000000000000000e+03 2.438195748861489776e+01 2.942559033673375346e-01 0.000000000000000000e+00 6.097818326717459048e-01 0.000000000000000000e+00 5.654508261133674857e-02 6.268597781083249613e-04 3.042190060267209472e-05 1.745671965674868223e-02 0.000000000000000000e+00 2.792207185960248320e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.202826672311902269e-03 1.776594900828583976e-07 2.778296249354624851e-09 2.010017011181468305e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.750000000000000000e+03 2.532516135718400108e+01 2.896547895092778657e-01 0.000000000000000000e+00 6.002470316380558168e-01 0.000000000000000000e+00 6.508146875623324612e-02 7.227803236620913927e-04 3.549903343725268197e-05 2.044414595302609938e-02 0.000000000000000000e+00 3.724981212240018237e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.453063159102666035e-03 2.485177458311124109e-07 3.826390860381557078e-09 2.236096555808715289e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.775000000000000000e+03 2.635090553467157903e+01 2.847888772785786005e-01 0.000000000000000000e+00 5.901634796986607867e-01 0.000000000000000000e+00 7.411722893241111387e-02 8.276920501230995621e-04 4.112583718861083864e-05 2.362156582612582115e-02 0.000000000000000000e+00 4.906802157280581034e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.738269892743487394e-03 3.427723097118144105e-07 5.199761452459548231e-09 2.470140760529506221e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.800000000000000000e+03 2.745402065925340196e+01 2.797182337988662892e-01 0.000000000000000000e+00 5.796556744314578236e-01 0.000000000000000000e+00 8.353500753712851667e-02 9.416748975719658457e-04 4.731852154742714994e-05 2.693888623084534847e-02 0.000000000000000000e+00 6.385209526754457494e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.060023520147111382e-03 4.663574698227787202e-07 6.975854095570537694e-09 2.710270134390197622e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.825000000000000000e+03 2.862700766144346431e+01 2.745105794289224299e-01 0.000000000000000000e+00 5.688639126584372763e-01 0.000000000000000000e+00 9.320239723147021038e-02 1.064767375098915137e-03 5.371598573148994625e-05 3.033915516555382719e-02 0.000000000000000000e+00 8.212159792269412193e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.419489634550954244e-03 6.261528413287087782e-07 9.244161691267849850e-09 2.954533891107203811e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.850000000000000000e+03 2.986035146312964983e+01 2.692373119848726626e-01 0.000000000000000000e+00 5.579362476463831655e-01 0.000000000000000000e+00 1.029791407120634050e-01 1.196977347354258965e-03 6.101863335101790297e-05 3.376167198427919985e-02 0.000000000000000000e+00 1.044341020923787169e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.817374969552292278e-03 8.299753933765521910e-07 1.210667723594980724e-08 3.200940419666310072e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.875000000000000000e+03 3.114275588951339913e+01 2.639701233424129878e-01 0.000000000000000000e+00 5.470211223668969280e-01 0.000000000000000000e+00 1.127252427876157675e-01 1.338292147375965855e-03 6.891663669012773261e-05 3.714642495274597667e-02 0.000000000000000000e+00 1.313768463677133504e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.253887224165160838e-03 1.086520651015108047e-06 1.567807314623864348e-08 3.447487520568811442e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.900000000000000000e+03 3.246200927812222403e+01 2.587758954966972724e-01 0.000000000000000000e+00 5.362571915502408748e-01 0.000000000000000000e+00 1.223105618235978687e-01 1.488673974118314694e-03 7.741835594485793517e-05 4.043866701667600538e-02 0.000000000000000000e+00 1.635541275371016802e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.728664564033993146e-03 1.405224296233481401e-06 2.008532986021138348e-08 3.692148555365191986e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.925000000000000000e+03 3.380610963878944375e+01 2.537118162741323069e-01 0.000000000000000000e+00 5.257629850010141492e-01 0.000000000000000000e+00 1.316252599663113032e-01 1.648041239139055175e-03 8.652942640445945518e-05 4.359441021085278672e-02 0.000000000000000000e+00 2.015710295064024970e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.240680815781585657e-03 1.796031752019540440e-06 2.546665795111658629e-08 3.932843541085146583e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.950000000000000000e+03 3.516489960020778227e+01 2.488199859828159055e-01 0.000000000000000000e+00 5.156257131575351371e-01 0.000000000000000000e+00 1.405910874904776620e-01 1.816230855504238472e-03 9.625062130929412858e-05 4.658639107009960451e-02 0.000000000000000000e+00 2.460132471594547034e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.788120086156803790e-03 2.269057921005338154e-06 3.196938926606316170e-08 4.167389510746630221e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.975000000000000000e+03 3.653214912481139010e+01 2.441219547685067881e-01 0.000000000000000000e+00 5.058900439153433126e-01 0.000000000000000000e+00 1.491727396364278535e-01 1.992938734776779439e-03 1.065745417724761515e-04 4.941007778730061722e-02 0.000000000000000000e+00 2.974251644928908716e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.368231042239570566e-03 2.834144333753265858e-06 3.974662462065216006e-08 4.393453594015788582e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+03 3.790794965490067625e+01 2.396138271994958657e-01 0.000000000000000000e+00 4.965479351106432127e-01 0.000000000000000000e+00 1.573880353608795024e-01 2.177645208851328781e-03 1.174812880160612186e-04 5.208890792444689777e-02 0.000000000000000000e+00 3.562910743926168318e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.977200510149843597e-03 3.500362236034612092e-06 4.895260378980246226e-08 4.608538245357003682e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.025000000000000000e+03 3.930101353095342631e+01 2.352631581691689011e-01 0.000000000000000000e+00 4.875321343854703837e-01 0.000000000000000000e+00 1.653141765989062928e-01 2.369540448727623042e-03 1.289338960022909375e-04 5.467717674370301678e-02 0.000000000000000000e+00 4.230284607202801137e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.610119503615272119e-03 4.275574010213189449e-06 5.973731594170403834e-08 4.810038264023389770e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.050000000000000000e+03 4.073045979460746224e+01 2.310083711849677535e-01 0.000000000000000000e+00 4.787150037671052405e-01 0.000000000000000000e+00 1.730883104294888009e-01 2.567473687000277650e-03 1.408749851959909297e-04 5.725935747432599893e-02 0.000000000000000000e+00 4.980068636066410394e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.261147195646755655e-03 5.166255680591091082e-06 7.224167177418018971e-08 4.995417297823047387e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.075000000000000000e+03 4.222577582681336139e+01 2.267641475755562686e-01 0.000000000000000000e+00 4.699197519572578807e-01 0.000000000000000000e+00 1.808953947864646028e-01 2.769961010546406234e-03 1.532264282294046407e-04 5.994248890941087510e-02 0.000000000000000000e+00 5.815966827292155226e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.923908694419921211e-03 6.177751463650407133e-06 8.659490461374612204e-08 5.162479813207819512e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.100000000000000000e+03 4.382467863282958831e+01 2.224321930205316600e-01 0.000000000000000000e+00 4.609427054722627926e-01 0.000000000000000000e+00 1.889449011185359573e-01 2.975263448805608689e-03 1.658931230188901785e-04 6.284262481178831683e-02 0.000000000000000000e+00 6.742448139860041044e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.592099334812718092e-03 7.315018300322554540e-06 1.029156315795170773e-07 5.309683431183066793e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.125000000000000000e+03 4.556827067058798519e+01 2.179178540797100661e-01 0.000000000000000000e+00 4.515877234206217561e-01 0.000000000000000000e+00 1.974359183899923875e-01 3.181526219683752151e-03 1.787702881376444927e-04 6.606618720908685738e-02 0.000000000000000000e+00 7.765397343232611562e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.260041395979934711e-03 8.583526279605887109e-06 1.213154253457470745e-07 5.436319650110943424e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.150000000000000000e+03 4.749485721311355491e+01 2.131474625093213449e-01 0.000000000000000000e+00 4.417021178546911009e-01 0.000000000000000000e+00 2.065217285967389516e-01 3.386921906301989822e-03 1.917515508379805491e-04 6.969242080636582626e-02 0.000000000000000000e+00 8.892240198804396736e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.922907881099023511e-03 9.989727912687047768e-06 1.419013299779055696e-07 5.542446834299905728e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
