#nT       210
#1:Tsb[K], 2:dHm/dTs[J/K], 3:phi_bulk(in mass), 4:phi_bulk(in vol) 5:dphi(mass)/dTs, 6:Rtr(Rheological transition)[m]
    0.2955000000E+04    0.4185259689E+28    0.8774335051E+00    0.8900520137E+00    0.4400018850E-03    0.3332557250E+07
    0.2945000000E+04    0.4182926231E+28    0.8729732201E+00    0.8859725956E+00    0.4460284932E-03    0.3332557250E+07
    0.2935000000E+04    0.4181452850E+28    0.8684509492E+00    0.8818325908E+00    0.4522270903E-03    0.3332557250E+07
    0.2925000000E+04    0.4177653436E+28    0.8638720699E+00    0.8776368446E+00    0.4578879354E-03    0.3332557250E+07
    0.2915000000E+04    0.4181407724E+28    0.8592197667E+00    0.8733698556E+00    0.4652303154E-03    0.3332557250E+07
    0.2905000000E+04    0.4176012049E+28    0.8545147102E+00    0.8690504940E+00    0.4705056510E-03    0.3332557250E+07
    0.2895000000E+04    0.4174783327E+28    0.8497476438E+00    0.8646701875E+00    0.4767066416E-03    0.3332557250E+07
    0.2885000000E+04    0.4174533343E+28    0.8449164112E+00    0.8602268654E+00    0.4831232587E-03    0.3332557250E+07
    0.2875000000E+04    0.4171254446E+28    0.8400279733E+00    0.8557268458E+00    0.4888437958E-03    0.3332557250E+07
    0.2865000000E+04    0.4168652542E+28    0.8350808707E+00    0.8511687080E+00    0.4947102563E-03    0.3332557250E+07
    0.2855000000E+04    0.4171335845E+28    0.8300629753E+00    0.8465411826E+00    0.5017895405E-03    0.3332557250E+07
    0.2845000000E+04    0.4166082293E+28    0.8249925671E+00    0.8418610401E+00    0.5070408198E-03    0.3332557250E+07
    0.2835000000E+04    0.4166141851E+28    0.8198573989E+00    0.8371168956E+00    0.5135168169E-03    0.3332557250E+07
    0.2825000000E+04    0.4162185241E+28    0.8146667906E+00    0.8323172748E+00    0.5190608331E-03    0.3332557250E+07
    0.2815000000E+04    0.4164167586E+28    0.8094068651E+00    0.8274492558E+00    0.5259925520E-03    0.3332557250E+07
    0.2805000000E+04    0.4156324993E+28    0.8041006094E+00    0.8225340331E+00    0.5306255641E-03    0.3332557250E+07
    0.2795000000E+04    0.4160225953E+28    0.7987204025E+00    0.8175459359E+00    0.5380206968E-03    0.3332557250E+07
    0.2785000000E+04    0.4159661996E+28    0.7932766218E+00    0.8124944787E+00    0.5443780651E-03    0.3332557250E+07
    0.2775000000E+04    0.4153749467E+28    0.7877819133E+00    0.8073913169E+00    0.5494708501E-03    0.3332557250E+07
    0.2765000000E+04    0.4148148579E+28    0.7822355807E+00    0.8022357394E+00    0.5546332599E-03    0.3332557250E+07
    0.2755000000E+04    0.4156781926E+28    0.7766034513E+00    0.7969958739E+00    0.5632129401E-03    0.3332557250E+07
    0.2745000000E+04    0.4145987471E+28    0.7709320023E+00    0.7917148684E+00    0.5671449024E-03    0.3332557250E+07
