t(yr),T_surf(K),T_pot(K),phi(vol_frac),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),mmw(kg/mol),p_surf(bar),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar),fO2_liquid(bar),fO2_solid(bar),R_trans(m),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),thick_surf_bl(m)
7.5266000000e+04,1.8772065285e+03,1.9094011662e+03,6.2234764563e-01,0.0000000000e+00,8.4814754138e+19,4.1787722332e+20,0.0000000000e+00,2.2139378719e+20,5.6820582572e+17,1.0890741464e+21,4.2983205072e-02,3.0106159753e+02,2.3874949484e+00,2.8328418060e+02,6.5188754671e-05,3.1844390123e-02,3.1621724666e-11,1.5358012405e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.5188754671e-05,0.0000000000e+00,6.5354309193e+06,1.3570870000e+03,1.1190318090e+04,1.4966204767e+04,1.0000000000e-02
8.5267000000e+04,1.8772065285e+03,1.9147195201e+03,6.3128067014e-01,0.0000000000e+00,8.3906585861e+19,4.1321866243e+20,0.0000000000e+00,2.2138622657e+20,5.6819712792e+17,1.0769825186e+21,4.2980927288e-02,2.9771647289e+02,2.3873318846e+00,2.8011123952e+02,6.5188754671e-05,3.1842215180e-02,3.1263272741e-11,1.5185994086e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.5188754671e-05,0.0000000000e+00,6.5352187279e+06,1.2129100000e+03,1.1189638046e+04,1.4964249274e+04,1.0000000000e-02
9.5268000000e+04,1.8740125441e+03,1.9062787446e+03,6.1582990108e-01,0.0000000000e+00,8.2194554763e+19,4.0936538061e+20,0.0000000000e+00,2.2136523852e+20,5.8153258795e+17,1.0672269605e+21,4.2978271855e-02,2.9500136099e+02,2.4432937623e+00,2.7755783085e+02,6.2019168502e-05,3.2504846346e-02,3.2795669017e-11,1.4967669516e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.2019168502e-05,0.0000000000e+00,6.5348022074e+06,1.2135330000e+03,1.1144200954e+04,1.4962293779e+04,1.0000000000e-02
1.0526900000e+05,1.8711493879e+03,1.9034797811e+03,6.0395597168e-01,0.0000000000e+00,7.9738915545e+19,4.0625780894e+20,0.0000000000e+00,2.2133013202e+20,6.0873614077e+17,1.0594986466e+21,4.2970383289e-02,2.9284279575e+02,2.5571968845e+00,2.7546756125e+02,5.9300223261e-05,3.3941592106e-02,3.5998273704e-11,1.4784036720e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.9300223261e-05,0.0000000000e+00,6.5345135077e+06,1.1694000000e+03,1.1083015687e+04,1.4960338285e+04,1.0000000000e-02
1.2027000000e+05,1.8649757683e+03,1.8974447117e+03,5.8473200404e-01,0.0000000000e+00,7.5981608578e+19,4.0167395221e+20,0.0000000000e+00,2.2127069598e+20,6.5567379636e+17,1.0482326327e+21,4.2958402069e-02,2.8968684560e+02,2.7537860029e+00,2.7242649471e+02,5.3810235604e-05,3.6368516650e-02,4.2154552706e-11,1.4470142568e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.3810235604e-05,0.0000000000e+00,6.5339312460e+06,1.1095180000e+03,1.0979431584e+04,1.4957405142e+04,1.0000000000e-02
1.3227100000e+05,1.8621266470e+03,1.8946595943e+03,5.7182145835e-01,0.0000000000e+00,7.3298649508e+19,3.9768764354e+20,0.0000000000e+00,2.2122463831e+20,6.9084486564e+17,1.0382778509e+21,4.2946496379e-02,2.8690974164e+02,2.9007854749e+00,2.6971326119e+02,5.1439407091e-05,3.8221270341e-02,4.6759786828e-11,1.4257422272e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.1439407091e-05,0.0000000000e+00,6.5336363660e+06,1.0078890000e+03,1.0920376926e+04,1.4955058588e+04,1.0000000000e-02
1.4227200000e+05,1.8577571346e+03,1.8903883179e+03,5.5975268039e-01,0.0000000000e+00,7.0975775640e+19,3.9445478071e+20,0.0000000000e+00,2.2118075883e+20,7.2507317144e+17,1.0303343289e+21,4.2937095101e-02,2.8468457944e+02,3.0439808231e+00,2.6756101266e+02,4.7991429878e-05,3.9965455418e-02,5.1847346883e-11,1.4039572517e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.7991429878e-05,0.0000000000e+00,6.5332282420e+06,9.5039910000e+02,1.0857988177e+04,1.4953103094e+04,1.0000000000e-02
1.5227400000e+05,1.8567169660e+03,1.8893715484e+03,5.5070617348e-01,0.0000000000e+00,6.8993099909e+19,3.9088350490e+20,0.0000000000e+00,2.2114195495e+20,7.5366797003e+17,1.0213249003e+21,4.2925102997e-02,2.8217784021e+02,3.1631777725e+00,2.6508781678e+02,4.7202939078e-05,4.1495171129e-02,5.5667994206e-11,1.3885303284e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.7202939078e-05,0.0000000000e+00,6.5330917448e+06,8.8931400000e+02,1.0824156082e+04,1.4951147404e+04,1.0000000000e-02
1.6227500000e+05,1.8536255012e+03,1.8863496591e+03,5.4020410691e-01,0.0000000000e+00,6.6899175670e+19,3.8742560179e+20,0.0000000000e+00,2.2109727918e+20,7.8763918014e+17,1.0127361952e+21,4.2913515146e-02,2.7977883729e+02,3.3049720936e+00,2.6274027290e+02,4.4930025018e-05,4.3245781591e-02,6.0876169472e-11,1.3690301581e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.4930025018e-05,0.0000000000e+00,6.5327941915e+06,8.5678570000e+02,1.0776812445e+04,1.4949191910e+04,1.0000000000e-02
1.7227700000e+05,1.8511600431e+03,1.8839397216e+03,5.3046095552e-01,0.0000000000e+00,6.4915226258e+19,3.8385923551e+20,0.0000000000e+00,2.2105228657e+20,8.2134796046e+17,1.0038354815e+21,4.2900876048e-02,2.7729581096e+02,3.4454905284e+00,2.6029897853e+02,4.3190790899e-05,4.4993482005e-02,6.6108287512e-11,1.3506305225e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.3190790899e-05,0.0000000000e+00,6.5325404495e+06,8.1074570000e+02,1.0735768881e+04,1.4947236221e+04,1.0000000000e-02
1.8227900000e+05,1.8463933943e+03,1.8792805003e+03,5.1930504870e-01,0.0000000000e+00,6.2828209145e+19,3.8039789658e+20,0.0000000000e+00,2.2100050229e+20,8.6126035843e+17,9.9534739000e+20,4.2888541894e-02,2.7491740167e+02,3.6120631756e+00,2.5798079970e+02,4.0004441176e-05,4.6984337710e-02,7.3208671238e-11,1.3277514456e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.0004441176e-05,0.0000000000e+00,6.5321047167e+06,7.7100600000e+02,1.0681889557e+04,1.4945280531e+04,1.0000000000e-02
1.9228000000e+05,1.8452262059e+03,1.8781396344e+03,5.1118034151e-01,0.0000000000e+00,6.1072219538e+19,3.7660860951e+20,0.0000000000e+00,2.2095564091e+20,8.9356665661e+17,9.8579937177e+20,4.2874016195e-02,2.7226030544e+02,3.7463304022e+00,2.5534940342e+02,3.9258278418e-05,4.8684027418e-02,7.8266844504e-11,1.3115848335e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.9258278418e-05,0.0000000000e+00,6.5319545210e+06,7.1843040000e+02,1.0653837291e+04,1.4943325037e+04,1.0000000000e-02
2.0228200000e+05,1.8444846923e+03,1.8774148470e+03,5.0340257036e-01,0.0000000000e+00,5.9375091345e+19,3.7276160258e+20,0.0000000000e+00,2.2090978161e+20,9.2627157547e+17,9.7608664415e+20,4.2858434866e-02,2.6955886819e+02,3.8820667730e+00,2.5266486634e+02,3.8790991338e-05,5.0417127502e-02,8.3372990200e-11,1.2961479164e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.8790991338e-05,0.0000000000e+00,6.5318419202e+06,6.9168180000e+02,1.0628952735e+04,1.4941369347e+04,1.0000000000e-02
2.1228400000e+05,1.8411259117e+03,1.8741318640e+03,4.9405290810e-01,0.0000000000e+00,5.7557618230e+19,3.6903655595e+20,0.0000000000e+00,2.2085606358e+20,9.6621705167e+17,9.6684945243e+20,4.2843058078e-02,2.6697820100e+02,4.0481717239e+00,2.5012038747e+02,3.6738453579e-05,5.2428861174e-02,9.0808461102e-11,1.2757176204e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.6738453579e-05,0.0000000000e+00,6.5315175101e+06,6.6810100000e+02,1.0589685796e+04,1.4939413658e+04,1.0000000000e-02
2.2228700000e+05,1.8382098003e+03,1.8712816062e+03,4.8527249608e-01,0.0000000000e+00,5.5824412965e+19,3.6522896272e+20,0.0000000000e+00,2.2080161012e+20,1.0061635071e+18,9.5737766061e+20,4.2826653464e-02,2.6433419769e+02,4.2140515397e+00,2.4750510004e+02,3.5038876391e-05,5.4445751642e-02,9.8377363747e-11,1.2560565322e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.5038876391e-05,0.0000000000e+00,6.5312320079e+06,6.3013790000e+02,1.0555215040e+04,1.4937457773e+04,1.0000000000e-02
2.3228900000e+05,1.8357608454e+03,1.8688879880e+03,4.7707803275e-01,0.0000000000e+00,5.4175929374e+19,3.6133939033e+20,0.0000000000e+00,2.2074674071e+20,1.0457762171e+18,9.4766974290e+20,4.2809303945e-02,2.6162660002e+02,4.3782978112e+00,2.4481992188e+02,3.3668413555e-05,5.6453150658e-02,1.0595509432e-10,1.2371893504e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.3668413555e-05,0.0000000000e+00,6.5309782468e+06,5.9697100000e+02,1.0524601863e+04,1.4935502083e+04,1.0000000000e-02
2.4229100000e+05,1.8337466424e+03,1.8669193206e+03,4.6940605420e-01,0.0000000000e+00,5.2603761239e+19,3.5737562101e+20,0.0000000000e+00,2.2069141723e+20,1.0850777760e+18,9.3774792925e+20,4.2791029480e-02,2.5886140612e+02,4.5409969386e+00,2.4207146105e+02,3.2578819455e-05,5.8453174359e-02,1.1350297485e-10,1.2190462374e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.2578819455e-05,0.0000000000e+00,6.5307623335e+06,5.6766170000e+02,1.0497930377e+04,1.4933546393e+04,1.0000000000e-02
2.5229300000e+05,1.8321292179e+03,1.8653384764e+03,4.6218471423e-01,0.0000000000e+00,5.1098878766e+19,3.5334659884e+20,0.0000000000e+00,2.2063551260e+20,1.1241801443e+18,9.2763832937e+20,4.2771821136e-02,2.5604563882e+02,4.7026068451e+00,2.3926702724e+02,3.1727728447e-05,6.0452158790e-02,1.2100815091e-10,1.2015520857e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.1727728447e-05,0.0000000000e+00,6.5305766070e+06,5.4229400000e+02,1.0474227070e+04,1.4931590704e+04,1.0000000000e-02
2.6229600000e+05,1.8308843481e+03,1.8641217699e+03,4.5535998538e-01,0.0000000000e+00,4.9654278509e+19,3.4925871119e+20,0.0000000000e+00,2.2057893533e+20,1.1631556861e+18,9.1735952781e+20,4.2751664452e-02,2.5318429965e+02,4.8634180301e+00,2.3641186387e+02,3.1086824746e-05,6.2454679868e-02,1.2844871123e-10,1.1846531982e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.1086824746e-05,0.0000000000e+00,6.5304159547e+06,5.1989440000e+02,1.0452915303e+04,1.4929634819e+04,1.0000000000e-02
2.7229900000e+05,1.8299938067e+03,1.8632513805e+03,4.4888533527e-01,0.0000000000e+00,4.8264054091e+19,3.4511837012e+20,0.0000000000e+00,2.2052159652e+20,1.2020757458e+18,9.0692990916e+20,4.2730536630e-02,2.5028235488e+02,5.0237149259e+00,2.3351104968e+02,3.0635761143e-05,6.4465355402e-02,1.3580393451e-10,1.1683094289e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0635761143e-05,0.0000000000e+00,6.5302892572e+06,4.9988660000e+02,1.0434307059e+04,1.4927678934e+04,1.0000000000e-02
2.8230100000e+05,1.8294165256e+03,1.8626871648e+03,4.4268489795e-01,0.0000000000e+00,4.6919498239e+19,3.4093476588e+20,0.0000000000e+00,2.2046319329e+20,1.2412239409e+18,8.9637753725e+20,4.2708355783e-02,2.4734730107e+02,5.1846619718e+00,2.3057164571e+02,3.0346629321e-05,6.6498676635e-02,1.4311848281e-10,1.1524464360e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0346629321e-05,0.0000000000e+00,6.5301879602e+06,4.8258230000e+02,1.0417426196e+04,1.4925723244e+04,1.0000000000e-02
2.9230400000e+05,1.8252354910e+03,1.8586008080e+03,4.3454044973e-01,0.0000000000e+00,4.5422538158e+19,3.3690482375e+20,0.0000000000e+00,2.2039116415e+20,1.2931315595e+18,8.8645187029e+20,4.2684860796e-02,2.4457064007e+02,5.3987496112e+00,2.2779954116e+02,2.8327180122e-05,6.9003414231e-02,1.5562706888e-10,1.1303317558e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.8327180122e-05,0.0000000000e+00,6.5298092379e+06,4.6700520000e+02,1.0385574067e+04,1.4923767359e+04,1.0000000000e-02
3.0230700000e+05,1.8252354910e+03,1.8588365140e+03,4.2923887899e-01,0.0000000000e+00,4.4204059307e+19,3.3259912998e+20,0.0000000000e+00,2.2033249052e+20,1.3306019269e+18,8.7554599538e+20,4.2661364059e-02,2.4154027216e+02,5.5521282686e+00,2.2476443490e+02,2.8327180122e-05,7.0963803542e-02,1.6240241978e-10,1.1152716860e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.8327180122e-05,0.0000000000e+00,6.5243778894e+06,4.3645700000e+02,1.0372954458e+04,1.4921811474e+04,1.0000000000e-02
3.1231000000e+05,1.8218814601e+03,1.8553227915e+03,4.2184850544e-01,0.0000000000e+00,4.2819134981e+19,3.2846163234e+20,0.0000000000e+00,2.2025825032e+20,1.3827490256e+18,8.6530817659e+20,4.2635280868e-02,2.3867984057e+02,5.7663958836e+00,2.2189397326e+02,2.6798422615e-05,7.3495887565e-02,1.7504129349e-10,1.0945948743e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.6798422615e-05,0.0000000000e+00,6.5240665764e+06,4.2514130000e+02,1.0346813624e+04,1.4919855588e+04,1.0000000000e-02
3.2231300000e+05,1.8218814601e+03,1.8562476653e+03,4.1722845147e-01,0.0000000000e+00,4.1700916128e+19,3.2406003637e+20,0.0000000000e+00,2.2019881145e+20,1.4189507318e+18,8.5414137717e+20,4.2610939704e-02,2.3557795866e+02,5.9139873836e+00,2.1879546690e+02,2.6798422615e-05,7.5377022420e-02,1.8154538133e-10,1.0793100555e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.6798422615e-05,0.0000000000e+00,6.5239886205e+06,4.0030430000e+02,1.0335899077e+04,1.4917899703e+04,1.0000000000e-02
3.3231600000e+05,1.8197571239e+03,1.8532466299e+03,4.1048541299e-01,0.0000000000e+00,4.0412236220e+19,3.1983069211e+20,0.0000000000e+00,2.2012234042e+20,1.4712601749e+18,8.4362006321e+20,4.2581696706e-02,2.3264260111e+02,6.1279347636e+00,2.1582943392e+02,2.5870289855e-05,7.7964915885e-02,1.9375686293e-10,1.0607241641e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.5870289855e-05,0.0000000000e+00,6.5237854356e+06,3.9069370000e+02,1.0315565125e+04,1.4916006719e+04,1.0000000000e-02
3.4232000000e+05,1.8197571239e+03,1.8547777293e+03,4.0636249091e-01,0.0000000000e+00,3.9371876930e+19,3.1535483037e+20,0.0000000000e+00,2.2006144611e+20,1.5067791954e+18,8.3225373029e+20,4.2556169180e-02,2.2948590334e+02,6.2721124131e+00,2.1268143689e+02,2.5870289855e-05,7.9799269342e-02,2.0002091464e-10,1.0452528891e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.5870289855e-05,0.0000000000e+00,6.5237000633e+06,3.7162170000e+02,1.0305919641e+04,1.4914135043e+04,1.0000000000e-02
3.5232300000e+05,1.8187236428e+03,1.8522365938e+03,4.0016371560e-01,0.0000000000e+00,3.8165994415e+19,3.1104689350e+20,0.0000000000e+00,2.1998255567e+20,1.5593243694e+18,8.2149134748e+20,4.2523779474e-02,2.2648675424e+02,6.4859671692e+00,2.0963420668e+02,2.5429667211e-05,8.2448562159e-02,2.1161893201e-10,1.0284106391e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.5429667211e-05,0.0000000000e+00,6.5235924032e+06,3.6322400000e+02,1.0290147000e+04,1.4912263554e+04,1.0000000000e-02
3.6232700000e+05,1.8163273773e+03,1.8498947095e+03,3.9420774393e-01,0.0000000000e+00,3.7002034366e+19,3.0669865465e+20,0.0000000000e+00,2.1990191844e+20,1.6123281183e+18,8.1067044351e+20,4.2491883496e-02,2.2346796121e+02,6.7015737329e+00,2.0658920006e+02,2.4434781608e-05,8.5017928022e-02,2.2458489434e-10,1.0092145051e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.4434781608e-05,0.0000000000e+00,6.5233556630e+06,3.4869910000e+02,1.0271596661e+04,1.4910391878e+04,1.0000000000e-02
3.7233000000e+05,1.8142308399e+03,1.8478457810e+03,3.8860274832e-01,0.0000000000e+00,3.5886166494e+19,3.0230542956e+20,0.0000000000e+00,2.1982054311e+20,1.6647419139e+18,7.9971612568e+20,4.2458873602e-02,2.2041342266e+02,6.9142068250e+00,2.0350670104e+02,2.3594205901e-05,8.7560774746e-02,2.3729991067e-10,9.9049304301e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.3594205901e-05,0.0000000000e+00,6.5231472119e+06,3.3139650000e+02,1.0254716931e+04,1.4908520389e+04,1.0000000000e-02
3.8233400000e+05,1.8142308399e+03,1.8506178904e+03,3.8553883618e-01,0.0000000000e+00,3.4999143034e+19,2.9768532091e+20,0.0000000000e+00,2.1975809555e+20,1.6968626809e+18,7.8794523850e+20,4.2431415194e-02,2.1714644704e+02,7.0430569327e+00,2.0026692747e+02,2.3594205901e-05,8.9192518711e-02,2.4230688835e-10,9.7472465230e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.3594205901e-05,0.0000000000e+00,6.5230406904e+06,3.1576440000e+02,1.0247466126e+04,1.4906648713e+04,1.0000000000e-02
3.9233800000e+05,1.8142308399e+03,1.8490260675e+03,3.8040072130e-01,0.0000000000e+00,3.3949813422e+19,2.9322950906e+20,0.0000000000e+00,2.1967481232e+20,1.7487655572e+18,7.7675691807e+20,4.2394079088e-02,2.1403257539e+02,7.2520999432e+00,1.9709571259e+02,2.3594205901e-05,9.1839817008e-02,2.5283597383e-10,9.5928994538e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.3594205901e-05,0.0000000000e+00,6.5230209955e+06,3.0976140000e+02,1.0236973706e+04,1.4904777037e+04,1.0000000000e-02
4.0234200000e+05,1.8139359262e+03,1.8475575668e+03,3.7539213375e-01,0.0000000000e+00,3.2926827480e+19,2.8874943927e+20,0.0000000000e+00,2.1958913346e+20,1.8016252368e+18,7.6552186158e+20,4.2355524789e-02,2.1090471687e+02,7.4645366897e+00,1.9391258254e+02,2.3478150195e-05,9.4506607141e-02,2.6382316092e-10,9.4330675586e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.3478150195e-05,0.0000000000e+00,6.5229853324e+06,3.0051670000e+02,1.0226239951e+04,1.4902905361e+04,1.0000000000e-02
4.1734800000e+05,1.8094312174e+03,1.8431552463e+03,3.6697798274e-01,0.0000000000e+00,3.1353187940e+19,2.8207225532e+20,0.0000000000e+00,2.1944495212e+20,1.8943263270e+18,7.4900502820e+20,4.2293985026e-02,2.0629123099e+02,7.8375864039e+00,1.8922280308e+02,2.1770262290e-05,9.8853121897e-02,2.8853515635e-10,9.1319666215e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1770262290e-05,0.0000000000e+00,6.5226099501e+06,2.9103080000e+02,1.0199681837e+04,1.4900097846e+04,1.0000000000e-02
4.2935300000e+05,1.8094312174e+03,1.8461089993e+03,3.6360160787e-01,0.0000000000e+00,3.0385363375e+19,2.7644439986e+20,0.0000000000e+00,2.1935856446e+20,1.9364190622e+18,7.3468710933e+20,4.2253529129e-02,2.0231633400e+02,8.0040773490e+00,1.8527007542e+02,2.1770262290e-05,1.0095302215e-01,2.9463776676e-10,8.9412064359e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1770262290e-05,0.0000000000e+00,6.5225047368e+06,2.6634430000e+02,1.0192262254e+04,1.4897851798e+04,1.0000000000e-02
4.3935700000e+05,1.8094312174e+03,1.8454307387e+03,3.5937788194e-01,0.0000000000e+00,2.9478052063e+19,2.7185789397e+20,0.0000000000e+00,2.1926824952e+20,1.9882512834e+18,7.2315587557e+20,4.2210441659e-02,1.9910786570e+02,8.2099423438e+00,1.8201045612e+02,2.1770262290e-05,1.0354953546e-01,3.0453494490e-10,8.7838959313e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1770262290e-05,0.0000000000e+00,6.5224962649e+06,2.6042210000e+02,1.0184039987e+04,1.4895980121e+04,1.0000000000e-02
4.4936100000e+05,1.8060162710e+03,1.8398179880e+03,3.5309182111e-01,0.0000000000e+00,2.8427963594e+19,2.6741645750e+20,0.0000000000e+00,2.1915006472e+20,2.0662734334e+18,7.1230252035e+20,4.2157108027e-02,1.9606897584e+02,8.5216394869e+00,1.7886038166e+02,2.0553493593e-05,1.0717062121e-01,3.2649728484e-10,8.5797635190e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.0553493593e-05,0.0000000000e+00,6.5222670714e+06,2.5344760000e+02,1.0165557963e+04,1.4894108445e+04,1.0000000000e-02
4.5936600000e+05,1.8057930252e+03,1.8395998230e+03,3.4941918320e-01,0.0000000000e+00,2.7592357538e+19,2.6276334413e+20,0.0000000000e+00,2.1905793922e+20,2.1159887035e+18,7.0058580391e+20,4.2112258602e-02,1.9280974074e+02,8.7174096431e+00,1.7556437986e+02,2.0476199909e-05,1.0961193943e-01,3.3565119883e-10,8.4183188256e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.0476199909e-05,0.0000000000e+00,6.5222227014e+06,2.3621330000e+02,1.0157719962e+04,1.4892236582e+04,1.0000000000e-02
4.6937000000e+05,1.8057366871e+03,1.8395447671e+03,3.4587804383e-01,0.0000000000e+00,2.6777894894e+19,2.5809211067e+20,0.0000000000e+00,2.1896409080e+20,2.1656617493e+18,6.8881689426e+20,4.2065700562e-02,1.8953645517e+02,8.9121930383e+00,1.7225345270e+02,2.0456737009e-05,1.1205577674e-01,3.4427405860e-10,8.2587332000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.0456737009e-05,0.0000000000e+00,6.5221942444e+06,2.2962320000e+02,1.0150622931e+04,1.4890364906e+04,1.0000000000e-02
4.7937500000e+05,1.8057366871e+03,1.8396420090e+03,3.4244993769e-01,0.0000000000e+00,2.5982685411e+19,2.5340356912e+20,0.0000000000e+00,2.1886830183e+20,2.2154363269e+18,6.7700218628e+20,4.2017408383e-02,1.8625058709e+02,9.1065602904e+00,1.6893011190e+02,2.0456737009e-05,1.1449961670e-01,3.5251938050e-10,8.0993948266e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.0456737009e-05,0.0000000000e+00,6.5221728911e+06,2.2377400000e+02,1.0143831213e+04,1.4888493042e+04,1.0000000000e-02
4.9438300000e+05,1.8034142437e+03,1.8372751955e+03,3.3631839794e-01,0.0000000000e+00,2.4740115301e+19,2.4642452967e+20,0.0000000000e+00,2.1870484237e+20,2.3070165588e+18,6.5961221408e+20,4.1935588384e-02,1.8140222299e+02,9.4647664444e+00,1.6398860010e+02,1.9669257532e-05,1.1876918220e-01,3.7284629917e-10,7.8300675867e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.9669257532e-05,0.0000000000e+00,6.5219994274e+06,2.1823020000e+02,1.0127968341e+04,1.4885685154e+04,1.0000000000e-02
5.0638900000e+05,1.8029704280e+03,1.8368414865e+03,3.3225093623e-01,0.0000000000e+00,2.3824567423e+19,2.4076831700e+20,0.0000000000e+00,2.1857866840e+20,2.3716659733e+18,6.4540489017e+20,4.1869815235e-02,1.7744825387e+02,9.7147816703e+00,1.5997900722e+02,1.9522025495e-05,1.2186056835e-01,3.8383054322e-10,7.6325848940e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.9522025495e-05,0.0000000000e+00,6.5219648479e+06,2.0423920000e+02,1.0119478975e+04,1.4883438918e+04,1.0000000000e-02
5.1639400000e+05,1.8029704280e+03,1.8375949994e+03,3.2938650469e-01,0.0000000000e+00,2.3109706022e+19,2.3600997981e+20,0.0000000000e+00,2.1847701755e+20,2.4194035900e+18,6.3339118387e+20,4.1815676262e-02,1.7410829909e+02,9.8975094047e+00,1.5661455053e+02,1.9522025495e-05,1.2415267396e-01,3.9002675390e-10,7.4720669505e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.9522025495e-05,0.0000000000e+00,6.5219456437e+06,1.9724730000e+02,1.0113724397e+04,1.4881567055e+04,1.0000000000e-02
5.2639900000e+05,1.8029704280e+03,1.8384997515e+03,3.2659711519e-01,0.0000000000e+00,2.2409043021e+19,2.3124022759e+20,0.0000000000e+00,2.1837306310e+20,2.4672792961e+18,6.2134884199e+20,4.1759416950e-02,1.7076037351e+02,1.0079783830e+01,1.5324292412e+02,1.9522025495e-05,1.2643909334e-01,3.9581596844e-10,7.3112069399e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.9522025495e-05,0.0000000000e+00,6.5219328428e+06,1.9274070000e+02,1.0108199009e+04,1.4879695192e+04,1.0000000000e-02
