t(yr),T_surf(K),p_H2O(bar),phi(vol_frac)
1.036710144877434e+02,3.471777794987857e+03,12.468797526944323,0.916057861779976
1.048726048246026e+02,3.470865913158651e+03,12.477157174130150,0.915814435003593
1.060741951614618e+02,3.469961493107944e+03,12.485583748678900,0.915568913711520
1.075264287069440e+02,3.468878194182451e+03,12.495835608611243,0.915270576127736
1.089786622524261e+02,3.467805398578862e+03,12.506160013093927,0.914970532797765
1.104308957979083e+02,3.466742894248265e+03,12.516574873641336,0.914667749797223
1.118831293433905e+02,3.465690474181763e+03,12.527076444962486,0.914362407338835
1.133353628888726e+02,3.464647935362009e+03,12.537646358800206,0.914055500317501
1.147875964343548e+02,3.463615078729465e+03,12.548283177788708,0.913747077538416
1.162398299798369e+02,3.462591709453431e+03,12.559019662508332,0.913435287354905
1.176920635253191e+02,3.461577636679341e+03,12.569823674204040,0.913121890801414
1.191442970708013e+02,3.460572673237797e+03,12.580690690283644,0.912807109896161
1.205965306162834e+02,3.459576635871219e+03,12.591632810137149,0.912490245619319
1.220487641617656e+02,3.458589345266428e+03,12.602660089525243,0.912170716032619
1.235009977072477e+02,3.457610625756417e+03,12.613746676321771,0.911849926798885
1.249532312527299e+02,3.456640304149691e+03,12.624891290313048,0.911527921128315
1.264054647982121e+02,3.455678212176092e+03,12.636125275997736,0.911202944594150
1.281566001772881e+02,3.454528806594984e+03,12.649753088683584,0.910809150250261
1.299077355563641e+02,3.453390848280821e+03,12.663459966082131,0.910413766222688
1.316588709354401e+02,3.452264060998982e+03,12.677282661257438,0.910014731616841
1.334100063145161e+02,3.451148176944002e+03,12.691189544682004,0.909613746395800
1.351611416935921e+02,3.450042934969869e+03,12.705169779408514,0.909211364021901
1.369122770726681e+02,3.448948081012997e+03,12.719267989625989,0.908805106209186
1.386634124517441e+02,3.447863367675136e+03,12.733438029192284,0.908397461808798
1.404145478308201e+02,3.446788553765509e+03,12.747682415570146,0.907988255522174
1.421656832098961e+02,3.445723404756382e+03,12.762035995390690,0.907575556399454
