# T Ptot H He C N O Na K Si Ar Ti V S Cl Mg Al Ca Fe Cr Li Cs Rb F P
1.500000000000000000e+03 5.638262380844805932e+01 3.448500243097647223e-03 0.000000000000000000e+00 2.645585252260043707e-01 0.000000000000000000e+00 7.319929745134092780e-01 1.641807909191567563e-11 6.624738924186156753e-13 4.955282303513461742e-15 0.000000000000000000e+00 7.089867453211770544e-17 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.008721959457337103e-16 2.014916374098800526e-20 8.401665472588403212e-22 4.028306039068793028e-13 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.525000000000000000e+03 5.638266035813644805e+01 3.448500184420250515e-03 0.000000000000000000e+00 2.645585267121767781e-01 0.000000000000000000e+00 7.319929730733268913e-01 2.814849792967525944e-11 1.159741694078690629e-12 1.059514042543288146e-14 0.000000000000000000e+00 1.476831265508896633e-16 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.403431149216106530e-16 5.152798681015051692e-20 2.284321495650215597e-21 7.568383814177947876e-13 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.550000000000000000e+03 5.638270692232737957e+01 3.448500222091660343e-03 0.000000000000000000e+00 2.645585244072140019e-01 0.000000000000000000e+00 7.319929753198776146e-01 4.740923839056864895e-11 1.992868046395469457e-12 2.209145049857022233e-14 0.000000000000000000e+00 2.999330447334286342e-16 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.561163655359745972e-16 1.277235437627249817e-19 5.986723847580757901e-21 1.391463367091978396e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.575000000000000000e+03 5.638276489349344445e+01 3.448500203933866064e-03 0.000000000000000000e+00 2.645585263320154312e-01 0.000000000000000000e+00 7.319929733796255444e-01 7.850790106997571117e-11 3.364397383052647068e-12 4.497275635308052766e-14 0.000000000000000000e+00 5.946399275604195945e-16 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.251369146951959411e-15 3.073267040414714647e-19 1.515453079271349550e-20 2.506032777799042638e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000000e+03 5.638283787442999540e+01 3.448500215201307471e-03 0.000000000000000000e+00 2.645585274260395803e-01 0.000000000000000000e+00 7.319929722207315637e-01 1.279237676597376394e-10 5.584830582419559751e-12 8.949079522155585882e-14 0.000000000000000000e+00 1.152184213057796988e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.741983376268152104e-15 7.188699033496663981e-19 3.712226262151010055e-20 4.425655149136698467e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.625000000000000000e+03 5.638293018414029945e+01 3.448500256135526593e-03 0.000000000000000000e+00 2.645585261624763818e-01 0.000000000000000000e+00 7.319929733591539200e-01 2.052581249715612404e-10 9.122773510973161429e-12 1.742515211881609078e-13 0.000000000000000000e+00 2.184229891273747292e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.857906119574652978e-15 1.636825821945973823e-18 8.815042097794025424e-20 7.670914413955765378e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.650000000000000000e+03 5.638304627379790190e+01 3.448500194027163870e-03 0.000000000000000000e+00 2.645585249591939636e-01 0.000000000000000000e+00 7.319929744941567895e-01 3.245375223664081332e-10 1.467498191671650555e-11 3.323396304283204260e-13 0.000000000000000000e+00 4.055319036048444235e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.221586468929526994e-14 3.632482331198684343e-18 2.032444109537262851e-19 1.306091921952347103e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.675000000000000000e+03 5.638319046384622624e+01 3.448500207303493124e-03 0.000000000000000000e+00 2.645585252022928935e-01 0.000000000000000000e+00 7.319929740386464934e-01 5.059773291315072383e-10 2.326282927629587671e-11 6.214518288602042148e-13 0.000000000000000000e+00 7.381028869538922002e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.489350606533889860e-14 7.866255439967902786e-18 4.556956175889799045e-19 2.186316144645537632e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.700000000000000000e+03 5.638336914119894061e+01 3.448500167731952202e-03 0.000000000000000000e+00 2.645585279645629728e-01 0.000000000000000000e+00 7.319929710157927483e-01 7.783378585232630964e-10 3.636341066210051541e-11 1.140358467783224505e-12 0.000000000000000000e+00 1.318148142899937915e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.962217361740450012e-14 1.664105741644609464e-17 9.949618668870798420e-19 3.600802541557466485e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.725000000000000000e+03 5.638359099511789907e+01 3.448500217793909386e-03 0.000000000000000000e+00 2.645585289414739139e-01 0.000000000000000000e+00 7.319929695420460680e-01 1.182034173067285663e-09 5.608545211324277254e-11 2.055184685766456439e-12 0.000000000000000000e+00 2.311715085878072278e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.685347923133740827e-14 3.442701917944825931e-17 2.118292419493752814e-18 5.839125082395552826e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
