# T Ptot H He C N O Na K Si Ar Ti V S Cl Mg Al Ca Fe Cr Li Cs Rb F P
1.500000000000000000e+03 4.740759873816085701e+01 1.223373642672833609e-03 0.000000000000000000e+00 3.170696560380121265e-01 0.000000000000000000e+00 6.817069702985746327e-01 1.948563443106593008e-11 8.034941764722929654e-13 5.483038034987306842e-15 0.000000000000000000e+00 7.841405720633178399e-17 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.131187838933887561e-16 1.515172786744819371e-20 9.301355887148245117e-22 4.455944826546808513e-13 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.525000000000000000e+03 4.740763504922848881e+01 1.223373648752773112e-03 0.000000000000000000e+00 3.170696573716452749e-01 0.000000000000000000e+00 6.817069689437387225e-01 3.360127557257921984e-11 1.412517031635731956e-12 1.172515744202367934e-14 0.000000000000000000e+00 1.633377945354879435e-16 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.699085370557174813e-16 3.877335603109196433e-20 2.529307489855635266e-21 8.372128207379181069e-13 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.550000000000000000e+03 4.740768442834330187e+01 1.223373609317530281e-03 0.000000000000000000e+00 3.170696600083617867e-01 0.000000000000000000e+00 6.817069663214104791e-01 5.690858824393731354e-11 2.437034994451333263e-12 2.445176234365978836e-14 0.000000000000000000e+00 3.317264649075638074e-16 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.254742663012641319e-16 9.618204649324081157e-20 6.629880076758563825e-21 1.539299198045233128e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.575000000000000000e+03 4.740774947687294372e+01 1.223373638650725008e-03 0.000000000000000000e+00 3.170696589323928061e-01 0.000000000000000000e+00 6.817069673272576624e-01 9.474419850858987410e-11 4.130255427680956178e-12 4.978829370889528670e-14 0.000000000000000000e+00 6.576727928429861565e-16 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.409695372985457167e-15 2.316379654780624961e-19 1.678573643663354309e-20 2.772427575381616974e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000000e+03 4.740783600036557743e+01 1.223373633243497608e-03 0.000000000000000000e+00 3.170696606864963352e-01 0.000000000000000000e+00 6.817069655132009798e-01 1.551776095153795952e-10 6.881843023492050366e-12 9.909898208787475873e-14 0.000000000000000000e+00 1.274317698868684308e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.094125441509371827e-15 5.423826676126220371e-19 4.112672648601992436e-20 4.896406341643803325e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.625000000000000000e+03 4.740794970791237262e+01 1.223373623081876280e-03 0.000000000000000000e+00 3.170696614850496142e-01 0.000000000000000000e+00 6.817069646216696865e-01 2.502272568790160318e-10 1.128205898606544457e-11 1.930215020463867268e-13 0.000000000000000000e+00 2.415762092322059851e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.621947926850682505e-15 1.236431787516671898e-18 9.768260070521743728e-20 8.487470830324652938e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.650000000000000000e+03 4.740809805901419338e+01 1.223373645771804342e-03 0.000000000000000000e+00 3.170696620919121744e-01 0.000000000000000000e+00 6.817069638317286850e-01 3.975365946745421014e-10 1.821168080622174749e-11 3.682808909245053997e-13 0.000000000000000000e+00 4.485189910217288416e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.383485456949782805e-14 2.747618156606300475e-18 2.252822233140879756e-19 1.445245812854666503e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.675000000000000000e+03 4.740829147638927310e+01 1.223373632998302468e-03 0.000000000000000000e+00 3.170696579377876301e-01 0.000000000000000000e+00 6.817069677526744753e-01 6.226529262779131039e-10 2.896628003546943928e-11 6.889807839798245668e-13 0.000000000000000000e+00 8.163430921978981469e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.824748516841862369e-14 5.959175536193017930e-18 5.052567093212829459e-19 2.419491234871840934e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.700000000000000000e+03 4.740854073316582173e+01 1.223373628982943459e-03 0.000000000000000000e+00 3.170696588679769445e-01 0.000000000000000000e+00 6.817069664543392582e-01 9.620861800018006441e-10 4.542570145206066546e-11 1.264980376713205697e-12 0.000000000000000000e+00 1.457874169555645578e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.642202912260764761e-14 1.262849929402956522e-17 1.103537634140673893e-18 3.985296071102129294e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.725000000000000000e+03 4.740885957031665754e+01 1.223373630688605329e-03 0.000000000000000000e+00 3.170696582530521668e-01 0.000000000000000000e+00 6.817069665115613741e-01 1.467363495648051699e-09 7.028219369984947731e-11 2.281300034788372710e-12 0.000000000000000000e+00 2.556761014880311628e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.103576804312807430e-13 2.617688835990858150e-17 2.350313511428209523e-18 6.463492910000509820e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.750000000000000000e+03 4.740926621791443552e+01 1.223373639193608454e-03 0.000000000000000000e+00 3.170696579616043564e-01 0.000000000000000000e+00 6.817069659739305454e-01 2.210341698177849493e-09 1.073437704691980459e-10 4.044422385686917448e-12 0.000000000000000000e+00 4.406857969414613651e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.115623492485815915e-13 5.312812179362975487e-17 4.887247068301724061e-18 1.032861155338781606e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.775000000000000000e+03 4.740978009861370168e+01 1.223373612314888718e-03 0.000000000000000000e+00 3.170696576581578663e-01 0.000000000000000000e+00 6.817069651072497072e-01 3.290088569622650335e-09 1.619328902909400536e-10 7.054099373464629640e-12 0.000000000000000000e+00 7.470731865831583038e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.978603033509302745e-13 1.056785534149260920e-16 9.933551030907012609e-18 1.627292912209119735e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
