# T Ptot H He C N O Na K Si Ar Ti V S Cl Mg Al Ca Fe Cr Li Cs Rb F P
1.500000000000000000e+03 6.418759269388509381e+01 1.236093960483375734e-03 0.000000000000000000e+00 2.437459515906649221e-01 0.000000000000000000e+00 7.550179544329504999e-01 1.493313738356853740e-11 5.991638044977298725e-13 4.482465928743531131e-15 0.000000000000000000e+00 6.413807447011474122e-17 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.106515884879741078e-17 2.005051591204746767e-20 7.599415389988828241e-22 3.644107092077967430e-13 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.525000000000000000e+03 6.418762103869588032e+01 1.236093940254848547e-03 0.000000000000000000e+00 2.437459541646185279e-01 0.000000000000000000e+00 7.550179518678198365e-01 2.556452089833966991e-11 1.047748360593006302e-12 9.583994261332516015e-15 0.000000000000000000e+00 1.336006805846970888e-16 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.169295985089045387e-16 5.127072548451847627e-20 2.066153549607464657e-21 6.846514695101596519e-13 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.550000000000000000e+03 6.418765755980192012e+01 1.236093933828676236e-03 0.000000000000000000e+00 2.437459542752311581e-01 0.000000000000000000e+00 7.550179517448672994e-01 4.299508942848304267e-11 1.798492479967017992e-12 1.998265124091594913e-14 0.000000000000000000e+00 2.713326862187040368e-16 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.018262503869278887e-16 1.270714254996394393e-19 5.414818496791383793e-21 1.258738256185441895e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.575000000000000000e+03 6.418770394350931952e+01 1.236093947042642398e-03 0.000000000000000000e+00 2.437459547234257784e-01 0.000000000000000000e+00 7.550179512530904580e-01 7.109872079048110626e-11 3.033098707497214618e-12 4.067848393737245102e-14 0.000000000000000000e+00 5.379375514196540708e-16 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.128932310148262230e-15 3.057172417250760208e-19 1.370645324345629907e-20 2.266976991883308803e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000000e+03 6.418776264104370455e+01 1.236093942194801520e-03 0.000000000000000000e+00 2.437459568457914505e-01 0.000000000000000000e+00 7.550179490872018784e-01 1.156939624667017537e-10 5.029822250344182416e-12 8.094254469270420372e-14 0.000000000000000000e+00 1.042316716541260210e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.473068795328755013e-15 7.149962112712561074e-19 3.357402498514088764e-20 4.003446378568326096e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.625000000000000000e+03 6.418783739466678639e+01 1.236093931232497105e-03 0.000000000000000000e+00 2.437459524488568841e-01 0.000000000000000000e+00 7.550179534192074104e-01 1.853910278239909756e-10 8.208173789477492704e-12 1.575993886233652221e-13 0.000000000000000000e+00 1.975950860699893108e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.281981398755947851e-15 1.627720539794844697e-18 7.972197543883480129e-20 6.939032858982047914e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.650000000000000000e+03 6.418793074408421262e+01 1.236093931051493672e-03 0.000000000000000000e+00 2.437459546772659247e-01 0.000000000000000000e+00 7.550179510736095834e-01 2.927517029516500569e-10 1.319129122218468748e-11 3.005627520780119498e-13 0.000000000000000000e+00 3.668620834415426351e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.101173903654762392e-14 3.611552383253209211e-18 1.838040660686355940e-19 1.181462928191219110e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.675000000000000000e+03 6.418804883236489900e+01 1.236093948810439895e-03 0.000000000000000000e+00 2.437459528552110843e-01 0.000000000000000000e+00 7.550179526988624046e-01 4.558567621402338889e-10 2.089175384115826433e-11 5.619923556559670472e-13 0.000000000000000000e+00 6.677204857219216030e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.243309279412817748e-14 7.819148933733763633e-18 4.120901222568476779e-19 1.977665917856256976e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.700000000000000000e+03 6.418819710714609528e+01 1.236093934722821454e-03 0.000000000000000000e+00 2.437459514012399742e-01 0.000000000000000000e+00 7.550179538973530446e-01 7.003972185398773302e-10 3.262808850560849752e-11 1.031165158298463076e-12 0.000000000000000000e+00 1.192455038688578620e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.470380259535451006e-14 1.653713452208926756e-17 8.997098066082816288e-19 3.257105476824138123e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.725000000000000000e+03 6.418838172451623336e+01 1.236093942617858942e-03 0.000000000000000000e+00 2.437459503208725953e-01 0.000000000000000000e+00 7.550179545690144378e-01 1.062431008267383945e-09 5.028094773567419392e-11 1.858209510132852371e-12 0.000000000000000000e+00 2.091279559083497707e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.722555394064923886e-14 3.420206659452073683e-17 1.915394518665996907e-18 5.281674802167119011e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
